title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Rockstar,DaBaby Featuring Roddy Ricch,,1,1,13,1,False,2020-07-25
Come & Go,Juice WRLD x Marshmello,,2,0,1,2,True,2020-07-25
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,2,3,23,3,False,2020-07-25
Blinding Lights,The Weeknd,,1,2,33,4,False,2020-07-25
Wishing Well,Juice WRLD,,5,0,1,5,True,2020-07-25
Savage,Megan Thee Stallion,,1,4,18,6,False,2020-07-25
Conversations,Juice WRLD,,7,0,1,7,True,2020-07-25
Roses,SAINt JHN,,4,5,17,8,False,2020-07-25
Life's A Mess,Juice WRLD X Halsey,,9,74,2,9,False,2020-07-25
Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,,10,0,1,10,True,2020-07-25
Watermelon Sugar,Harry Styles,,7,7,17,11,False,2020-07-25
Blood On My Jeans,Juice WRLD,,12,0,1,12,True,2020-07-25
Blueberry Faygo,Lil Mosey,,8,8,23,13,False,2020-07-25
Titanic,Juice WRLD,,14,0,1,14,True,2020-07-25
Righteous,Juice WRLD,,11,0,11,15,False,2020-07-25
Bad Energy,Juice WRLD,,16,0,1,16,True,2020-07-25
Adore You,Harry Styles,,6,12,32,17,False,2020-07-25
Say So,Doja Cat Featuring Nicki Minaj,,1,9,28,18,False,2020-07-25
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,,19,29,5,19,False,2020-07-25
Circles,Post Malone,,1,13,46,20,False,2020-07-25
Intentions,Justin Bieber Featuring Quavo,,5,10,23,21,False,2020-07-25
The Adventures Of Moon Man & Slim Shady,Kid Cudi & Eminem,,22,0,1,22,True,2020-07-25
I Hope,Gabby Barrett Featuring Charlie Puth,,16,23,29,23,False,2020-07-25
Break My Heart,Dua Lipa,,17,17,16,24,False,2020-07-25
Party Girl,StaySolidRocky,,21,36,12,25,False,2020-07-25
We Paid,Lil Baby & 42 Dugg,,10,14,11,26,False,2020-07-25
Don't Start Now,Dua Lipa,,2,15,37,27,False,2020-07-25
Rain On Me,Lady Gaga & Ariana Grande,,1,16,8,28,False,2020-07-25
Go Crazy,Chris Brown & Young Thug,,28,28,10,29,False,2020-07-25
Before You Go,Lewis Capaldi,,25,26,24,30,False,2020-07-25
One Margarita,Luke Bryan,,19,19,11,31,False,2020-07-25
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,6,2,32,False,2020-07-25
Falling,Trevor Daniel,,17,25,35,33,False,2020-07-25
Stay High,Juice WRLD,,34,0,1,34,True,2020-07-25
Fighting Demons,Juice WRLD,,35,0,1,35,True,2020-07-25
The Bones,Maren Morris,,12,18,43,36,False,2020-07-25
Hard To Forget,Sam Hunt,,26,27,16,37,False,2020-07-25
Tell Me U Luv Me,Juice WRLD & Trippie Redd,,38,0,3,38,False,2020-07-25
Life Is Good,Future Featuring Drake,,2,24,27,39,False,2020-07-25
The Box,Roddy Ricch,,1,21,32,40,False,2020-07-25
Death Bed,Powfu Featuring beabadoobee,,23,32,18,41,False,2020-07-25
Up Up And Away,Juice WRLD,,42,0,1,42,True,2020-07-25
The Bigger Picture,Lil Baby,,3,20,5,43,False,2020-07-25
Bluebird,Miranda Lambert,,33,33,15,44,False,2020-07-25
Sunday Best,Surfaces,,19,30,20,45,False,2020-07-25
Screw Juice,Juice WRLD,,46,0,1,46,True,2020-07-25
I Want It,Juice WRLD,,47,0,1,47,True,2020-07-25
The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,,11,11,2,48,False,2020-07-25
Chasin' You,Morgan Wallen,,16,35,25,49,False,2020-07-25
Can't Die,Juice WRLD,,50,0,1,50,True,2020-07-25
Man Of The Year,Juice WRLD,,51,0,1,51,True,2020-07-25
Rags2Riches,Rod Wave Featuring ATR Son Son,,52,64,3,52,False,2020-07-25
Die From A Broken Heart,Maddie & Tae,,42,42,14,53,False,2020-07-25
Toosie Slide,Drake,,1,38,15,54,False,2020-07-25
Emotionally Scarred,Lil Baby,,31,46,20,55,False,2020-07-25
Supalonely,BENEE Featuring Gus Dapperton,,39,47,18,56,False,2020-07-25
Girls In The Hood,Megan Thee Stallion,,28,51,3,57,False,2020-07-25
Walk Em Down,NLE Choppa Featuring Roddy Ricch,,38,48,17,58,False,2020-07-25
Got It On Me,Pop Smoke,,31,31,2,59,False,2020-07-25
One Big Country Song,LOCASH,,60,73,7,60,False,2020-07-25
If The World Was Ending,JP Saxe Featuring Julia Michaels,,50,59,16,61,False,2020-07-25
Be Kind,Marshmello & Halsey,,29,50,11,62,False,2020-07-25
Said Sum,Moneybagg Yo,,63,63,2,63,False,2020-07-25
I Love My Country,Florida Georgia Line,,48,58,13,64,False,2020-07-25
Got What I Got,Jason Aldean,,52,60,7,65,False,2020-07-25
Stuck With U,Ariana Grande & Justin Bieber,,1,45,10,66,False,2020-07-25
Done,Chris Janson,,63,69,5,67,False,2020-07-25
Like That,Doja Cat Featuring Gucci Mane,,51,61,7,68,False,2020-07-25
The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi",,1,53,12,69,False,2020-07-25
Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",,58,66,15,70,False,2020-07-25
Don't Rush,Young T & Bugsey Featuring Headie One,,56,68,10,71,False,2020-07-25
Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul",,62,67,6,72,False,2020-07-25
Be Like That,Kane Brown With Swae Lee & Khalid,,73,0,1,73,True,2020-07-25
God Whispered Your Name,Keith Urban,,60,72,13,74,False,2020-07-25
Something Special,Pop Smoke,,41,41,2,75,False,2020-07-25
Why We Drink,Justin Moore,,69,78,7,76,False,2020-07-25
Cool Again,Kane Brown,,68,77,7,77,False,2020-07-25
One Of Them Girls,Lee Brice,,73,87,7,78,False,2020-07-25
Mood Swings,Pop Smoke Featuring Lil Tjay,,44,44,2,79,False,2020-07-25
Does To Me,Luke Combs Featuring Eric Church,,20,71,18,80,False,2020-07-25
After Party,Don Toliver,,57,80,13,81,False,2020-07-25
Need It,Migos Featuring YoungBoy Never Broke Again,,62,82,8,82,False,2020-07-25
Gangstas,Pop Smoke,,37,37,2,83,False,2020-07-25
Let It Go,Summer Walker,,84,0,1,84,True,2020-07-25
More Than My Hometown,Morgan Wallen,,61,93,5,85,False,2020-07-25
My Affection,Summer Walker & PARTYNEXTDOOR,,86,0,1,86,True,2020-07-25
Lovin' On You,Luke Combs,,87,97,3,87,False,2020-07-25
ily,Surf Mesa Featuring Emilee,,72,86,8,88,False,2020-07-25
