title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,,44,53,11,44,False,2020-02-15
Bandit,Juice WRLD & YoungBoy Never Broke Again,,10,47,18,45,False,2020-02-15
Sum 2 Prove,Lil Baby,,16,38,4,46,False,2020-02-15
Hot,Young Thug Featuring Gunna,,11,45,25,47,False,2020-02-15
Heartache Medication,Jon Pardi,,42,42,19,48,False,2020-02-15
South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,,49,50,9,49,False,2020-02-15
Only The Young,Taylor Swift,,50,0,1,50,True,2020-02-15
Homesick,Kane Brown,,51,52,12,51,False,2020-02-15
BEST ON EARTH,Russ & BIA,,52,62,9,52,False,2020-02-15
I Hope,Gabby Barrett Featuring Charlie Puth,,53,56,6,53,False,2020-02-15
Slide,H.E.R. Featuring YG,,54,57,7,54,False,2020-02-15
Heart On Ice,Rod Wave,,54,59,13,55,False,2020-02-15
Anyone,Demi Lovato,,34,34,2,56,False,2020-02-15
Out West,JACKBOYS Featuring Young Thug,,38,63,6,57,False,2020-02-15
TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,28,58,10,58,False,2020-02-15
B.I.T.C.H.,Megan Thee Stallion,,31,31,2,59,False,2020-02-15
Physical,Dua Lipa,,60,0,1,60,True,2020-02-15
Mahogany,Lil Wayne,,61,0,1,61,True,2020-02-15
Nobody But You,Blake Shelton Duet With Gwen Stefani,,43,43,4,62,False,2020-02-15
VIBEZ,DaBaby,,21,61,19,63,False,2020-02-15
What She Wants Tonight,Luke Bryan,,64,65,7,64,False,2020-02-15
Make Me Want To,Jimmie Allen,,65,72,6,65,False,2020-02-15
P*$$y Fairy (OTW),Jhene Aiko,,55,55,3,66,False,2020-02-15
Say So,Doja Cat Featuring Nicki Minaj,,67,73,5,67,False,2020-02-15
I Wish Grandpas Never Died,Riley Green,,68,70,6,68,False,2020-02-15
King Of My City,A Boogie Wit da Hoodie,,69,0,1,69,True,2020-02-15
Futsal Shuffle 2020,Lil Uzi Vert,,5,60,8,70,False,2020-02-15
More Hearts Than Mine,Ingrid Andress,,68,68,6,71,False,2020-02-15
We Back,Jason Aldean,,72,74,10,72,False,2020-02-15
Letter To Nipsey,Meek Mill Featuring Roddy Ricch,,73,80,2,73,False,2020-02-15
SUGAR,BrockHampton,,66,69,5,74,False,2020-02-15
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,75,0,5,75,False,2020-02-15
I Hope You're Happy Now,Carly Pearce & Lee Brice,,75,75,5,76,False,2020-02-15
Ridin' Roads,Dustin Lynch,,47,67,14,77,False,2020-02-15
No Idea,Don Toliver,,43,66,10,78,False,2020-02-15
Before You Go,Lewis Capaldi,,79,85,2,79,False,2020-02-15
Make No Sense,YoungBoy Never Broke Again,,57,79,13,80,False,2020-02-15
Homemade,Jake Owen,,81,88,2,81,False,2020-02-15
Good News,Mac Miller,,17,54,4,82,False,2020-02-15
Start Wit Me,Roddy Ricch & Gunna,,56,71,12,83,False,2020-02-15
Vete,Bad Bunny,,33,87,10,84,False,2020-02-15
Chasin' You,Morgan Wallen,,82,82,2,85,False,2020-02-15
homecoming queen?,Kelsea Ballerini,,76,76,9,86,False,2020-02-15
Mama Mia,Lil Wayne,,87,0,1,87,True,2020-02-15
Funeral,Lil Wayne,,88,0,1,88,True,2020-02-15
Nice To Meet Ya,Meghan Trainor Featuring Nicki Minaj,,89,0,1,89,True,2020-02-15
Slow Dance In A Parking Lot,Jordan Davis,,84,84,5,90,False,2020-02-15
Come Thru,Summer Walker & Usher,,42,90,8,91,False,2020-02-15
Jerry Sprunger,Tory Lanez & T-Pain,,44,81,9,92,False,2020-02-15
Get Me,Justin Bieber Featuring Kehlani,,93,0,1,93,True,2020-02-15
Catch,Brett Young,,94,96,2,94,False,2020-02-15
Dive Bar,Garth Brooks & Blake Shelton,,95,100,2,95,False,2020-02-15
Easy,DaniLeigh Featuring Chris Brown,,79,89,14,96,False,2020-02-15
Rare,Selena Gomez,,30,83,4,97,False,2020-02-15
U Played,MoneyBagg Yo Featuring Lil Baby,,53,77,5,98,False,2020-02-15
Camelot,NLE Choppa,,37,92,20,99,False,2020-02-15
ORANGE SODA,Baby Keem,,98,0,2,100,False,2020-02-15
