title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,28,62,7,55,False,2020-01-25
South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,,53,61,6,56,False,2020-01-25
VIBEZ,DaBaby,,21,53,16,57,False,2020-01-25
Graveyard,Halsey,,34,43,18,58,False,2020-01-25
Heat,Chris Brown Featuring Gunna,,36,55,20,59,False,2020-01-25
Homesick,Kane Brown,,60,63,9,60,False,2020-01-25
Heart On Ice,Rod Wave,,54,59,10,61,False,2020-01-25
Start Wit Me,Roddy Ricch & Gunna,,56,56,9,62,False,2020-01-25
No Idea,Don Toliver,,43,58,7,63,False,2020-01-25
I Hope,Gabby Barrett Featuring Charlie Puth,,64,65,3,64,False,2020-01-25
Out West,JACKBOYS Featuring Young Thug,,38,52,3,65,False,2020-01-25
SUGAR,BrockHampton,,66,70,2,66,False,2020-01-25
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,,66,68,8,67,False,2020-01-25
BEST ON EARTH,Russ & BIA,,68,69,6,68,False,2020-01-25
Tusa,Karol G & Nicki Minaj,,69,87,7,69,False,2020-01-25
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,,8,66,19,70,False,2020-01-25
Slide,H.E.R. Featuring YG,,67,67,4,71,False,2020-01-25
We Back,Jason Aldean,,72,74,7,72,False,2020-01-25
What She Wants Tonight,Luke Bryan,,73,75,4,73,False,2020-01-25
Make Me Want To,Jimmie Allen,,74,78,3,74,False,2020-01-25
I Wish Grandpas Never Died,Riley Green,,75,83,3,75,False,2020-01-25
More Hearts Than Mine,Ingrid Andress,,76,82,3,76,False,2020-01-25
Say So,Doja Cat Featuring Nicki Minaj,,77,95,2,77,False,2020-01-25
Camelot,NLE Choppa,,37,72,18,78,False,2020-01-25
Make No Sense,YoungBoy Never Broke Again,,57,96,10,79,False,2020-01-25
Remember You Young,Thomas Rhett,,53,64,18,80,False,2020-01-25
Easy,DaniLeigh Featuring Chris Brown,,79,80,11,81,False,2020-01-25
Tip Toe,Roddy Ricch Featuring A Boogie Wit da Hoodie,,73,79,7,82,False,2020-01-25
Eleven,Khalid,,83,0,1,83,True,2020-01-25
All Dat,Moneybagg Yo X Megan Thee Stallion,,70,99,4,84,False,2020-01-25
Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",,60,73,15,85,False,2020-01-25
Conversations In The Dark,John Legend,,86,0,1,86,True,2020-01-25
I Hope You're Happy Now,Carly Pearce & Lee Brice,,87,93,2,87,False,2020-01-25
Jerry Sprunger,Tory Lanez & T-Pain,,44,88,7,88,False,2020-01-25
Protect da Brand,Moneybagg Yo Featuring DaBaby,,89,0,1,89,True,2020-01-25
Into The Unknown,Idina Menzel & AURORA,,46,57,8,90,False,2020-01-25
Vete,Bad Bunny,,33,92,8,91,False,2020-01-25
Look At Her Now.,Selena Gomez,,27,0,4,92,False,2020-01-25
homecoming queen?,Kelsea Ballerini,,82,84,6,93,False,2020-01-25
Watermelon Sugar,Harry Styles,,54,81,8,94,False,2020-01-25
Nice To Meet Ya,Niall Horan,,63,77,14,95,False,2020-01-25
July,Noah Cyrus & Leon Bridges,,91,91,3,96,False,2020-01-25
Peta,Roddy Ricch Featuring Meek Mill,,72,86,4,97,False,2020-01-25
223's,YNW Melly & 9lokknine,,34,85,19,98,False,2020-01-25
Slow Dance In A Parking Lot,Jordan Davis,,97,97,3,99,False,2020-01-25
All I Want,Olivia Rodrigo,,90,90,2,100,False,2020-01-25
