title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Drivers License,Olivia Rodrigo,,1,0,1,1,True,2021-01-23
Mood,24kGoldn Featuring iann dior,,1,1,23,2,False,2021-01-23
Positions,Ariana Grande,,1,2,12,3,False,2021-01-23
Blinding Lights,The Weeknd,,1,3,58,4,False,2021-01-23
Go Crazy,Chris Brown & Young Thug,,5,5,36,5,False,2021-01-23
Levitating,Dua Lipa,,6,7,15,6,False,2021-01-23
Holy,Justin Bieber Featuring Chance The Rapper,,3,4,17,7,False,2021-01-23
Bang!,AJR,,8,9,28,8,False,2021-01-23
Wasted On You,Morgan Wallen,,9,0,1,9,True,2021-01-23
Good Days,SZA,,10,23,3,10,False,2021-01-23
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,,8,13,11,11,False,2021-01-23
Lonely,Justin Bieber & benny blanco,,12,18,13,12,False,2021-01-23
Laugh Now Cry Later,Drake Featuring Lil Durk,,2,8,22,13,False,2021-01-23
I Hope,Gabby Barrett Featuring Charlie Puth,,3,10,55,14,False,2021-01-23
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,11,28,15,False,2021-01-23
More Than My Hometown,Morgan Wallen,,15,27,29,16,False,2021-01-23
Therefore I Am,Billie Eilish,,2,14,10,17,False,2021-01-23
7 Summers,Morgan Wallen,,6,53,21,18,False,2021-01-23
Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,,6,12,22,19,False,2021-01-23
Body,Megan Thee Stallion,,12,16,8,20,False,2021-01-23
Save Your Tears,The Weeknd & Ariana Grande,,21,46,5,21,False,2021-01-23
Anyone,Justin Bieber,,6,6,2,22,False,2021-01-23
Dakiti,Bad Bunny & Jhay Cortez,,5,17,11,23,False,2021-01-23
Better Together,Luke Combs,,19,19,15,24,False,2021-01-23
Whoopty,CJ,,21,21,10,25,False,2021-01-23
Somebody's Problem,Morgan Wallen,,25,81,5,26,False,2021-01-23
What You Know Bout Love,Pop Smoke,,20,20,19,27,False,2021-01-23
Kings & Queens,Ava Max,,13,15,23,28,False,2021-01-23
Willow,Taylor Swift,,1,22,5,29,False,2021-01-23
I Should Probably Go To Bed,Dan + Shay,,28,28,23,30,False,2021-01-23
Before You Go,Lewis Capaldi,,9,24,47,31,False,2021-01-23
Sand In My Boots,Morgan Wallen,,32,0,1,32,True,2021-01-23
You Broke Me First.,Tate McRae,,33,40,21,33,False,2021-01-23
Rockstar,DaBaby Featuring Roddy Ricch,,1,26,38,34,False,2021-01-23
Dynamite,BTS,,1,25,21,35,False,2021-01-23
Afterglow,Ed Sheeran,,29,29,4,36,False,2021-01-23
On Me,Lil Baby,,30,38,6,37,False,2021-01-23
Starting Over,Chris Stapleton,,25,30,20,38,False,2021-01-23
Best Friend,Saweetie Featuring Doja Cat,,39,0,1,39,True,2021-01-23
My Ex's Best Friend,Machine Gun Kelly X blackbear,,28,41,22,40,False,2021-01-23
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,2,34,48,41,False,2021-01-23
Warning,Morgan Wallen,,42,0,1,42,True,2021-01-23
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,,1,31,29,43,False,2021-01-23
Good Time,Niko Moon,,44,48,15,44,False,2021-01-23
Still Goin Down,Morgan Wallen,,45,98,4,45,False,2021-01-23
865,Morgan Wallen,,46,0,1,46,True,2021-01-23
