title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Adore You,Harry Styles,,6,43,50,49,False,2020-11-28
That's It,Future & Lil Uzi Vert,,50,0,1,50,True,2020-11-28
You Broke Me First.,Tate McRae,,50,50,13,51,False,2020-11-28
I Should Probably Go To Bed,Dan + Shay,,42,49,16,52,False,2020-11-28
The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,,11,41,20,53,False,2020-11-28
Real Baby Pluto,Future & Lil Uzi Vert,,54,0,1,54,True,2020-11-28
Ain't Always The Cowboy,Jon Pardi,,55,58,12,55,False,2020-11-28
Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,,10,52,7,56,False,2020-11-28
Iris,Phoebe & Maggie,,57,0,1,57,True,2020-11-28
Franchise,Travis Scott Featuring Young Thug & M.I.A.,,1,55,8,58,False,2020-11-28
My Ex's Best Friend,Machine Gun Kelly X blackbear,,28,60,14,59,False,2020-11-28
Took Her To The O,King Von,,47,47,2,60,False,2020-11-28
Mood Swings,Pop Smoke Featuring Lil Tjay,,17,53,20,61,False,2020-11-28
B.S.,Jhene Aiko Featuring H.E.R.,,24,61,16,62,False,2020-11-28
7 Summers,Morgan Wallen,,6,63,14,63,False,2020-11-28
Marni On Me,Future & Lil Uzi Vert,,64,0,1,64,True,2020-11-28
Midnight Sky,Miley Cyrus,,14,44,14,65,False,2020-11-28
Tyler Herro,Jack Harlow,,34,57,4,66,False,2020-11-28
Million Dollar Play,Future & Lil Uzi Vert,,67,0,1,67,True,2020-11-28
Sleeping On The Floor,Future & Lil Uzi Vert,,68,0,1,68,True,2020-11-28
Throat Baby (Go Baby),BRS Kash,,69,69,5,69,False,2020-11-28
Don't Stop,Megan Thee Stallion Featuring Young Thug,,30,73,7,70,False,2020-11-28
Good Time,Niko Moon,,71,74,7,71,False,2020-11-28
Hole In The Bottle,Kelsea Ballerini,,72,87,6,72,False,2020-11-28
U 2 Luv,Ne-Yo & Jeremih,,66,68,7,73,False,2020-11-28
Blind,DaBaby Featuring Young Thug,,74,89,9,74,False,2020-11-28
So Done,The Kid LAROI,,59,59,4,75,False,2020-11-28
Hit Different,SZA Featuring Ty Dolla $ign,,29,71,11,76,False,2020-11-28
Golden,Harry Styles,,74,78,5,77,False,2020-11-28
Champagne Night,Lady A,,75,75,5,78,False,2020-11-28
Some Girls,Jameson Rodgers,,29,62,15,79,False,2020-11-28
Martin & Gina,Polo G,,61,72,16,80,False,2020-11-28
Whoopty,CJ,,81,97,2,81,False,2020-11-28
Everywhere But On,Matt Stell,,48,54,11,82,False,2020-11-28
Popstar,DJ Khaled Featuring Drake,,3,64,18,83,False,2020-11-28
Wishing Well,Juice WRLD,,5,70,19,84,False,2020-11-28
What's Your Country Song,Thomas Rhett,,85,0,1,85,True,2020-11-28
Plastic,Future & Lil Uzi Vert,,86,0,1,86,True,2020-11-28
Put Your Records On,Ritt Momney,,79,82,7,87,False,2020-11-28
Heather,Conan Gray,,46,79,14,88,False,2020-11-28
24,Money Man Featuring Lil Baby,,49,67,14,89,False,2020-11-28
Happy Does,Kenny Chesney,,85,91,5,90,False,2020-11-28
Runnin,21 Savage & Metro Boomin,,9,85,7,91,False,2020-11-28
Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",,64,90,11,92,False,2020-11-28
Beers And Sunshine,Darius Rucker,,93,93,2,93,False,2020-11-28
Take You Dancing,Jason Derulo,,94,96,3,94,False,2020-11-28
La Toxica,Farruko,,95,100,4,95,False,2020-11-28
Tap In,Saweetie,,20,86,19,96,False,2020-11-28
Rockstar Chainz,Future,,97,0,1,97,True,2020-11-28
Kacey Talk,YoungBoy Never Broke Again,,50,92,14,98,False,2020-11-28
Practice,DaBaby,,86,88,4,99,False,2020-11-28
Bought A Bad Bitch,Future & Lil Uzi Vert,,100,0,1,100,True,2020-11-28
