title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Savage,Megan Thee Stallion,,1,5,10,1,False,2020-05-30
Say So,Doja Cat Featuring Nicki Minaj,,1,2,20,2,False,2020-05-30
Blinding Lights,The Weeknd,,1,4,25,3,False,2020-05-30
Rockstar,DaBaby Featuring Roddy Ricch,,4,8,5,4,False,2020-05-30
Toosie Slide,Drake,,1,6,7,5,False,2020-05-30
Life Is Good,Future Featuring Drake,,2,13,19,6,False,2020-05-30
The Box,Roddy Ricch,,1,7,24,7,False,2020-05-30
Don't Start Now,Dua Lipa,,2,9,29,8,False,2020-05-30
Intentions,Justin Bieber Featuring Quavo,,8,11,15,9,False,2020-05-30
Circles,Post Malone,,1,10,38,10,False,2020-05-30
Gooba,6ix9ine,,3,3,2,11,False,2020-05-30
Adore You,Harry Styles,,6,12,24,12,False,2020-05-30
Stuck With U,Ariana Grande & Justin Bieber,,1,1,2,13,False,2020-05-30
The Bones,Maren Morris,,12,14,35,14,False,2020-05-30
Roses,SAINt JHN,,15,16,9,15,False,2020-05-30
The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi",,1,15,4,16,False,2020-05-30
Blueberry Faygo,Lil Mosey,,16,20,15,17,False,2020-05-30
Chasin' You,Morgan Wallen,,18,21,17,18,False,2020-05-30
I Hope,Gabby Barrett Featuring Charlie Puth,,16,23,21,19,False,2020-05-30
Someone You Loved,Lewis Capaldi,,1,18,54,20,False,2020-05-30
Falling,Trevor Daniel,,21,22,27,21,False,2020-05-30
Does To Me,Luke Combs Featuring Eric Church,,22,28,10,22,False,2020-05-30
Nobody But You,Blake Shelton Duet With Gwen Stefani,,18,25,19,23,False,2020-05-30
High Fashion,Roddy Ricch Featuring Mustard,,20,26,21,24,False,2020-05-30
My Oh My,Camila Cabello Featuring DaBaby,,12,17,24,25,False,2020-05-30
Sunday Best,Surfaces,,26,29,12,26,False,2020-05-30
Everything I Wanted,Billie Eilish,,8,19,28,27,False,2020-05-30
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,28,32,15,28,False,2020-05-30
Death Bed,Powfu Featuring beabadoobee,,26,27,10,29,False,2020-05-30
Flex,Polo G Featuring Juice WRLD,,30,0,1,30,True,2020-05-30
Memories,Maroon 5,,2,24,35,31,False,2020-05-30
Solitaires,Future Featuring Travis Scott,,32,0,1,32,True,2020-05-30
X,Jonas Brothers Featuring Karol G,,33,0,1,33,True,2020-05-30
Trillionaire,Future Featuring YoungBoy Never Broke Again,,34,0,1,34,True,2020-05-30
I Hope You're Happy Now,Carly Pearce & Lee Brice,,34,34,20,35,False,2020-05-30
Before You Go,Lewis Capaldi,,36,37,16,36,False,2020-05-30
After A Few,Travis Denning,,37,38,8,37,False,2020-05-30
Party Girl,StaySolidRocky,,38,48,4,38,False,2020-05-30
Break My Heart,Dua Lipa,,21,31,8,39,False,2020-05-30
Daisies,Katy Perry,,40,0,1,40,True,2020-05-30
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,,26,30,26,41,False,2020-05-30
Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,,36,36,10,42,False,2020-05-30
Be Kind,Marshmello & Halsey,,29,33,3,43,False,2020-05-30
Hard To Forget,Sam Hunt,,40,44,8,44,False,2020-05-30
Supalonely,BENEE Featuring Gus Dapperton,,39,39,10,45,False,2020-05-30
Hot Girl Bummer,blackbear,,11,35,36,46,False,2020-05-30
Dance Monkey,Tones And I,,4,42,33,47,False,2020-05-30
One Margarita,Luke Bryan,,48,69,3,48,False,2020-05-30
Ballin',Mustard & Roddy Ricch,,11,41,44,49,False,2020-05-30
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,50,58,17,50,False,2020-05-30
Sum 2 Prove,Lil Baby,,16,45,19,51,False,2020-05-30
Walk Em Down,NLE Choppa Featuring Roddy Ricch,,52,52,9,52,False,2020-05-30
Trapped In The Sun,Future,,53,0,1,53,True,2020-05-30
All Bad,Future Featuring Lil Uzi Vert,,54,0,1,54,True,2020-05-30
Bluebird,Miranda Lambert,,55,57,7,55,False,2020-05-30
Chicago Freestyle,Drake Featuring Giveon,,14,46,3,56,False,2020-05-30
Be Something,Polo G Featuring Lil Baby,,57,0,1,57,True,2020-05-30
In Your Eyes,The Weeknd,,16,54,9,58,False,2020-05-30
Dior,Pop Smoke,,30,53,14,59,False,2020-05-30
Emotionally Scarred,Lil Baby,,31,56,12,60,False,2020-05-30
Martin & Gina,Polo G,,61,0,1,61,True,2020-05-30
21,Polo G,,62,0,1,62,True,2020-05-30
Righteous,Juice WRLD,,11,49,4,63,False,2020-05-30
Watermelon Sugar,Harry Styles,,54,0,9,64,False,2020-05-30
After Party,Don Toliver,,63,63,5,65,False,2020-05-30
