title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Get Into It (Yuh),Doja Cat,,68,81,5,88,False,2021-09-18
My Boy,Elvie Shane,,70,87,11,89,False,2021-09-18
Single Saturday Night,Cole Swindell,,26,83,19,90,False,2021-09-18
Jonah,Kanye West,,27,27,2,91,False,2021-09-18
You Should Probably Leave,Chris Stapleton,,63,91,10,92,False,2021-09-18
Don't Go Yet,Camila Cabello,,42,89,7,93,False,2021-09-18
Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,,91,93,4,94,False,2021-09-18
Jesus Lord,Kanye West,,26,26,2,95,False,2021-09-18
Summer Of Love,Shawn Mendes & Tainy,,48,85,3,96,False,2021-09-18
Ain't Shit,Doja Cat,,24,88,11,97,False,2021-09-18
Motley Crew,Post Malone,,13,86,9,98,False,2021-09-18
Remote Control,Kanye West,,40,40,2,99,False,2021-09-18
Baddest,"Yung Bleu, Chris Brown & 2 Chainz",,80,94,6,100,False,2021-09-18
