title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,65,68,11,65,False,2020-04-18
Tusa,Karol G & Nicki Minaj,,42,64,19,66,False,2020-04-18
Pray 4 Love,Rod Wave,,67,0,1,67,True,2020-04-18
Come Thru,Summer Walker & Usher,,42,67,15,68,False,2020-04-18
After A Few,Travis Denning,,69,78,2,69,False,2020-04-18
P*$$y Fairy (OTW),Jhene Aiko,,40,65,12,70,False,2020-04-18
Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",,71,0,1,71,True,2020-04-18
Myron,Lil Uzi Vert,,13,63,4,72,False,2020-04-18
Out West,JACKBOYS Featuring Young Thug,,38,72,13,73,False,2020-04-18
Thief In The Night,Rod Wave,,74,0,1,74,True,2020-04-18
The Other Side,SZA X Justin Timberlake,,61,70,6,75,False,2020-04-18
Tycoon,Future,,76,0,1,76,True,2020-04-18
I Remember,Rod Wave,,77,0,1,77,True,2020-04-18
The Greatest,Rod Wave,,78,0,1,78,True,2020-04-18
Underdog,Alicia Keys,,69,69,3,79,False,2020-04-18
Oprah's Bank Account,"Lil Yachty, Drake & DaBaby",,55,74,5,80,False,2020-04-18
Bluebird,Miranda Lambert,,81,0,1,81,True,2020-04-18
B.I.T.C.H.,Megan Thee Stallion,,31,76,9,82,False,2020-04-18
If The World Was Ending,JP Saxe Featuring Julia Michaels,,83,96,2,83,False,2020-04-18
Ribbon In The Sky,Rod Wave,,84,0,1,84,True,2020-04-18
Emotionally Scarred,Lil Baby,,31,73,6,85,False,2020-04-18
Safaera,"Bad Bunny, Jowell & Randy & Nengo Flow",,81,86,4,86,False,2020-04-18
That Way,Lil Uzi Vert,,20,79,6,87,False,2020-04-18
The Man,Taylor Swift,,23,90,7,88,False,2020-04-18
Last Time I Say Sorry,Kane Brown & John Legend,,89,93,2,89,False,2020-04-18
After Hours,The Weeknd,,20,61,7,90,False,2020-04-18
Ridin' Roads,Dustin Lynch,,47,88,19,91,False,2020-04-18
P2,Lil Uzi Vert,,11,75,5,92,False,2020-04-18
Here And Now,Kenny Chesney,,93,0,1,93,True,2020-04-18
Yummy,Justin Bieber,,2,84,14,94,False,2020-04-18
Thug Life,Rod Wave,,95,0,1,95,True,2020-04-18
Heatin Up,Lil Baby & Gunna,,18,95,6,96,False,2020-04-18
July,Noah Cyrus & Leon Bridges,,91,100,6,97,False,2020-04-18
What A Man Gotta Do,Jonas Brothers,,16,94,12,98,False,2020-04-18
No Weakness,Rod Wave,,99,0,1,99,True,2020-04-18
Grace,Lil Baby & 42 Dugg,,48,82,6,100,False,2020-04-18
