title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,,45,45,9,55,False,2021-09-11
A-O-K,Tai Verdes,,52,52,9,56,False,2021-09-11
Skate,Silk Sonic (Bruno Mars & Anderson .Paak),,14,38,5,57,False,2021-09-11
Donda,Kanye West,,58,0,1,58,True,2021-09-11
Keep My Spirit Alive,Kanye West,,59,0,1,59,True,2021-09-11
Whole Lotta Money,BIA Featuring Nicki Minaj,,16,50,8,60,False,2021-09-11
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,,24,53,14,61,False,2021-09-11
2055,Sleepy Hallow,,51,51,7,62,False,2021-09-11
Jail Pt 2,Kanye West,,63,0,1,63,True,2021-09-11
"I Am Not A Woman, I'm A God",Halsey,,64,0,1,64,True,2021-09-11
We Didn't Have Much,Justin Moore,,41,41,11,65,False,2021-09-11
Love Again,Dua Lipa,,54,54,7,66,False,2021-09-11
I Was On A Boat That Day,Old Dominion,,63,63,9,67,False,2021-09-11
New Again,Kanye West,,68,0,1,68,True,2021-09-11
Todo de Ti,Rauw Alejandro,,32,57,14,69,False,2021-09-11
Lord I Need You,Kanye West,,70,0,1,70,True,2021-09-11
Wild Side,Normani Featuring Cardi B,,14,59,7,71,False,2021-09-11
Volvi,Aventura x Bad Bunny,,22,55,5,72,False,2021-09-11
Yonaguni,Bad Bunny,,10,58,13,73,False,2021-09-11
Gyalis,Capella Grey,,71,74,5,74,False,2021-09-11
Memory,Kane Brown X blackbear,,50,66,8,75,False,2021-09-11
Woman,Doja Cat,,68,70,5,76,False,2021-09-11
Come To Life,Kanye West,,77,0,1,77,True,2021-09-11
Memory I Don't Mess With,Lee Brice,,72,77,6,78,False,2021-09-11
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,53,62,19,79,False,2021-09-11
Cold As You,Luke Combs,,76,80,5,80,False,2021-09-11
Get Into It (Yuh),Doja Cat,,68,68,4,81,False,2021-09-11
You Time,Scotty McCreery,,74,85,5,82,False,2021-09-11
Single Saturday Night,Cole Swindell,,26,61,18,83,False,2021-09-11
Buy Dirt,Jordan Davis Featuring Luke Bryan,,76,84,4,84,False,2021-09-11
Summer Of Love,Shawn Mendes & Tainy,,48,48,2,85,False,2021-09-11
Motley Crew,Post Malone,,13,64,8,86,False,2021-09-11
My Boy,Elvie Shane,,70,81,10,87,False,2021-09-11
Ain't Shit,Doja Cat,,24,65,10,88,False,2021-09-11
Don't Go Yet,Camila Cabello,,42,71,6,89,False,2021-09-11
Tell The Vision,Kanye West,,90,0,1,90,True,2021-09-11
You Should Probably Leave,Chris Stapleton,,63,76,9,91,False,2021-09-11
Come Through,H.E.R. Featuring Chris Brown,,64,83,13,92,False,2021-09-11
Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,,91,100,3,93,False,2021-09-11
Baddest,"Yung Bleu, Chris Brown & 2 Chainz",,80,88,5,94,False,2021-09-11
Knowing You,Kenny Chesney,,87,95,4,95,False,2021-09-11
In Da Getto,J Balvin & Skrillex,,96,0,1,96,True,2021-09-11
Brutal,Olivia Rodrigo,,12,89,12,97,False,2021-09-11
AM,Nio Garcia X J Balvin X Bad Bunny,,41,98,10,98,False,2021-09-11
Repeat It,Lil Tecca & Gunna,,80,0,3,99,False,2021-09-11
Matt Hardy 999,Trippie Redd Featuring Juice WRLD,,49,49,2,100,False,2021-09-11
