title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Drankin N Smokin,Future & Lil Uzi Vert,,31,94,8,90,False,2021-03-20
Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,,39,79,6,91,False,2021-03-20
Still Trappin',Lil Durk & King Von,,53,86,11,92,False,2021-03-20
Moonwalking In Calabasas,DDG,,81,87,11,93,False,2021-03-20
Tyler Herro,Jack Harlow,,34,78,20,94,False,2021-03-20
Somebody's Problem,Morgan Wallen,,25,93,13,95,False,2021-03-20
Cover Me Up,Morgan Wallen,,52,97,10,96,False,2021-03-20
Life's A Mess II,"Juice WRLD, Clever & Post Malone",,97,0,1,97,True,2021-03-20
Gone,Dierks Bentley,,98,99,2,98,False,2021-03-20
AP,Pop Smoke,,64,64,2,99,False,2021-03-20
Lil Bit,Nelly & Florida Georgia Line,,100,0,1,100,True,2021-03-20
