title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Supalonely,BENEE Featuring Gus Dapperton,,62,71,3,62,False,2020-04-11
Myron,Lil Uzi Vert,,13,54,3,63,False,2020-04-11
Tusa,Karol G & Nicki Minaj,,42,66,18,64,False,2020-04-11
P*$$y Fairy (OTW),Jhene Aiko,,40,67,11,65,False,2020-04-11
Before You Go,Lewis Capaldi,,66,77,9,66,False,2020-04-11
Come Thru,Summer Walker & Usher,,42,88,14,67,False,2020-04-11
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,68,90,10,68,False,2020-04-11
Underdog,Alicia Keys,,69,0,2,69,False,2020-04-11
The Other Side,SZA X Justin Timberlake,,61,79,5,70,False,2020-04-11
Know Your Worth,Khalid x Disclosure,,57,82,8,71,False,2020-04-11
Out West,JACKBOYS Featuring Young Thug,,38,78,12,72,False,2020-04-11
Emotionally Scarred,Lil Baby,,31,89,5,73,False,2020-04-11
Oprah's Bank Account,"Lil Yachty, Drake & DaBaby",,55,75,4,74,False,2020-04-11
P2,Lil Uzi Vert,,11,70,4,75,False,2020-04-11
B.I.T.C.H.,Megan Thee Stallion,,31,81,8,76,False,2020-04-11
Physical,Dua Lipa,,60,0,2,77,False,2020-04-11
After A Few,Travis Denning,,78,0,1,78,True,2020-04-11
That Way,Lil Uzi Vert,,20,73,5,79,False,2020-04-11
B.S.,Jhene Aiko Featuring H.E.R.,,24,76,4,80,False,2020-04-11
I Love My Country,Florida Georgia Line,,81,0,1,81,True,2020-04-11
Grace,Lil Baby & 42 Dugg,,48,85,5,82,False,2020-04-11
Make No Sense,YoungBoy Never Broke Again,,57,96,20,83,False,2020-04-11
Yummy,Justin Bieber,,2,83,13,84,False,2020-04-11
Save Your Tears,The Weeknd & Ariana Grande,,41,41,2,85,False,2020-04-11
Safaera,"Bad Bunny, Jowell & Randy & Nengo Flow",,81,0,3,86,False,2020-04-11
La Dificil,Bad Bunny,,33,100,5,87,False,2020-04-11
Ridin' Roads,Dustin Lynch,,47,0,18,88,False,2020-04-11
Si Veo A Tu Mama,Bad Bunny,,32,92,5,89,False,2020-04-11
The Man,Taylor Swift,,23,0,6,90,False,2020-04-11
Hard To Forget,Sam Hunt,,91,0,1,91,True,2020-04-11
Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,,60,98,7,92,False,2020-04-11
Last Time I Say Sorry,Kane Brown & John Legend,,93,0,1,93,True,2020-04-11
What A Man Gotta Do,Jonas Brothers,,16,72,11,94,False,2020-04-11
Heatin Up,Lil Baby & Gunna,,18,91,5,95,False,2020-04-11
If The World Was Ending,JP Saxe Featuring Julia Michaels,,96,0,1,96,True,2020-04-11
Vete,Bad Bunny,,33,99,18,97,False,2020-04-11
Baby Pluto,Lil Uzi Vert,,6,74,4,98,False,2020-04-11
Into The Unknown,Idina Menzel & AURORA,,46,97,12,99,False,2020-04-11
July,Noah Cyrus & Leon Bridges,,91,0,5,100,False,2020-04-11
