title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Mr. Solo Dolo III,Kid Cudi,,78,0,1,78,True,2020-12-26
You Broke Me First.,Tate McRae,,50,64,17,79,False,2020-12-26
Dive,Kid Cudi,,80,0,1,80,True,2020-12-26
Without You,The Kid LAROI,,63,63,2,81,False,2020-12-26
Closure,Taylor Swift,,82,0,1,82,True,2020-12-26
Love You Like I Used To,Russell Dickerson,,31,61,15,83,False,2020-12-26
Hallelujah,Carrie Underwood & John Legend,,84,96,2,84,False,2020-12-26
Heaven On Earth,Kid Cudi,,85,0,1,85,True,2020-12-26
My Ex's Best Friend,Machine Gun Kelly X blackbear,,28,67,18,86,False,2020-12-26
Rockin' Around The Christmas Tree,Justin Bieber,,71,71,3,87,False,2020-12-26
Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,,10,65,11,88,False,2020-12-26
Reminds Me Of You,The Kid LAROI & Juice WRLD,,89,0,1,89,True,2020-12-26
Sad People,Kid Cudi,,90,0,1,90,True,2020-12-26
Damaged,Kid Cudi,,91,0,1,91,True,2020-12-26
Forever After All,Luke Combs,,2,66,8,92,False,2020-12-26
Ain't Always The Cowboy,Jon Pardi,,55,56,16,93,False,2020-12-26
Prisoner,Miley Cyrus Featuring Dua Lipa,,54,68,4,94,False,2020-12-26
Cry Baby,Megan Thee Stallion Featuring DaBaby,,71,0,2,95,False,2020-12-26
Good Time,Niko Moon,,71,79,11,96,False,2020-12-26
Throat Baby (Go Baby),BRS Kash,,69,81,9,97,False,2020-12-26
Errbody,Lil Baby,,41,41,2,98,False,2020-12-26
Favorite Time Of Year,Carrie Underwood,,80,80,3,99,False,2020-12-26
Beautiful Trip,Kid Cudi,,100,0,1,100,True,2020-12-26
