title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,,1,36,28,41,False,2021-10-09
Family Ties,Baby Keem & Kendrick Lamar,,18,38,5,42,False,2021-10-09
Memory I Don't Mess With,Lee Brice,,43,54,10,43,False,2021-10-09
Late At Night,Roddy Ricch,,20,45,17,44,False,2021-10-09
Things A Man Oughta Know,Lainey Wilson,,32,34,20,45,False,2021-10-09
Cold Heart (PNAU Remix),Elton John & Dua Lipa,,46,74,4,46,False,2021-10-09
Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,,44,44,3,47,False,2021-10-09
Life Support,YoungBoy Never Broke Again,,48,79,3,48,False,2021-10-09
I Was On A Boat That Day,Old Dominion,,49,53,13,49,False,2021-10-09
Love Nwantiti (Ah Ah Ah),CKay,,50,80,2,50,False,2021-10-09
Wild Side,Normani Featuring Cardi B,,14,52,11,51,False,2021-10-09
Whole Lotta Money,BIA Featuring Nicki Minaj,,16,58,12,52,False,2021-10-09
Hold Me Down,YoungBoy Never Broke Again,,53,0,1,53,True,2021-10-09
Champagne Poetry,Drake,,4,30,4,54,False,2021-10-09
Buy Dirt,Jordan Davis Featuring Luke Bryan,,51,55,8,55,False,2021-10-09
Have Mercy,Chloe,,28,56,3,56,False,2021-10-09
Love Again,Dua Lipa,,51,51,11,57,False,2021-10-09
Nevada,YoungBoy Never Broke Again,,58,0,1,58,True,2021-10-09
50 Shots,YoungBoy Never Broke Again,,59,0,1,59,True,2021-10-09
No Friends In The Industry,Drake,,11,40,4,60,False,2021-10-09
Smoke Strong,YoungBoy Never Broke Again,,61,0,1,61,True,2021-10-09
Break Or Make Me,YoungBoy Never Broke Again,,62,0,1,62,True,2021-10-09
You Time,Scotty McCreery,,50,50,9,63,False,2021-10-09
Gyalis,Capella Grey,,64,64,9,64,False,2021-10-09
Cold As You,Luke Combs,,65,69,9,65,False,2021-10-09
My Boy,Elvie Shane,,66,67,14,66,False,2021-10-09
Sincerely,YoungBoy Never Broke Again,,67,0,1,67,True,2021-10-09
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,53,70,23,68,False,2021-10-09
I Can't Take It Back,YoungBoy Never Broke Again,,69,0,1,69,True,2021-10-09
Waves,Luke Bryan,,24,60,15,70,False,2021-10-09
Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,,22,61,5,71,False,2021-10-09
In The Bible,Drake Featuring Lil Durk & Giveon,,7,43,4,72,False,2021-10-09
Thot Shit,Megan Thee Stallion,,16,49,16,73,False,2021-10-09
Rumors,Lizzo Featuring Cardi B,,4,46,7,74,False,2021-10-09
Woman,Doja Cat,,62,62,9,75,False,2021-10-09
Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,,76,81,7,76,False,2021-10-09
Baddest,"Yung Bleu, Chris Brown & 2 Chainz",,77,78,9,77,False,2021-10-09
2055,Sleepy Hallow,,51,65,11,78,False,2021-10-09
Memory,Kane Brown X blackbear,,50,73,12,79,False,2021-10-09
Forgiato,YoungBoy Never Broke Again,,80,0,1,80,True,2021-10-09
You Should Probably Leave,Chris Stapleton,,63,83,13,81,False,2021-10-09
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,,24,77,18,82,False,2021-10-09
Rich Shit,YoungBoy Never Broke Again,,83,0,1,83,True,2021-10-09
TSU,Drake,,9,48,4,84,False,2021-10-09
Volvi,Aventura x Bad Bunny,,22,75,9,85,False,2021-10-09
Todo de Ti,Rauw Alejandro,,32,82,18,86,False,2021-10-09
Love All,Drake Featuring JAY-Z,,10,57,4,87,False,2021-10-09
N 2 Deep,Drake Featuring Future,,12,59,4,88,False,2021-10-09
Yonaguni,Bad Bunny,,10,85,17,89,False,2021-10-09
Knowing You,Kenny Chesney,,87,96,7,90,False,2021-10-09
For Tonight,Giveon,,91,0,1,91,True,2021-10-09
Baddest Thing,YoungBoy Never Broke Again,,92,0,1,92,True,2021-10-09
Summer Of Love,Shawn Mendes & Tainy,,48,87,6,93,False,2021-10-09
Get Into It (Yuh),Doja Cat,,68,84,8,94,False,2021-10-09
Same Boat,Zac Brown Band,,95,98,2,95,False,2021-10-09
Pipe Down,Drake,,14,68,4,96,False,2021-10-09
Papi's Home,Drake,,8,66,4,97,False,2021-10-09
Chosen,Blxst & Tyga Featuring Ty Dolla $ign,,98,0,1,98,True,2021-10-09
Toxic Punk,YoungBoy Never Broke Again,,99,0,1,99,True,2021-10-09
Moon,Kanye West,,17,76,5,100,False,2021-10-09
