title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Girls In The Hood,Megan Thee Stallion,,28,44,11,45,False,2020-09-19
Heather,Conan Gray,,46,51,4,46,False,2020-09-19
We Paid,Lil Baby & 42 Dugg,,10,50,19,47,False,2020-09-19
Intentions,Justin Bieber Featuring Quavo,,5,49,31,48,False,2020-09-19
Ice Cream,BLACKPINK X Selena Gomez,,13,13,2,49,False,2020-09-19
Like That,Doja Cat Featuring Gucci Mane,,50,53,15,50,False,2020-09-19
Bang!,AJR,,51,58,10,51,False,2020-09-19
Cardigan,Taylor Swift,,1,45,7,52,False,2020-09-19
More Than My Hometown,Morgan Wallen,,53,63,13,53,False,2020-09-19
I Should Probably Go To Bed,Dan + Shay,,43,61,6,54,False,2020-09-19
Hawai,Maluma & The Weeknd,,55,60,3,55,False,2020-09-19
One Margarita,Luke Bryan,,19,43,19,56,False,2020-09-19
One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,57,72,14,57,False,2020-09-19
The Bigger Picture,Lil Baby,,3,52,13,58,False,2020-09-19
ily,Surf Mesa Featuring Emilee,,59,70,16,59,False,2020-09-19
Breaking Me,Topic & A7S,,60,71,7,60,False,2020-09-19
Party Girl,StaySolidRocky,,21,55,20,61,False,2020-09-19
The Voice,Lil Durk,,62,0,1,62,True,2020-09-19
Do It,Chloe X Halle,,63,0,4,63,False,2020-09-19
Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",,64,0,1,64,True,2020-09-19
Wolves,Big Sean Featuring Post Malone,,65,0,1,65,True,2020-09-19
Kings & Queens,Ava Max,,66,75,5,66,False,2020-09-19
Greece,DJ Khaled Featuring Drake,,8,65,8,67,False,2020-09-19
My Ex's Best Friend,Machine Gun Kelly X blackbear,,68,68,4,68,False,2020-09-19
Lithuania,Big Sean Featuring Travis Scott,,69,0,1,69,True,2020-09-19
Some Girls,Jameson Rodgers,,70,74,5,70,False,2020-09-19
Said Sum,Moneybagg Yo,,44,64,10,71,False,2020-09-19
7 Summers,Morgan Wallen,,6,56,4,72,False,2020-09-19
24,Money Man Featuring Lil Baby,,63,67,4,73,False,2020-09-19
Smile,Juice WRLD & The Weeknd,,8,59,5,74,False,2020-09-19
Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",,63,69,7,75,False,2020-09-19
Caramelo,Ozuna x Karol G x Myke Towers,,76,84,4,76,False,2020-09-19
Happy Anywhere,Blake Shelton Featuring Gwen Stefani,,56,81,7,77,False,2020-09-19
Over Now,Calvin Harris X The Weeknd,,38,38,2,78,False,2020-09-19
Pretty Heart,Parker McCollum,,75,80,9,79,False,2020-09-19
I Called Mama,Tim McGraw,,61,82,6,80,False,2020-09-19
Martin & Gina,Polo G,,61,85,6,81,False,2020-09-19
Deep Reverence,Big Sean Featuring Nipsey Hussle,,82,0,1,82,True,2020-09-19
Starting Over,Chris Stapleton,,57,57,2,83,False,2020-09-19
One Night Standards,Ashley McBryde,,76,77,14,84,False,2020-09-19
You Broke Me First.,Tate McRae,,85,87,3,85,False,2020-09-19
Lets Link,WhoHeem,,86,90,2,86,False,2020-09-19
Kacey Talk,YoungBoy Never Broke Again,,58,73,4,87,False,2020-09-19
Dollaz On My Head,Gunna Featuring Young Thug,,38,86,14,88,False,2020-09-19
Ain't Always The Cowboy,Jon Pardi,,89,99,2,89,False,2020-09-19
My Future,Billie Eilish,,6,78,6,90,False,2020-09-19
Love You Like I Used To,Russell Dickerson,,91,0,1,91,True,2020-09-19
Lonely If You Are,Chase Rice,,92,93,4,92,False,2020-09-19
Why We Drink,Justin Moore,,50,76,15,93,False,2020-09-19
After Party,Don Toliver,,57,89,20,94,False,2020-09-19
Body Language,Big Sean Featuring Ty Dolla $ign & Jhene Aiko,,95,0,1,95,True,2020-09-19
Everywhere But On,Matt Stell,,96,0,1,96,True,2020-09-19
Why Would I Stop?,Big Sean,,97,0,1,97,True,2020-09-19
La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,,93,95,5,98,False,2020-09-19
Need It,Migos Featuring YoungBoy Never Broke Again,,62,88,15,99,False,2020-09-19
Stuck With U,Ariana Grande & Justin Bieber,,1,91,18,100,False,2020-09-19
