title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Butter,BTS,,1,1,3,1,False,2021-06-19
Good 4 U,Olivia Rodrigo,,1,2,4,2,False,2021-06-19
Levitating,Dua Lipa,,2,3,36,3,False,2021-06-19
Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,,1,6,12,4,False,2021-06-19
Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),,1,4,14,5,False,2021-06-19
Save Your Tears,The Weeknd & Ariana Grande,,1,5,26,6,False,2021-06-19
Kiss Me More,Doja Cat Featuring SZA,,5,7,9,7,False,2021-06-19
Astronaut In The Ocean,Masked Wolf,,6,9,17,8,False,2021-06-19
Deja Vu,Olivia Rodrigo,,3,8,10,9,False,2021-06-19
Yonaguni,Bad Bunny,,10,0,1,10,True,2021-06-19
Montero (Call Me By Your Name),Lil Nas X,,1,10,11,11,False,2021-06-19
Without You,The Kid LAROI,,8,11,27,12,False,2021-06-19
Forever After All,Luke Combs,,2,15,33,13,False,2021-06-19
Rapstar,Polo G,,1,14,9,14,False,2021-06-19
Blinding Lights,The Weeknd,,1,17,79,15,False,2021-06-19
Hats Off,"Lil Baby, Lil Durk & Travis Scott",,16,0,1,16,True,2021-06-19
Drivers License,Olivia Rodrigo,,1,13,22,17,False,2021-06-19
Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,,18,18,14,18,False,2021-06-19
Traitor,Olivia Rodrigo,,9,12,3,19,False,2021-06-19
Late At Night,Roddy Ricch,,20,0,1,20,True,2021-06-19
Voice Of The Heroes,Lil Baby & Lil Durk,,21,81,2,21,False,2021-06-19
Best Friend,Saweetie Featuring Doja Cat,,14,22,22,22,False,2021-06-19
Heartbreak Anniversary,Giveon,,17,23,17,23,False,2021-06-19
Heat Waves,Glass Animals,,24,25,21,24,False,2021-06-19
Calling My Phone,Lil Tjay Featuring 6LACK,,3,21,17,25,False,2021-06-19
Favorite Crime,Olivia Rodrigo,,16,16,3,26,False,2021-06-19
Lost Cause,Billie Eilish,,27,0,1,27,True,2021-06-19
Happier,Olivia Rodrigo,,15,20,3,28,False,2021-06-19
Up,Cardi B,,1,24,18,29,False,2021-06-19
Mood,24kGoldn Featuring iann dior,,1,30,44,30,False,2021-06-19
2040,Lil Baby & Lil Durk,,31,0,1,31,True,2021-06-19
Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,,20,26,6,32,False,2021-06-19
Telepatia,Kali Uchis,,33,34,16,33,False,2021-06-19
How It Feels,Lil Baby & Lil Durk,,34,0,1,34,True,2021-06-19
Brutal,Olivia Rodrigo,,12,19,3,35,False,2021-06-19
Wockesha,Moneybagg Yo,,33,33,7,36,False,2021-06-19
Wants And Needs,Drake Featuring Lil Baby,,2,39,14,37,False,2021-06-19
Famous Friends,Chris Young + Kane Brown,,38,43,11,38,False,2021-06-19
pov,Ariana Grande,,37,37,14,39,False,2021-06-19
Gone,Dierks Bentley,,36,36,13,40,False,2021-06-19
Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,,12,29,21,41,False,2021-06-19
My Ex's Best Friend,Machine Gun Kelly X blackbear,,20,31,43,42,False,2021-06-19
Still Runnin,"Lil Baby, Lil Durk & Meek Mill",,43,0,1,43,True,2021-06-19
Track Star,Mooski,,31,32,16,44,False,2021-06-19
What You Know Bout Love,Pop Smoke,,9,41,40,45,False,2021-06-19
Who I Want,Lil Baby & Lil Durk,,46,0,1,46,True,2021-06-19
my.life,"J. Cole, 21 Savage & Morray",,2,28,4,47,False,2021-06-19
Back In Blood,Pooh Shiesty Featuring Lil Durk,,13,35,23,48,False,2021-06-19
Time Today,Moneybagg Yo,,31,48,18,49,False,2021-06-19
Lil Bit,Nelly & Florida Georgia Line,,50,53,12,50,False,2021-06-19
Blame It On You,Jason Aldean,,51,63,7,51,False,2021-06-19
Nobody,Dylan Scott,,50,50,15,52,False,2021-06-19
Todo de Ti,Rauw Alejandro,,53,66,2,53,False,2021-06-19
Enough For You,Olivia Rodrigo,,14,27,3,54,False,2021-06-19
Settling Down,Miranda Lambert,,47,47,13,55,False,2021-06-19
Still Hood,Lil Baby & Lil Durk,,56,0,1,56,True,2021-06-19
"Jealousy, Jealousy",Olivia Rodrigo,,24,42,3,57,False,2021-06-19
Okay,Lil Baby & Lil Durk,,58,0,1,58,True,2021-06-19
Almost Maybes,Jordan Davis,,51,51,20,59,False,2021-06-19
Man Of My Word,Lil Baby & Lil Durk,,60,0,1,60,True,2021-06-19
Build A Bitch,Bella Poarch,,56,56,4,61,False,2021-06-19
Breaking Up Was Easy In The 90's,Sam Hunt,,32,49,15,62,False,2021-06-19
Glad You Exist,Dan + Shay,,63,68,18,63,False,2021-06-19
pride.is.the.devil,J. Cole & Lil Baby,,7,45,4,64,False,2021-06-19
"1 Step Forward, 3 Steps Back",Olivia Rodrigo,,19,38,3,65,False,2021-06-19
Ski,Young Thug & Gunna,,18,55,8,66,False,2021-06-19
Medical,Lil Baby & Lil Durk,,67,0,1,67,True,2021-06-19
Rich Off Pain,"Lil Baby, Lil Durk & Rod Wave",,68,0,1,68,True,2021-06-19
Leave Before You Love Me,Marshmello X Jonas Brothers,,69,72,3,69,False,2021-06-19
Lying,Lil Baby & Lil Durk,,70,0,1,70,True,2021-06-19
Snowflakes,Tom MacDonald,,71,0,1,71,True,2021-06-19
Single Saturday Night,Cole Swindell,,70,70,6,72,False,2021-06-19
That's Facts,Lil Baby & Lil Durk,,73,0,1,73,True,2021-06-19
Made For You,Jake Owen,,32,57,16,74,False,2021-06-19
Your Power,Billie Eilish,,10,60,6,75,False,2021-06-19
No More Parties,Coi Leray Featuring Lil Durk,,26,59,18,76,False,2021-06-19
We're Good,Dua Lipa,,31,54,17,77,False,2021-06-19
One Too Many,Keith Urban Duet With P!nk,,62,71,26,78,False,2021-06-19
Please,Lil Baby & Lil Durk,,79,0,1,79,True,2021-06-19
Up The Side,"Lil Baby, Lil Durk & Young Thug",,80,0,1,80,True,2021-06-19
Minimum Wage,Blake Shelton,,69,69,5,81,False,2021-06-19
Miss The Rage,Trippie Redd & Playboi Carti,,11,58,5,82,False,2021-06-19
Way Less Sad,AJR,,77,77,7,83,False,2021-06-19
Hope Ur OK,Olivia Rodrigo,,29,52,3,84,False,2021-06-19
Quicksand,Morray,,65,73,18,85,False,2021-06-19
Arcade,Duncan Laurence,,78,85,9,86,False,2021-06-19
Straightenin,Migos,,38,78,4,87,False,2021-06-19
Gang Gang,Polo G & Lil Wayne,,33,61,3,88,False,2021-06-19
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,,75,75,2,89,False,2021-06-19
Follow You,Imagine Dragons,,68,86,10,90,False,2021-06-19
Chasing After You,Ryan Hurd With Maren Morris,,87,87,7,91,False,2021-06-19
Tell Em,Cochise & $NOT,,64,64,2,92,False,2021-06-19
4 Da Gang,42 Dugg & Roddy Ricch,,67,74,10,93,False,2021-06-19
Tombstone,Rod Wave,,11,79,12,94,False,2021-06-19
What's Next,Drake,,1,76,14,95,False,2021-06-19
Things A Man Oughta Know,Lainey Wilson,,93,93,4,96,False,2021-06-19
Country Again,Thomas Rhett,,73,89,6,97,False,2021-06-19
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,79,92,7,98,False,2021-06-19
If You Want To,Lil Baby & Lil Durk,,99,0,1,99,True,2021-06-19
Seeing Green,"Nicki Minaj, Drake & Lil Wayne",,12,67,4,100,False,2021-06-19
