title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Calling My Phone,Lil Tjay Featuring 6LACK,,3,31,20,46,False,2021-07-10
Almost Maybes,Jordan Davis,,43,43,23,47,False,2021-07-10
Hot Wind Blows,"Tyler, The Creator Featuring Lil Wayne",,48,0,1,48,True,2021-07-10
Need To Know,Doja Cat,,38,66,3,49,False,2021-07-10
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,,50,64,5,50,False,2021-07-10
Red Light Green Light,DaBaby,,51,0,1,51,True,2021-07-10
Settling Down,Miranda Lambert,,41,41,16,52,False,2021-07-10
Single Saturday Night,Cole Swindell,,50,50,9,53,False,2021-07-10
Glad You Exist,Dan + Shay,,48,48,21,54,False,2021-07-10
Corso,"Tyler, The Creator",,55,0,1,55,True,2021-07-10
Ball If I Want To,DaBaby,,39,39,2,56,False,2021-07-10
I Don't Do Drugs,Doja Cat Featuring Ariana Grande,,57,0,1,57,True,2021-07-10
Happier,Olivia Rodrigo,,15,42,6,58,False,2021-07-10
Sir Baudelaire,"Tyler, The Creator Featuring DJ Drama",,59,0,1,59,True,2021-07-10
Sweet / I Thought You Wanted To Dance,"Tyler, The Creator Featuring Brent Faiyaz & Fana Hues",,60,0,1,60,True,2021-07-10
Straightenin,Migos,,23,45,7,61,False,2021-07-10
Favorite Crime,Olivia Rodrigo,,16,47,6,62,False,2021-07-10
Ski,Young Thug & Gunna,,18,56,11,63,False,2021-07-10
Way Less Sad,AJR,,59,59,10,64,False,2021-07-10
my.life,"J. Cole, 21 Savage & Morray",,2,52,7,65,False,2021-07-10
Massa,"Tyler, The Creator",,66,0,1,66,True,2021-07-10
Build A Bitch,Bella Poarch,,56,57,7,67,False,2021-07-10
RunItUp,"Tyler, The Creator Featuring Teezo Touchdown",,68,0,1,68,True,2021-07-10
Arcade,Duncan Laurence,,61,61,12,69,False,2021-07-10
Things A Man Oughta Know,Lainey Wilson,,58,58,7,70,False,2021-07-10
Track Star,Mooski,,31,53,19,71,False,2021-07-10
Hats Off,"Lil Baby, Lil Durk & Travis Scott",,16,55,4,72,False,2021-07-10
Brutal,Olivia Rodrigo,,12,54,6,73,False,2021-07-10
One Too Many,Keith Urban Duet With P!nk,,62,63,29,74,False,2021-07-10
You,Regard x Troye Sivan x Tate McRae,,71,71,3,75,False,2021-07-10
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,73,73,10,76,False,2021-07-10
Chasing After You,Ryan Hurd With Maren Morris,,77,78,9,77,False,2021-07-10
Beggin',Maneskin,,78,0,1,78,True,2021-07-10
Breaking Up Was Easy In The 90's,Sam Hunt,,32,60,18,79,False,2021-07-10
Minimum Wage,Blake Shelton,,67,67,8,80,False,2021-07-10
Fiel,"Los Legendarios, Wisin & Jhay Cortez",,62,62,3,81,False,2021-07-10
Having Our Way,Migos Featuring Drake,,15,49,3,82,False,2021-07-10
Made For You,Jake Owen,,32,65,19,83,False,2021-07-10
Manifesto,"Tyler, The Creator Featuring Domo Genesis",,84,0,1,84,True,2021-07-10
transparentsoul,Willow Featuring Travis Barker,,76,76,3,85,False,2021-07-10
Country Again,Thomas Rhett,,73,75,9,86,False,2021-07-10
We Didn't Have Much,Justin Moore,,85,85,2,87,False,2021-07-10
Woman,Doja Cat,,88,0,1,88,True,2021-07-10
"Jealousy, Jealousy",Olivia Rodrigo,,24,68,6,89,False,2021-07-10
Follow You,Imagine Dragons,,68,81,13,90,False,2021-07-10
Come Through,H.E.R. Featuring Chris Brown,,64,70,4,91,False,2021-07-10
4 Da Gang,42 Dugg & Roddy Ricch,,67,89,12,92,False,2021-07-10
Get Into It (Yuh),Doja Cat,,93,0,1,93,True,2021-07-10
Waves,Luke Bryan,,90,90,2,94,False,2021-07-10
Wilshire,"Tyler, The Creator",,95,0,1,95,True,2021-07-10
Twerkulator,City Girls,,51,96,4,96,False,2021-07-10
Tombstone,Rod Wave,,11,83,14,97,False,2021-07-10
Miss The Rage,Trippie Redd & Playboi Carti,,11,82,8,98,False,2021-07-10
Rise!,"Tyler, The Creator Featuring Daisy World",,99,0,1,99,True,2021-07-10
Working,Tate McRae X Khalid,,94,94,2,100,False,2021-07-10
