title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Hurricane,Kanye West,,6,34,6,44,False,2021-10-16
I Was On A Boat That Day,Old Dominion,,45,49,14,45,False,2021-10-16
Family Ties,Baby Keem & Kendrick Lamar,,18,42,6,46,False,2021-10-16
Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,,44,47,4,47,False,2021-10-16
Wild Side,Normani Featuring Cardi B,,14,51,12,48,False,2021-10-16
Late At Night,Roddy Ricch,,20,44,18,49,False,2021-10-16
Have Mercy,Chloe,,28,56,4,50,False,2021-10-16
You Should Probably Leave,Chris Stapleton,,51,81,14,51,False,2021-10-16
Whole Lotta Money,BIA Featuring Nicki Minaj,,16,52,13,52,False,2021-10-16
Cold As You,Luke Combs,,53,65,10,53,False,2021-10-16
You Time,Scotty McCreery,,50,63,10,54,False,2021-10-16
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,53,68,24,55,False,2021-10-16
Baddest,"Yung Bleu, Chris Brown & 2 Chainz",,56,77,10,56,False,2021-10-16
Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,,57,76,8,57,False,2021-10-16
Butter,BTS,,1,36,20,58,False,2021-10-16
Too Easy,Gunna & Future,,38,38,2,59,False,2021-10-16
Hot,Meek Mill Featuring Moneybagg Yo,,60,0,1,60,True,2021-10-16
Your Heart,Joyner Lucas & J. Cole,,32,32,2,61,False,2021-10-16
Woman,Doja Cat,,62,75,10,62,False,2021-10-16
2055,Sleepy Hallow,,51,78,12,63,False,2021-10-16
No Friends In The Industry,Drake,,11,60,5,64,False,2021-10-16
Champagne Poetry,Drake,,4,54,5,65,False,2021-10-16
Expensive Pain,Meek Mill,,66,0,1,66,True,2021-10-16
Knowing You,Kenny Chesney,,67,90,8,67,False,2021-10-16
Memory,Kane Brown X blackbear,,50,79,13,68,False,2021-10-16
On My Soul,Meek Mill,,69,0,1,69,True,2021-10-16
Thot Shit,Megan Thee Stallion,,16,73,17,70,False,2021-10-16
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,,24,82,19,71,False,2021-10-16
Blue Note$ II,Meek Mill Featuring Lil Uzi Vert,,72,0,2,72,False,2021-10-16
Volvi,Aventura x Bad Bunny,,22,85,10,73,False,2021-10-16
Todo de Ti,Rauw Alejandro,,32,86,19,74,False,2021-10-16
Jugaste y Sufri,Eslabon Armado Featuring DannyLux,,75,0,1,75,True,2021-10-16
Outside (100 MPH),Meek Mill,,76,0,1,76,True,2021-10-16
Same Boat,Zac Brown Band,,77,95,3,77,False,2021-10-16
Last One Standing,"Skylar Grey, Polo G, Mozzy & Eminem",,78,0,1,78,True,2021-10-16
In The Bible,Drake Featuring Lil Durk & Giveon,,7,72,5,79,False,2021-10-16
Chosen,Blxst & Tyga Featuring Ty Dolla $ign,,80,98,2,80,False,2021-10-16
Bad Morning,YoungBoy Never Broke Again,,28,28,2,81,False,2021-10-16
Yonaguni,Bad Bunny,,10,89,18,82,False,2021-10-16
The Feels,TWICE,,83,0,1,83,True,2021-10-16
Summer Of Love,Shawn Mendes & Tainy,,48,93,7,84,False,2021-10-16
Get Into It (Yuh),Doja Cat,,68,94,9,85,False,2021-10-16
Nevada,YoungBoy Never Broke Again,,58,58,2,86,False,2021-10-16
Waves,Luke Bryan,,24,70,16,87,False,2021-10-16
Life Support,YoungBoy Never Broke Again,,48,48,4,88,False,2021-10-16
Me (FWM),Meek Mill Featuring A$AP Ferg,,89,0,1,89,True,2021-10-16
Love Train,Meek Mill,,90,0,1,90,True,2021-10-16
Feelin Like Tunechi,Lil Wayne Featuring Rich The Kid,,91,0,1,91,True,2021-10-16
One Mississippi,Kane Brown,,73,0,2,92,False,2021-10-16
Ghost,Justin Bieber,,66,0,2,93,False,2021-10-16
Sand In My Boots,Morgan Wallen,,32,0,12,94,False,2021-10-16
Ride For You,Meek Mill Featuring Kehlani,,95,0,1,95,True,2021-10-16
Esta Danada,Ivan Cornejo,,96,0,1,96,True,2021-10-16
Whiskey And Rain,Michael Ray,,97,0,1,97,True,2021-10-16
TSU,Drake,,9,84,5,98,False,2021-10-16
Love All,Drake Featuring JAY-Z,,10,87,5,99,False,2021-10-16
No Where,YoungBoy Never Broke Again,,40,40,2,100,False,2021-10-16
