title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Gyalis,Capella Grey,,38,65,17,65,False,2021-12-04
No Love,Summer Walker & SZA,,13,56,3,66,False,2021-12-04
Whiskey And Rain,Michael Ray,,67,80,8,67,False,2021-12-04
Bad Man (Smooth Criminal),Polo G,,49,49,2,68,False,2021-12-04
Knowing You,Kenny Chesney,,57,74,15,69,False,2021-12-04
I Bet You Think About Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Chris Stapleton,,22,22,2,70,False,2021-12-04
Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,,22,70,13,71,False,2021-12-04
Big Energy,Latto,,72,95,5,72,False,2021-12-04
God's Country,State Of Mine & Drew Jacobs,,73,0,1,73,True,2021-12-04
Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,,45,45,2,74,False,2021-12-04
Tequila Little Time,Jon Pardi,,68,89,7,75,False,2021-12-04
Freedom Was A Highway,Jimmie Allen & Brad Paisley,,76,93,7,76,False,2021-12-04
'Til You Can't,Cody Johnson,,65,97,7,77,False,2021-12-04
Fair Trade,Drake Featuring Travis Scott,,3,86,12,78,False,2021-12-04
Bubbly,Young Thug With Drake & Travis Scott,,20,91,6,79,False,2021-12-04
Woman,Doja Cat,,62,98,17,80,False,2021-12-04
Sad Girlz Luv Money,Amaarae & Moliy Featuring Kali Uchis,,80,88,3,81,False,2021-12-04
Doin' This,Luke Combs,,53,53,2,82,False,2021-12-04
For Tonight,Giveon,,80,100,8,83,False,2021-12-04
Moth To A Flame,Swedish House Mafia & The Weeknd,,27,96,5,84,False,2021-12-04
Enemy,Imagine Dragons X JID,,85,0,1,85,True,2021-12-04
Red (Taylor's Version),Taylor Swift,,25,25,2,86,False,2021-12-04
Memory I Don't Mess With,Lee Brice,,33,0,17,87,False,2021-12-04
State Of Grace (Taylor's Version),Taylor Swift,,18,18,2,88,False,2021-12-04
Heart On Fire,Eric Church,,89,0,1,89,True,2021-12-04
Ex For A Reason,Summer Walker & JT,,33,92,4,90,False,2021-12-04
Poke It Out,Wale Featuring J. Cole,,79,0,4,91,False,2021-12-04
Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,,87,0,4,92,False,2021-12-04
Volvi,Aventura x Bad Bunny,,22,0,16,93,False,2021-12-04
Maybach,42 Dugg Featuring Future,,68,0,8,94,False,2021-12-04
Baddest,"Yung Bleu, Chris Brown & 2 Chainz",,56,0,16,95,False,2021-12-04
Too Easy,Gunna & Future,,38,0,8,96,False,2021-12-04
Escape Plan,Travis Scott,,11,71,3,97,False,2021-12-04
Who's In Your Head,Jonas Brothers,,92,0,5,98,False,2021-12-04
Jugaste y Sufri,Eslabon Armado Featuring DannyLux,,69,0,7,99,False,2021-12-04
Take My Breath,The Weeknd,,6,99,16,100,False,2021-12-04
