title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Drivers License,Olivia Rodrigo,,1,1,3,1,False,2021-02-06
Mood,24kGoldn Featuring iann dior,,1,3,25,2,False,2021-02-06
Blinding Lights,The Weeknd,,1,4,60,3,False,2021-02-06
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,,2,2,13,4,False,2021-02-06
Levitating,Dua Lipa,,5,6,17,5,False,2021-02-06
Go Crazy,Chris Brown & Young Thug,,5,7,38,6,False,2021-02-06
Positions,Ariana Grande,,1,5,14,7,False,2021-02-06
Holy,Justin Bieber Featuring Chance The Rapper,,3,8,19,8,False,2021-02-06
Good Days,SZA,,9,10,5,9,False,2021-02-06
Bang!,AJR,,8,9,30,10,False,2021-02-06
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,11,30,11,False,2021-02-06
Therefore I Am,Billie Eilish,,2,13,12,12,False,2021-02-06
Lonely,Justin Bieber & benny blanco,,12,14,15,13,False,2021-02-06
Save Your Tears,The Weeknd & Ariana Grande,,14,20,7,14,False,2021-02-06
Better Together,Luke Combs,,15,15,17,15,False,2021-02-06
Whoopty,CJ,,16,19,12,16,False,2021-02-06
I Hope,Gabby Barrett Featuring Charlie Puth,,3,12,57,17,False,2021-02-06
Body,Megan Thee Stallion,,12,16,10,18,False,2021-02-06
What You Know Bout Love,Pop Smoke,,19,23,21,19,False,2021-02-06
Dakiti,Bad Bunny & Jhay Cortez,,5,18,13,20,False,2021-02-06
Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,,6,21,24,21,False,2021-02-06
Laugh Now Cry Later,Drake Featuring Lil Durk,,2,17,24,22,False,2021-02-06
7 Summers,Morgan Wallen,,6,25,23,23,False,2021-02-06
Throat Baby (Go Baby),BRS Kash,,24,54,15,24,False,2021-02-06
Streets,Doja Cat,,25,39,3,25,False,2021-02-06
Anyone,Justin Bieber,,6,26,4,26,False,2021-02-06
You Broke Me First.,Tate McRae,,27,31,23,27,False,2021-02-06
Willow,Taylor Swift,,1,28,7,28,False,2021-02-06
On Me,Lil Baby,,29,33,8,29,False,2021-02-06
More Than My Hometown,Morgan Wallen,,15,27,31,30,False,2021-02-06
Wasted On You,Morgan Wallen,,9,24,3,31,False,2021-02-06
You're Mines Still,Yung Bleu Featuring Drake,,32,32,8,32,False,2021-02-06
Before You Go,Lewis Capaldi,,9,30,49,33,False,2021-02-06
My Ex's Best Friend,Machine Gun Kelly X blackbear,,28,34,24,34,False,2021-02-06
Kings & Queens,Ava Max,,13,29,25,35,False,2021-02-06
Starting Over,Chris Stapleton,,25,35,22,36,False,2021-02-06
Good Time,Niko Moon,,37,42,17,37,False,2021-02-06
Sand In My Boots,Morgan Wallen,,32,40,3,38,False,2021-02-06
Afterglow,Ed Sheeran,,29,41,6,39,False,2021-02-06
Back In Blood,Pooh Shiesty Featuring Lil Durk,,40,46,4,40,False,2021-02-06
Rockstar,DaBaby Featuring Roddy Ricch,,1,37,40,41,False,2021-02-06
Hole In The Bottle,Kelsea Ballerini,,42,44,15,42,False,2021-02-06
Somebody's Problem,Morgan Wallen,,25,36,7,43,False,2021-02-06
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,2,43,50,44,False,2021-02-06
Best Friend,Saweetie Featuring Doja Cat,,39,49,3,45,False,2021-02-06
Dynamite,BTS,,1,45,23,46,False,2021-02-06
Without You,The Kid LAROI,,47,52,8,47,False,2021-02-06
Skin,Sabrina Carpenter,,48,0,1,48,True,2021-02-06
Diamonds,Sam Smith,,39,47,19,49,False,2021-02-06
Happy Does,Kenny Chesney,,50,57,11,50,False,2021-02-06
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,,1,48,31,51,False,2021-02-06
Damage,H.E.R.,,52,53,7,52,False,2021-02-06
Beers And Sunshine,Darius Rucker,,53,64,7,53,False,2021-02-06
Cry Baby,Megan Thee Stallion Featuring DaBaby,,44,51,8,54,False,2021-02-06
Put Your Records On,Ritt Momney,,55,61,15,55,False,2021-02-06
Just The Way,Parmalee x Blanco Brown,,56,73,5,56,False,2021-02-06
Bad Boy,Juice WRLD & Young Thug,,22,22,2,57,False,2021-02-06
Down To One,Luke Bryan,,58,70,5,58,False,2021-02-06
What's Your Country Song,Thomas Rhett,,59,60,6,59,False,2021-02-06
Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,,60,84,2,60,False,2021-02-06
Back To The Streets,Saweetie Featuring Jhene Aiko,,58,58,10,61,False,2021-02-06
Lo Vas A Olvidar,Billie Eilish & ROSALIA,,62,0,1,62,True,2021-02-06
Tyler Herro,Jack Harlow,,34,69,14,63,False,2021-02-06
The Good Ones,Gabby Barrett,,64,81,5,64,False,2021-02-06
Golden,Harry Styles,,65,82,14,65,False,2021-02-06
Forever After All,Luke Combs,,2,65,14,66,False,2021-02-06
Buss It,Erica Banks,,67,83,3,67,False,2021-02-06
Long Live,Florida Georgia Line,,68,80,4,68,False,2021-02-06
Monsters,All Time Low Featuring Demi Lovato & blackbear,,69,77,5,69,False,2021-02-06
Monster,Shawn Mendes & Justin Bieber,,8,67,10,70,False,2021-02-06
Holiday,Lil Nas X,,37,59,11,71,False,2021-02-06
Still Goin Down,Morgan Wallen,,45,66,6,72,False,2021-02-06
Goosebumps,Travis Scott & HVME,,73,85,2,73,False,2021-02-06
Cover Me Up,Morgan Wallen,,52,71,4,74,False,2021-02-06
Bichota,Karol G,,73,88,9,75,False,2021-02-06
Warning,Morgan Wallen,,42,72,3,76,False,2021-02-06
865,Morgan Wallen,,46,74,3,77,False,2021-02-06
Take You Dancing,Jason Derulo,,57,78,8,78,False,2021-02-06
So Done,The Kid LAROI,,59,87,12,79,False,2021-02-06
Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,,10,75,17,80,False,2021-02-06
