title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
The Box,Roddy Ricch,,1,3,5,1,False,2020-01-18
Yummy,Justin Bieber,,2,0,1,2,True,2020-01-18
Circles,Post Malone,,1,1,19,3,False,2020-01-18
Memories,Maroon 5,,2,2,16,4,False,2020-01-18
"10,000 Hours",Dan + Shay & Justin Bieber,,4,9,14,5,False,2020-01-18
Someone You Loved,Lewis Capaldi,,1,4,35,6,False,2020-01-18
Dance Monkey,Tones And I,,7,7,14,7,False,2020-01-18
Good As Hell,Lizzo,,3,6,20,8,False,2020-01-18
Roxanne,Arizona Zervas,,4,5,10,9,False,2020-01-18
Lose You To Love Me,Selena Gomez,,1,10,12,10,False,2020-01-18
Ballin',Mustard & Roddy Ricch,,11,12,25,11,False,2020-01-18
BOP,DaBaby,,11,13,15,12,False,2020-01-18
HIGHEST IN THE ROOM,Travis Scott,,1,8,14,13,False,2020-01-18
Don't Start Now,Dua Lipa,,14,21,10,14,False,2020-01-18
No Guidance,Chris Brown Featuring Drake,,5,16,31,15,False,2020-01-18
Trampoline,SHAED,,13,19,32,16,False,2020-01-18
Heartless,The Weeknd,,1,20,7,17,False,2020-01-18
Senorita,Shawn Mendes & Camila Cabello,,1,11,29,18,False,2020-01-18
Everything I Wanted,Billie Eilish,,8,23,9,19,False,2020-01-18
Truth Hurts,Lizzo,,1,18,36,20,False,2020-01-18
Hot,Young Thug Featuring Gunna,,11,24,21,21,False,2020-01-18
Woah,Lil Baby,,16,27,9,22,False,2020-01-18
Panini,Lil Nas X,,5,17,29,23,False,2020-01-18
Adore You,Harry Styles,,24,35,5,24,False,2020-01-18
Only Human,Jonas Brothers,,18,25,29,25,False,2020-01-18
The Bones,Maren Morris,,26,36,16,26,False,2020-01-18
One Man Band,Old Dominion,,20,26,20,27,False,2020-01-18
Bandit,Juice WRLD & YoungBoy Never Broke Again,,10,22,14,28,False,2020-01-18
Hot Girl Bummer,blackbear,,29,32,17,29,False,2020-01-18
Futsal Shuffle 2020,Lil Uzi Vert,,5,44,4,30,False,2020-01-18
Even Though I'm Leaving,Luke Combs,,11,30,19,31,False,2020-01-18
I Don't Care,Ed Sheeran & Justin Bieber,,2,28,32,32,False,2020-01-18
Bad Guy,Billie Eilish,,1,14,41,33,False,2020-01-18
Sucker,Jonas Brothers,,1,29,40,34,False,2020-01-18
High Fashion,Roddy Ricch Featuring Mustard,,35,70,2,35,False,2020-01-18
Lover,Taylor Swift,,10,34,21,36,False,2020-01-18
On Chill,Wale Featuring Jeremih,,22,39,22,37,False,2020-01-18
Falling,Trevor Daniel,,31,31,8,38,False,2020-01-18
Blinding Lights,The Weeknd,,11,59,6,39,False,2020-01-18
What If I Never Get Over You,Lady Antebellum,,40,49,20,40,False,2020-01-18
Suicidal,YNW Melly & Juice WRLD,,41,41,7,41,False,2020-01-18
Talk,Khalid,,3,40,45,42,False,2020-01-18
Graveyard,Halsey,,34,37,17,43,False,2020-01-18
My Oh My,Camila Cabello Featuring DaBaby,,44,50,5,44,False,2020-01-18
Beautiful People,Ed Sheeran Featuring Khalid,,13,42,26,45,False,2020-01-18
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,,1,15,45,46,False,2020-01-18
Ridin' Roads,Dustin Lynch,,47,51,10,47,False,2020-01-18
Juicy,Doja Cat & Tyga,,45,45,11,48,False,2020-01-18
Playing Games,Summer Walker,,16,54,19,49,False,2020-01-18
Suge,DaBaby,,7,43,37,50,False,2020-01-18
Heartache Medication,Jon Pardi,,51,58,15,51,False,2020-01-18
Out West,JACKBOYS Featuring Young Thug,,38,38,2,52,False,2020-01-18
VIBEZ,DaBaby,,21,57,15,53,False,2020-01-18
Kinfolks,Sam Hunt,,54,60,13,54,False,2020-01-18
Heat,Chris Brown Featuring Gunna,,36,53,19,55,False,2020-01-18
Start Wit Me,Roddy Ricch & Gunna,,56,68,8,56,False,2020-01-18
Into The Unknown,Idina Menzel & AURORA,,46,55,7,57,False,2020-01-18
No Idea,Don Toliver,,43,46,6,58,False,2020-01-18
Heart On Ice,Rod Wave,,54,62,9,59,False,2020-01-18
U Played,MoneyBagg Yo Featuring Lil Baby,,60,0,1,60,True,2020-01-18
South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,,53,72,5,61,False,2020-01-18
TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,28,71,6,62,False,2020-01-18
Homesick,Kane Brown,,63,64,8,63,False,2020-01-18
Remember You Young,Thomas Rhett,,53,61,17,64,False,2020-01-18
I Hope,Gabby Barrett Featuring Charlie Puth,,65,74,2,65,False,2020-01-18
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,,8,63,18,66,False,2020-01-18
Slide,H.E.R. Featuring YG,,67,73,3,67,False,2020-01-18
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,,66,66,7,68,False,2020-01-18
BEST ON EARTH,Russ & BIA,,69,81,5,69,False,2020-01-18
SUGAR,BrockHampton,,70,0,1,70,True,2020-01-18
GANG GANG,JACKBOYS & Sheck Wes,,48,48,2,71,False,2020-01-18
Camelot,NLE Choppa,,37,65,17,72,False,2020-01-18
Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",,60,67,14,73,False,2020-01-18
We Back,Jason Aldean,,74,77,6,74,False,2020-01-18
What She Wants Tonight,Luke Bryan,,75,86,3,75,False,2020-01-18
HAD ENOUGH,Don Toliver Featuring Quavo & Offset,,52,52,2,76,False,2020-01-18
Nice To Meet Ya,Niall Horan,,63,75,13,77,False,2020-01-18
Make Me Want To,Jimmie Allen,,78,84,2,78,False,2020-01-18
Tip Toe,Roddy Ricch Featuring A Boogie Wit da Hoodie,,73,89,6,79,False,2020-01-18
Easy,DaniLeigh Featuring Chris Brown,,79,79,10,80,False,2020-01-18
Watermelon Sugar,Harry Styles,,54,82,7,81,False,2020-01-18
More Hearts Than Mine,Ingrid Andress,,82,88,2,82,False,2020-01-18
I Wish Grandpas Never Died,Riley Green,,83,90,2,83,False,2020-01-18
homecoming queen?,Kelsea Ballerini,,82,87,5,84,False,2020-01-18
223's,YNW Melly & 9lokknine,,34,78,18,85,False,2020-01-18
Peta,Roddy Ricch Featuring Meek Mill,,72,0,3,86,False,2020-01-18
Tusa,Karol G & Nicki Minaj,,76,76,6,87,False,2020-01-18
Jerry Sprunger,Tory Lanez & T-Pain,,44,93,6,88,False,2020-01-18
Enemies,Post Malone Featuring DaBaby,,16,85,18,89,False,2020-01-18
All I Want,Olivia Rodrigo,,90,0,1,90,True,2020-01-18
July,Noah Cyrus & Leon Bridges,,91,100,2,91,False,2020-01-18
Vete,Bad Bunny,,33,83,7,92,False,2020-01-18
I Hope You're Happy Now,Carly Pearce & Lee Brice,,93,0,1,93,True,2020-01-18
20/20,Lil Tjay,,94,0,1,94,True,2020-01-18
Say So,Doja Cat Featuring Nicki Minaj,,95,0,1,95,True,2020-01-18
Make No Sense,YoungBoy Never Broke Again,,57,0,9,96,False,2020-01-18
Slow Dance In A Parking Lot,Jordan Davis,,97,99,2,97,False,2020-01-18
ORANGE SODA,Baby Keem,,98,0,1,98,True,2020-01-18
All Dat,Moneybagg Yo X Megan Thee Stallion,,70,0,3,99,False,2020-01-18
WHAT TO DO?,JACKBOYS Featuring Don Toliver,,56,56,2,100,False,2020-01-18
