title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Save Your Tears,The Weeknd & Ariana Grande,,1,1,21,1,False,2021-05-15
Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),,1,2,9,2,False,2021-05-15
Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,,1,3,7,3,False,2021-05-15
Levitating,Dua Lipa,,4,5,31,4,False,2021-05-15
Kiss Me More,Doja Cat Featuring SZA,,5,6,4,5,False,2021-05-15
Rapstar,Polo G,,1,4,4,6,False,2021-05-15
Astronaut In The Ocean,Masked Wolf,,7,8,12,7,False,2021-05-15
Without You,The Kid LAROI,,8,23,22,8,False,2021-05-15
Montero (Call Me By Your Name),Lil Nas X,,1,7,6,9,False,2021-05-15
Your Power,Billie Eilish,,10,0,1,10,True,2021-05-15
Blinding Lights,The Weeknd,,1,11,74,11,False,2021-05-15
Up,Cardi B,,1,9,13,12,False,2021-05-15
Calling My Phone,Lil Tjay Featuring 6LACK,,3,14,12,13,False,2021-05-15
Drivers License,Olivia Rodrigo,,1,10,17,14,False,2021-05-15
Deja Vu,Olivia Rodrigo,,8,12,5,15,False,2021-05-15
Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,,12,13,16,16,False,2021-05-15
Best Friend,Saweetie Featuring Doja Cat,,14,16,17,17,False,2021-05-15
On Me,Lil Baby,,15,15,22,18,False,2021-05-15
Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,,18,18,9,19,False,2021-05-15
Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,,20,0,1,20,True,2021-05-15
My Ex's Best Friend,Machine Gun Kelly X blackbear,,21,21,38,21,False,2021-05-15
Heartbreak Anniversary,Giveon,,17,17,12,22,False,2021-05-15
Forever After All,Luke Combs,,2,29,28,23,False,2021-05-15
Mood,24kGoldn Featuring iann dior,,1,20,39,24,False,2021-05-15
Back In Blood,Pooh Shiesty Featuring Lil Durk,,13,22,18,25,False,2021-05-15
What You Know Bout Love,Pop Smoke,,9,19,35,26,False,2021-05-15
The Good Ones,Gabby Barrett,,19,24,19,27,False,2021-05-15
Go Crazy,Chris Brown & Young Thug,,3,25,52,28,False,2021-05-15
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,,2,27,27,29,False,2021-05-15
Sorry Not Sorry,"DJ Khaled Featuring Nas, JAY-Z & James Fauntleroy",,30,0,1,30,True,2021-05-15
Track Star,Mooski,,31,37,11,31,False,2021-05-15
Made For You,Jake Owen,,32,43,11,32,False,2021-05-15
Therefore I Am,Billie Eilish,,2,32,26,33,False,2021-05-15
Heat Waves,Glass Animals,,34,42,16,34,False,2021-05-15
You Broke Me First.,Tate McRae,,17,26,37,35,False,2021-05-15
Hell Of A View,Eric Church,,28,28,17,36,False,2021-05-15
Positions,Ariana Grande,,1,34,28,37,False,2021-05-15
Dakiti,Bad Bunny & Jhay Cortez,,5,33,27,38,False,2021-05-15
We're Good,Dua Lipa,,38,41,12,39,False,2021-05-15
Breaking Up Was Easy In The 90's,Sam Hunt,,40,46,10,40,False,2021-05-15
Time Today,Moneybagg Yo,,31,31,13,41,False,2021-05-15
