title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
The Box,Roddy Ricch,,1,1,10,1,False,2020-02-22
Life Is Good,Future Featuring Drake,,2,2,5,2,False,2020-02-22
Circles,Post Malone,,1,3,24,3,False,2020-02-22
Memories,Maroon 5,,2,4,21,4,False,2020-02-22
Dance Monkey,Tones And I,,5,5,19,5,False,2020-02-22
Don't Start Now,Dua Lipa,,6,9,15,6,False,2020-02-22
Roxanne,Arizona Zervas,,4,7,15,7,False,2020-02-22
Someone You Loved,Lewis Capaldi,,1,6,40,8,False,2020-02-22
"10,000 Hours",Dan + Shay & Justin Bieber,,4,8,19,9,False,2020-02-22
Everything I Wanted,Billie Eilish,,8,10,14,10,False,2020-02-22
Intentions,Justin Bieber Featuring Quavo,,11,0,1,11,True,2020-02-22
Blinding Lights,The Weeknd,,11,15,11,12,False,2020-02-22
Lose You To Love Me,Selena Gomez,,1,11,17,13,False,2020-02-22
Ballin',Mustard & Roddy Ricch,,11,12,30,14,False,2020-02-22
BOP,DaBaby,,11,13,20,15,False,2020-02-22
Hot Girl Bummer,blackbear,,16,19,22,16,False,2020-02-22
Heartless,The Weeknd,,1,17,12,17,False,2020-02-22
The Bones,Maren Morris,,18,18,21,18,False,2020-02-22
Yummy,Justin Bieber,,2,14,6,19,False,2020-02-22
Good As Hell,Lizzo,,3,16,25,20,False,2020-02-22
High Fashion,Roddy Ricch Featuring Mustard,,20,21,7,21,False,2020-02-22
Adore You,Harry Styles,,22,23,10,22,False,2020-02-22
Yikes,Nicki Minaj,,23,0,1,23,True,2020-02-22
Woah,Lil Baby,,16,24,14,24,False,2020-02-22
Falling,Trevor Daniel,,25,27,13,25,False,2020-02-22
My Oh My,Camila Cabello Featuring DaBaby,,26,31,10,26,False,2020-02-22
No Guidance,Chris Brown Featuring Drake,,5,22,36,27,False,2020-02-22
Godzilla,Eminem Featuring Juice WRLD,,3,20,4,28,False,2020-02-22
Bad Guy,Billie Eilish,,1,25,46,29,False,2020-02-22
HIGHEST IN THE ROOM,Travis Scott,,1,26,19,30,False,2020-02-22
You Should Be Sad,Halsey,,26,30,5,31,False,2020-02-22
What A Man Gotta Do,Jonas Brothers,,16,29,4,32,False,2020-02-22
Senorita,Shawn Mendes & Camila Cabello,,1,28,34,33,False,2020-02-22
Kinfolks,Sam Hunt,,34,34,18,34,False,2020-02-22
Trampoline,SHAED,,13,32,37,35,False,2020-02-22
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,,36,44,12,36,False,2020-02-22
Sucker,Jonas Brothers,,1,38,45,37,False,2020-02-22
One Man Band,Old Dominion,,20,36,25,38,False,2020-02-22
Only Human,Jonas Brothers,,18,37,34,39,False,2020-02-22
I Don't Care,Ed Sheeran & Justin Bieber,,2,40,37,40,False,2020-02-22
Truth Hurts,Lizzo,,1,35,41,41,False,2020-02-22
Tusa,Karol G & Nicki Minaj,,42,42,11,42,False,2020-02-22
Juicy,Doja Cat & Tyga,,41,41,16,43,False,2020-02-22
Suicidal,YNW Melly & Juice WRLD,,34,39,12,44,False,2020-02-22
Homesick,Kane Brown,,45,51,13,45,False,2020-02-22
Hot,Young Thug Featuring Gunna,,11,47,26,46,False,2020-02-22
Even Though I'm Leaving,Luke Combs,,11,43,24,47,False,2020-02-22
I Hope,Gabby Barrett Featuring Charlie Puth,,48,53,7,48,False,2020-02-22
Sum 2 Prove,Lil Baby,,16,46,5,49,False,2020-02-22
South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,,49,49,10,50,False,2020-02-22
Bandit,Juice WRLD & YoungBoy Never Broke Again,,10,45,19,51,False,2020-02-22
Heartache Medication,Jon Pardi,,42,48,20,52,False,2020-02-22
Make Me Want To,Jimmie Allen,,53,65,7,53,False,2020-02-22
BEST ON EARTH,Russ & BIA,,52,52,10,54,False,2020-02-22
Heart On Ice,Rod Wave,,54,55,14,55,False,2020-02-22
Slide,H.E.R. Featuring YG,,54,54,8,56,False,2020-02-22
Know Your Worth,Khalid x Disclosure,,57,0,1,57,True,2020-02-22
Say So,Doja Cat Featuring Nicki Minaj,,58,67,6,58,False,2020-02-22
Out West,JACKBOYS Featuring Young Thug,,38,57,7,59,False,2020-02-22
Nobody But You,Blake Shelton Duet With Gwen Stefani,,43,62,5,60,False,2020-02-22
I Do It,Lil Wayne Featuring Big Sean & Lil Baby,,33,33,2,61,False,2020-02-22
Blueberry Faygo,Lil Mosey,,62,0,1,62,True,2020-02-22
TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,28,58,11,63,False,2020-02-22
What She Wants Tonight,Luke Bryan,,64,64,8,64,False,2020-02-22
VIBEZ,DaBaby,,21,63,20,65,False,2020-02-22
I Wish Grandpas Never Died,Riley Green,,66,68,7,66,False,2020-02-22
More Hearts Than Mine,Ingrid Andress,,67,71,7,67,False,2020-02-22
Run,Joji,,68,0,1,68,True,2020-02-22
We Back,Jason Aldean,,69,72,11,69,False,2020-02-22
P*$$y Fairy (OTW),Jhene Aiko,,55,66,4,70,False,2020-02-22
Before You Go,Lewis Capaldi,,71,79,3,71,False,2020-02-22
B.I.T.C.H.,Megan Thee Stallion,,31,59,3,72,False,2020-02-22
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,73,75,6,73,False,2020-02-22
Rodeo,Lil Nas X & Cardi B Or Nas,,22,0,9,74,False,2020-02-22
Homemade,Jake Owen,,75,81,3,75,False,2020-02-22
Slow Dance In A Parking Lot,Jordan Davis,,76,90,6,76,False,2020-02-22
I Hope You're Happy Now,Carly Pearce & Lee Brice,,75,76,6,77,False,2020-02-22
Ridin' Roads,Dustin Lynch,,47,77,15,78,False,2020-02-22
Make No Sense,YoungBoy Never Broke Again,,57,80,14,79,False,2020-02-22
Loyal,PARTYNEXTDOOR Featuring Drake,,63,0,2,80,False,2020-02-22
Chasin' You,Morgan Wallen,,81,85,3,81,False,2020-02-22
SUGAR,BrockHampton,,66,74,6,82,False,2020-02-22
KEII,Anuel AA,,83,0,1,83,True,2020-02-22
Futsal Shuffle 2020,Lil Uzi Vert,,5,70,9,84,False,2020-02-22
Dive Bar,Garth Brooks & Blake Shelton,,85,95,3,85,False,2020-02-22
homecoming queen?,Kelsea Ballerini,,76,86,10,86,False,2020-02-22
Rare,Selena Gomez,,30,97,5,87,False,2020-02-22
No Idea,Don Toliver,,43,78,11,88,False,2020-02-22
Come Thru,Summer Walker & Usher,,42,91,9,89,False,2020-02-22
Believe,Meek Mill Featuring Justin Timberlake,,90,0,1,90,True,2020-02-22
Vete,Bad Bunny,,33,84,11,91,False,2020-02-22
Catch,Brett Young,,92,94,3,92,False,2020-02-22
Into The Unknown,Idina Menzel & AURORA,,46,0,9,93,False,2020-02-22
Start Wit Me,Roddy Ricch & Gunna,,56,83,13,94,False,2020-02-22
Easy,DaniLeigh Featuring Chris Brown,,79,96,15,95,False,2020-02-22
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,96,0,1,96,True,2020-02-22
No Judgement,Niall Horan,,97,0,1,97,True,2020-02-22
Jerry Sprunger,Tory Lanez & T-Pain,,44,92,10,98,False,2020-02-22
King Of My City,A Boogie Wit da Hoodie,,69,69,2,99,False,2020-02-22
ORANGE SODA,Baby Keem,,98,100,3,100,False,2020-02-22
