title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Life Goes On,BTS,,1,0,1,1,True,2020-12-05
Mood,24kGoldn Featuring iann dior,,1,1,16,2,False,2020-12-05
Dynamite,BTS,,1,14,14,3,False,2020-12-05
Positions,Ariana Grande,,1,3,5,4,False,2020-12-05
I Hope,Gabby Barrett Featuring Charlie Puth,,3,4,48,5,False,2020-12-05
Holy,Justin Bieber Featuring Chance The Rapper,,3,6,10,6,False,2020-12-05
Laugh Now Cry Later,Drake Featuring Lil Durk,,2,5,15,7,False,2020-12-05
Monster,Shawn Mendes & Justin Bieber,,8,0,1,8,True,2020-12-05
Blinding Lights,The Weeknd,,1,7,52,9,False,2020-12-05
Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,,6,8,15,10,False,2020-12-05
Therefore I Am,Billie Eilish,,2,2,3,11,False,2020-12-05
Body,Megan Thee Stallion,,12,0,1,12,True,2020-12-05
Blue & Grey,BTS,,13,0,1,13,True,2020-12-05
All I Want For Christmas Is You,Mariah Carey,,1,29,39,14,False,2020-12-05
Dakiti,Bad Bunny & Jhay Cortez,,8,9,4,15,False,2020-12-05
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,10,21,16,False,2020-12-05
Go Crazy,Chris Brown & Young Thug,,9,12,29,17,False,2020-12-05
Kings & Queens,Ava Max,,13,13,16,18,False,2020-12-05
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,,1,11,24,19,False,2020-12-05
More Than My Hometown,Morgan Wallen,,15,15,24,20,False,2020-12-05
Rockin' Around The Christmas Tree,Brenda Lee,,2,43,34,21,False,2020-12-05
Stay,BTS,,22,0,1,22,True,2020-12-05
WAP,Cardi B Featuring Megan Thee Stallion,,1,16,16,23,False,2020-12-05
Levitating,Dua Lipa,,20,20,8,24,False,2020-12-05
Somebody's Problem,Morgan Wallen,,25,0,1,25,True,2020-12-05
Rockstar,DaBaby Featuring Roddy Ricch,,1,17,32,26,False,2020-12-05
Be Like That,Kane Brown With Swae Lee & Khalid,,19,19,20,27,False,2020-12-05
Before You Go,Lewis Capaldi,,9,18,43,28,False,2020-12-05
Bang!,AJR,,24,24,21,29,False,2020-12-05
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,,8,27,4,30,False,2020-12-05
Jingle Bell Rock,Bobby Helms,,3,0,31,31,False,2020-12-05
Lonely,Justin Bieber & benny blanco,,14,26,6,32,False,2020-12-05
ily,Surf Mesa Featuring Emilee,,23,23,27,33,False,2020-12-05
Said Sum,Moneybagg Yo,,17,28,21,34,False,2020-12-05
Hawai,Maluma & The Weeknd,,12,22,14,35,False,2020-12-05
Watermelon Sugar,Harry Styles,,1,21,36,36,False,2020-12-05
It's The Most Wonderful Time Of The Year,Andy Williams,,7,0,16,37,False,2020-12-05
One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,33,34,25,38,False,2020-12-05
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,2,30,42,39,False,2020-12-05
One Of Them Girls,Lee Brice,,17,33,26,40,False,2020-12-05
What You Know Bout Love,Pop Smoke,,25,32,12,41,False,2020-12-05
Last Christmas,Wham!,,11,0,15,42,False,2020-12-05
Pretty Heart,Parker McCollum,,36,36,20,43,False,2020-12-05
Happy Anywhere,Blake Shelton Featuring Gwen Stefani,,36,38,18,44,False,2020-12-05
Feliz Navidad,Jose Feliciano,,12,0,10,45,False,2020-12-05
Still Goin Down,Morgan Wallen,,46,0,1,46,True,2020-12-05
Better Together,Luke Combs,,30,39,8,47,False,2020-12-05
The Christmas Song (Merry Christmas To You),Nat King Cole,,11,0,22,48,False,2020-12-05
"Let It Snow, Let It Snow, Let It Snow",Dean Martin,,15,0,9,49,False,2020-12-05
Love You Like I Used To,Russell Dickerson,,31,35,12,50,False,2020-12-05
"Big, Big Plans",Chris Lane,,42,42,8,51,False,2020-12-05
Starting Over,Chris Stapleton,,25,25,13,52,False,2020-12-05
Forever After All,Luke Combs,,2,40,5,53,False,2020-12-05
Prisoner,Miley Cyrus Featuring Dua Lipa,,54,0,1,54,True,2020-12-05
Holiday,Lil Nas X,,37,37,2,55,False,2020-12-05
Diamonds,Sam Smith,,40,48,10,56,False,2020-12-05
Wonder,Shawn Mendes,,18,44,8,57,False,2020-12-05
I Should Probably Go To Bed,Dan + Shay,,42,52,17,58,False,2020-12-05
7 Summers,Morgan Wallen,,6,63,15,59,False,2020-12-05
Come & Go,Juice WRLD x Marshmello,,2,47,20,60,False,2020-12-05
Ain't Always The Cowboy,Jon Pardi,,55,55,13,61,False,2020-12-05
Don't Stop,Megan Thee Stallion Featuring Young Thug,,30,70,8,62,False,2020-12-05
You Broke Me First.,Tate McRae,,50,51,14,63,False,2020-12-05
pov,Ariana Grande,,40,45,4,64,False,2020-12-05
Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,,10,56,8,65,False,2020-12-05
Whoopty,CJ,,66,81,3,66,False,2020-12-05
My Ex's Best Friend,Machine Gun Kelly X blackbear,,28,59,15,67,False,2020-12-05
B.S.,Jhene Aiko Featuring H.E.R.,,24,62,17,68,False,2020-12-05
Fly To My Room,BTS,,69,0,1,69,True,2020-12-05
Telepathy,BTS,,70,0,1,70,True,2020-12-05
Cry Baby,Megan Thee Stallion Featuring DaBaby,,71,0,1,71,True,2020-12-05
Dis-ease,BTS,,72,0,1,72,True,2020-12-05
Took Her To The O,King Von,,47,60,3,73,False,2020-12-05
Throat Baby (Go Baby),BRS Kash,,69,69,6,74,False,2020-12-05
Midnight Sky,Miley Cyrus,,14,65,15,75,False,2020-12-05
Champagne Night,Lady A,,75,78,6,76,False,2020-12-05
Tyler Herro,Jack Harlow,,34,66,5,77,False,2020-12-05
Franchise,Travis Scott Featuring Young Thug & M.I.A.,,1,58,9,78,False,2020-12-05
Good Time,Niko Moon,,71,71,8,79,False,2020-12-05
Girls In The Hood,Megan Thee Stallion,,28,0,18,80,False,2020-12-05
Golden,Harry Styles,,74,77,6,81,False,2020-12-05
Shots Fired,Megan Thee Stallion,,82,0,1,82,True,2020-12-05
Livin' The Dream,Morgan Wallen,,83,0,1,83,True,2020-12-05
Hit Different,SZA Featuring Ty Dolla $ign,,29,76,12,84,False,2020-12-05
Back To The Streets,Saweetie Featuring Jhene Aiko,,76,0,2,85,False,2020-12-05
Pain Away,Meek Mill Featuring Lil Durk,,86,0,1,86,True,2020-12-05
Hole In The Bottle,Kelsea Ballerini,,72,72,7,87,False,2020-12-05
U 2 Luv,Ne-Yo & Jeremih,,66,73,8,88,False,2020-12-05
Martin & Gina,Polo G,,61,80,17,89,False,2020-12-05
Drankin N Smokin,Future & Lil Uzi Vert,,31,31,2,90,False,2020-12-05
Wishing Well,Juice WRLD,,5,84,20,91,False,2020-12-05
Do It On The Tip,Megan Thee Stallion Featuring City Girls & Hot Girl Meg,,92,0,1,92,True,2020-12-05
Some Girls,Jameson Rodgers,,29,79,16,93,False,2020-12-05
Circles,Megan Thee Stallion,,94,0,1,94,True,2020-12-05
Put Your Records On,Ritt Momney,,79,87,8,95,False,2020-12-05
Popstar,DJ Khaled Featuring Drake,,3,83,19,96,False,2020-12-05
