title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Just The Way,Parmalee x Blanco Brown,,35,40,9,35,False,2021-03-06
Put Your Records On,Ritt Momney,,36,39,19,36,False,2021-03-06
Down To One,Luke Bryan,,37,46,9,37,False,2021-03-06
Without You,The Kid LAROI,,38,43,12,38,False,2021-03-06
Laugh Now Cry Later,Drake Featuring Lil Durk,,2,36,28,39,False,2021-03-06
Starting Over,Chris Stapleton,,25,37,26,40,False,2021-03-06
Body,Megan Thee Stallion,,12,26,14,41,False,2021-03-06
Cry Baby,Megan Thee Stallion Featuring DaBaby,,28,41,12,42,False,2021-03-06
Time Today,Moneybagg Yo,,37,50,3,43,False,2021-03-06
What's Your Country Song,Thomas Rhett,,44,56,10,44,False,2021-03-06
Damage,H.E.R.,,44,44,11,45,False,2021-03-06
Beers And Sunshine,Darius Rucker,,42,42,11,46,False,2021-03-06
Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,,47,54,6,47,False,2021-03-06
The Good Ones,Gabby Barrett,,48,55,9,48,False,2021-03-06
We're Good,Dua Lipa,,49,49,2,49,False,2021-03-06
Dynamite,BTS,,1,45,27,50,False,2021-03-06
Buss It,Erica Banks,,47,47,7,51,False,2021-03-06
Wasted On You,Morgan Wallen,,9,53,7,52,False,2021-03-06
Clouds,NF,,53,0,1,53,True,2021-03-06
Telepatia,Kali Uchis,,54,0,1,54,True,2021-03-06
Monsters,All Time Low Featuring Demi Lovato & blackbear,,55,59,9,55,False,2021-03-06
Goosebumps,Travis Scott & HVME,,56,60,6,56,False,2021-03-06
Golden,Harry Styles,,57,58,18,57,False,2021-03-06
La Noche de Anoche,Bad Bunny & Rosalia,,53,69,5,58,False,2021-03-06
My Head And My Heart,Ava Max,,59,61,3,59,False,2021-03-06
Long Live,Florida Georgia Line,,48,48,8,60,False,2021-03-06
Test Drive,Ariana Grande,,61,0,1,61,True,2021-03-06
Astronaut In The Ocean,Masked Wolf,,62,68,2,62,False,2021-03-06
Heartbreak Anniversary,Giveon,,63,74,2,63,False,2021-03-06
Sand In My Boots,Morgan Wallen,,32,57,7,64,False,2021-03-06
Heat Waves,Glass Animals,,64,64,6,65,False,2021-03-06
Lady,Brett Young,,63,63,7,66,False,2021-03-06
Hit Bout It,Lil Yachty Featuring Kodak Black,,67,0,1,67,True,2021-03-06
Forever After All,Luke Combs,,2,66,18,68,False,2021-03-06
Hole In The Bottle,Kelsea Ballerini,,39,52,19,69,False,2021-03-06
Tyler Herro,Jack Harlow,,34,62,18,70,False,2021-03-06
Girl Like Me,Black Eyed Peas X Shakira,,67,67,7,71,False,2021-03-06
Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,,39,79,4,72,False,2021-03-06
Hell Of A View,Eric Church,,73,73,7,73,False,2021-03-06
Lifestyle,Jason Derulo Featuring Adam Levine,,74,76,3,74,False,2021-03-06
Momma's House,Dustin Lynch,,72,72,7,75,False,2021-03-06
Masterpiece,DaBaby,,55,80,5,76,False,2021-03-06
Somebody Like That,Tenille Arts,,77,78,6,77,False,2021-03-06
Opp Stoppa,YBN Nahmir Featuring 21 Savage,,78,99,3,78,False,2021-03-06
Neighbors,Pooh Shiesty Featuring BIG30,,51,75,3,79,False,2021-03-06
Somebody's Problem,Morgan Wallen,,25,71,11,80,False,2021-03-06
You Got It,VEDO,,81,85,9,81,False,2021-03-06
Bandido,Myke Towers & Juhn,,82,82,3,82,False,2021-03-06
Moonwalking In Calabasas,DDG,,81,81,9,83,False,2021-03-06
Drankin N Smokin,Future & Lil Uzi Vert,,31,90,6,84,False,2021-03-06
One Too Many,Keith Urban Duet With P!nk,,62,86,11,85,False,2021-03-06
Still Trappin',Lil Durk & King Von,,53,87,9,86,False,2021-03-06
Quicksand,Morray,,87,94,3,87,False,2021-03-06
Chicken Tendies,Clinton Kane,,88,0,1,88,True,2021-03-06
Pick Up Your Feelings,Jazmine Sullivan,,88,88,5,89,False,2021-03-06
ZaZa,6ix9ine,,90,0,1,90,True,2021-03-06
Almost Maybes,Jordan Davis,,91,96,5,91,False,2021-03-06
Made For You,Jake Owen,,92,0,1,92,True,2021-03-06
Glad You Exist,Dan + Shay,,63,93,3,93,False,2021-03-06
Afterglow,Ed Sheeran,,29,65,10,94,False,2021-03-06
Cover Me Up,Morgan Wallen,,52,84,8,95,False,2021-03-06
The Business,Tiesto,,96,0,1,96,True,2021-03-06
Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,,97,0,1,97,True,2021-03-06
Monster,Shawn Mendes & Justin Bieber,,8,91,14,98,False,2021-03-06
Track Star,Mooski,,99,0,1,99,True,2021-03-06
Like I Want You,Giveon,,95,95,2,100,False,2021-03-06
