title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Mood,24kGoldn Featuring iann dior,,1,3,13,1,False,2020-11-14
Positions,Ariana Grande,,1,1,2,2,False,2020-11-14
Laugh Now Cry Later,Drake Featuring Lil Durk,,2,4,12,3,False,2020-11-14
Blinding Lights,The Weeknd,,1,5,49,4,False,2020-11-14
I Hope,Gabby Barrett Featuring Charlie Puth,,5,6,45,5,False,2020-11-14
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,,1,8,21,6,False,2020-11-14
Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,,7,9,12,7,False,2020-11-14
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,,8,0,1,8,True,2020-11-14
Dakiti,Bad Bunny & Jhay Cortez,,9,0,1,9,True,2020-11-14
WAP,Cardi B Featuring Megan Thee Stallion,,1,7,13,10,False,2020-11-14
Holy,Justin Bieber Featuring Chance The Rapper,,3,10,7,11,False,2020-11-14
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,14,18,12,False,2020-11-14
Rockstar,DaBaby Featuring Roddy Ricch,,1,11,29,13,False,2020-11-14
Before You Go,Lewis Capaldi,,9,13,40,14,False,2020-11-14
Go Crazy,Chris Brown & Young Thug,,9,16,26,15,False,2020-11-14
Dynamite,BTS,,1,12,11,16,False,2020-11-14
Watermelon Sugar,Harry Styles,,1,15,33,17,False,2020-11-14
Forever After All,Luke Combs,,2,2,2,18,False,2020-11-14
Kings & Queens,Ava Max,,19,22,13,19,False,2020-11-14
Said Sum,Moneybagg Yo,,17,17,18,20,False,2020-11-14
Lonely,Justin Bieber & benny blanco,,14,27,3,21,False,2020-11-14
Be Like That,Kane Brown With Swae Lee & Khalid,,19,19,17,22,False,2020-11-14
More Than My Hometown,Morgan Wallen,,23,23,21,23,False,2020-11-14
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,2,20,39,24,False,2020-11-14
ily,Surf Mesa Featuring Emilee,,25,25,24,25,False,2020-11-14
Bang!,AJR,,26,28,18,26,False,2020-11-14
One Of Them Girls,Lee Brice,,17,26,23,27,False,2020-11-14
Got What I Got,Jason Aldean,,16,21,23,28,False,2020-11-14
Levitating,Dua Lipa,,29,42,5,29,False,2020-11-14
What You Know Bout Love,Pop Smoke,,25,29,9,30,False,2020-11-14
Come & Go,Juice WRLD x Marshmello,,2,24,17,31,False,2020-11-14
Motive,Ariana Grande Featuring Doja Cat,,32,0,1,32,True,2020-11-14
Wonder,Shawn Mendes,,18,32,5,33,False,2020-11-14
Love You Like I Used To,Russell Dickerson,,34,37,9,34,False,2020-11-14
Off The Table,Ariana Grande Featuring The Weeknd,,35,0,1,35,True,2020-11-14
One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,36,36,22,36,False,2020-11-14
Adore You,Harry Styles,,6,31,48,37,False,2020-11-14
Pretty Heart,Parker McCollum,,38,43,17,38,False,2020-11-14
The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,,11,35,18,39,False,2020-11-14
pov,Ariana Grande,,40,0,1,40,True,2020-11-14
Better Together,Luke Combs,,30,30,5,41,False,2020-11-14
Rags2Riches,Rod Wave Featuring ATR Son Son,,12,40,19,42,False,2020-11-14
Just Like Magic,Ariana Grande,,43,0,1,43,True,2020-11-14
Roses,SAINt JHN,,4,39,33,44,False,2020-11-14
Diamonds,Sam Smith,,45,58,7,45,False,2020-11-14
Happy Anywhere,Blake Shelton Featuring Gwen Stefani,,45,46,15,46,False,2020-11-14
Shut Up,Ariana Grande,,47,0,1,47,True,2020-11-14
Thriller,Michael Jackson,,4,0,20,48,False,2020-11-14
Nasty,Ariana Grande,,49,0,1,49,True,2020-11-14
Break My Heart,Dua Lipa,,13,44,32,50,False,2020-11-14
Everywhere But On,Matt Stell,,48,48,9,51,False,2020-11-14
Safety Net,Ariana Grande Featuring Ty Dolla $ign,,52,0,1,52,True,2020-11-14
Mood Swings,Pop Smoke Featuring Lil Tjay,,17,47,18,53,False,2020-11-14
Tyler Herro,Jack Harlow,,34,34,2,54,False,2020-11-14
Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,,10,49,5,55,False,2020-11-14
Lovin' On You,Luke Combs,,23,41,19,56,False,2020-11-14
Some Girls,Jameson Rodgers,,29,45,13,57,False,2020-11-14
I Should Probably Go To Bed,Dan + Shay,,42,50,14,58,False,2020-11-14
Franchise,Travis Scott Featuring Young Thug & M.I.A.,,1,51,6,59,False,2020-11-14
Hawai,Maluma & The Weeknd,,55,64,11,60,False,2020-11-14
You Broke Me First.,Tate McRae,,55,55,11,61,False,2020-11-14
Popstar,DJ Khaled Featuring Drake,,3,54,16,62,False,2020-11-14
Six Thirty,Ariana Grande,,63,0,1,63,True,2020-11-14
"Big, Big Plans",Chris Lane,,64,67,5,64,False,2020-11-14
My Hair,Ariana Grande,,65,0,1,65,True,2020-11-14
24,Money Man Featuring Lil Baby,,49,52,12,66,False,2020-11-14
My Ex's Best Friend,Machine Gun Kelly X blackbear,,28,57,12,67,False,2020-11-14
Ain't Always The Cowboy,Jon Pardi,,61,65,10,68,False,2020-11-14
Starting Over,Chris Stapleton,,57,63,10,69,False,2020-11-14
Obvious,Ariana Grande,,70,0,1,70,True,2020-11-14
West Side,Ariana Grande,,71,0,1,71,True,2020-11-14
7 Summers,Morgan Wallen,,6,60,12,72,False,2020-11-14
Wishing Well,Juice WRLD,,5,62,17,73,False,2020-11-14
U 2 Luv,Ne-Yo & Jeremih,,66,66,5,74,False,2020-11-14
Love Language,Ariana Grande,,75,0,1,75,True,2020-11-14
Tap In,Saweetie,,20,59,17,76,False,2020-11-14
B.S.,Jhene Aiko Featuring H.E.R.,,24,75,14,77,False,2020-11-14
Don't Stop,Megan Thee Stallion Featuring Young Thug,,30,72,5,78,False,2020-11-14
Hit Different,SZA Featuring Ty Dolla $ign,,29,68,9,79,False,2020-11-14
Weeeeee,Trippie Redd,,80,0,1,80,True,2020-11-14
Martin & Gina,Polo G,,61,73,14,81,False,2020-11-14
Midnight Sky,Miley Cyrus,,14,56,12,82,False,2020-11-14
Runnin,21 Savage & Metro Boomin,,9,61,5,83,False,2020-11-14
Heather,Conan Gray,,46,71,12,84,False,2020-11-14
Good Time,Niko Moon,,74,81,5,85,False,2020-11-14
Golden,Harry Styles,,74,74,3,86,False,2020-11-14
Throat Baby (Go Baby),BRS Kash,,87,93,3,87,False,2020-11-14
Practice,DaBaby,,86,86,2,88,False,2020-11-14
Put Your Records On,Ritt Momney,,79,80,5,89,False,2020-11-14
Blind,DaBaby Featuring Young Thug,,78,83,7,90,False,2020-11-14
Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",,64,79,9,91,False,2020-11-14
Stay Down,"Lil Durk, 6LACK & Young Thug",,92,0,1,92,True,2020-11-14
Kacey Talk,YoungBoy Never Broke Again,,50,85,12,93,False,2020-11-14
Champagne Night,Lady A,,90,90,3,94,False,2020-11-14
Hole In The Bottle,Kelsea Ballerini,,87,87,4,95,False,2020-11-14
Happy Does,Kenny Chesney,,85,92,3,96,False,2020-11-14
So Done,The Kid LAROI,,77,77,2,97,False,2020-11-14
Thick,DJ Chose Featuring BeatKing,,98,0,1,98,True,2020-11-14
La Toxica,Farruko,,98,98,2,99,False,2020-11-14
Take You Dancing,Jason Derulo,,100,0,1,100,True,2020-11-14
