title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Juicy,Doja Cat & Tyga,,41,52,18,55,False,2020-03-07
BEST ON EARTH,Russ & BIA,,52,57,12,56,False,2020-03-07
Heart On Ice,Rod Wave,,54,61,16,57,False,2020-03-07
Fine By Time,YoungBoy Never Broke Again,,58,0,1,58,True,2020-03-07
Bad Bad,YoungBoy Never Broke Again,,59,0,1,59,True,2020-03-07
Knocked Off,YoungBoy Never Broke Again,,60,0,1,60,True,2020-03-07
To Die For,Sam Smith,,46,46,2,61,False,2020-03-07
We Back,Jason Aldean,,62,69,13,62,False,2020-03-07
Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,,60,60,2,63,False,2020-03-07
What She Wants Tonight,Luke Bryan,,64,64,10,64,False,2020-03-07
Nobody But You,Blake Shelton Duet With Gwen Stefani,,43,63,7,65,False,2020-03-07
Suicidal,YNW Melly & Juice WRLD,,34,56,14,66,False,2020-03-07
Chasin' You,Morgan Wallen,,67,71,5,67,False,2020-03-07
I Wish Grandpas Never Died,Riley Green,,66,67,9,68,False,2020-03-07
Out West,JACKBOYS Featuring Young Thug,,38,68,9,69,False,2020-03-07
More Hearts Than Mine,Ingrid Andress,,67,70,9,70,False,2020-03-07
Moral Of The Story,Ashe Featuring Niall Horan,,71,0,1,71,True,2020-03-07
Homemade,Jake Owen,,72,74,5,72,False,2020-03-07
Slow Dance In A Parking Lot,Jordan Davis,,72,72,8,73,False,2020-03-07
Forever,Justin Bieber Featuring Post Malone & Clever,,24,24,2,74,False,2020-03-07
I Hope You're Happy Now,Carly Pearce & Lee Brice,,65,65,8,75,False,2020-03-07
Know Your Worth,Khalid x Disclosure,,57,78,3,76,False,2020-03-07
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,77,84,3,77,False,2020-03-07
Dive Bar,Garth Brooks & Blake Shelton,,78,92,5,78,False,2020-03-07
Make No Sense,YoungBoy Never Broke Again,,57,82,16,79,False,2020-03-07
RIP Lil Phat,YoungBoy Never Broke Again,,80,0,1,80,True,2020-03-07
Catch,Brett Young,,81,87,5,81,False,2020-03-07
Before You Go,Lewis Capaldi,,71,76,5,82,False,2020-03-07
TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,28,75,13,83,False,2020-03-07
My Time,BTS,,84,0,1,84,True,2020-03-07
Long RD,YoungBoy Never Broke Again,,85,0,1,85,True,2020-03-07
South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,,49,59,12,86,False,2020-03-07
Filter,BTS,,87,0,1,87,True,2020-03-07
P*$$y Fairy (OTW),Jhene Aiko,,55,99,6,88,False,2020-03-07
Bat Man,YoungBoy Never Broke Again,,89,0,1,89,True,2020-03-07
homecoming queen?,Kelsea Ballerini,,76,89,12,90,False,2020-03-07
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,73,83,8,91,False,2020-03-07
The Man,Taylor Swift,,23,0,4,92,False,2020-03-07
Shake The Room,Pop Smoke Featuring Quavo,,93,0,1,93,True,2020-03-07
Rare,Selena Gomez,,30,90,7,94,False,2020-03-07
Come Thru,Summer Walker & Usher,,42,94,11,95,False,2020-03-07
Ridin' Roads,Dustin Lynch,,47,85,17,96,False,2020-03-07
Me And My Guitar,A Boogie Wit da Hoodie,,58,58,2,97,False,2020-03-07
Feel Me,Selena Gomez,,98,0,1,98,True,2020-03-07
Vete,Bad Bunny,,33,96,13,99,False,2020-03-07
SUGAR,BrockHampton,,66,93,8,100,False,2020-03-07
