title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
The Box,Roddy Ricch,,1,1,11,1,False,2020-02-29
Life Is Good,Future Featuring Drake,,2,2,6,2,False,2020-02-29
Circles,Post Malone,,1,3,25,3,False,2020-02-29
Dance Monkey,Tones And I,,4,5,20,4,False,2020-02-29
Don't Start Now,Dua Lipa,,5,6,16,5,False,2020-02-29
Roxanne,Arizona Zervas,,4,7,16,6,False,2020-02-29
Memories,Maroon 5,,2,4,22,7,False,2020-02-29
Someone You Loved,Lewis Capaldi,,1,8,41,8,False,2020-02-29
Intentions,Justin Bieber Featuring Quavo,,9,11,2,9,False,2020-02-29
Blinding Lights,The Weeknd,,10,12,12,10,False,2020-02-29
Yummy,Justin Bieber,,2,19,7,11,False,2020-02-29
Everything I Wanted,Billie Eilish,,8,10,15,12,False,2020-02-29
"10,000 Hours",Dan + Shay & Justin Bieber,,4,9,20,13,False,2020-02-29
Heartless,The Weeknd,,1,17,13,14,False,2020-02-29
Hot Girl Bummer,blackbear,,15,16,23,15,False,2020-02-29
No Time To Die,Billie Eilish,,16,0,1,16,True,2020-02-29
Ballin',Mustard & Roddy Ricch,,11,14,31,17,False,2020-02-29
BOP,DaBaby,,11,15,21,18,False,2020-02-29
The Bones,Maren Morris,,18,18,22,19,False,2020-02-29
Adore You,Harry Styles,,20,22,11,20,False,2020-02-29
Lose You To Love Me,Selena Gomez,,1,13,18,21,False,2020-02-29
Good As Hell,Lizzo,,3,20,26,22,False,2020-02-29
Numbers,"A Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",,23,0,1,23,True,2020-02-29
Forever,Justin Bieber Featuring Post Malone & Clever,,24,0,1,24,True,2020-02-29
My Oh My,Camila Cabello Featuring DaBaby,,25,26,11,25,False,2020-02-29
High Fashion,Roddy Ricch Featuring Mustard,,20,21,8,26,False,2020-02-29
Falling,Trevor Daniel,,25,25,14,27,False,2020-02-29
Woah,Lil Baby,,16,24,15,28,False,2020-02-29
You Should Be Sad,Halsey,,26,31,6,29,False,2020-02-29
Bad Guy,Billie Eilish,,1,29,47,30,False,2020-02-29
No Guidance,Chris Brown Featuring Drake,,5,27,37,31,False,2020-02-29
Senorita,Shawn Mendes & Camila Cabello,,1,33,35,32,False,2020-02-29
What A Man Gotta Do,Jonas Brothers,,16,32,5,33,False,2020-02-29
Kinfolks,Sam Hunt,,34,34,19,34,False,2020-02-29
HIGHEST IN THE ROOM,Travis Scott,,1,30,20,35,False,2020-02-29
Godzilla,Eminem Featuring Juice WRLD,,3,28,5,36,False,2020-02-29
Trampoline,SHAED,,13,35,38,37,False,2020-02-29
One Man Band,Old Dominion,,20,38,26,38,False,2020-02-29
I Don't Care,Ed Sheeran & Justin Bieber,,2,40,38,39,False,2020-02-29
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,,36,36,13,40,False,2020-02-29
Sucker,Jonas Brothers,,1,37,46,41,False,2020-02-29
