title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Dynamite,BTS,,1,1,2,1,False,2020-09-12
WAP,Cardi B Featuring Megan Thee Stallion,,1,2,4,2,False,2020-09-12
Laugh Now Cry Later,Drake Featuring Lil Durk,,2,3,3,3,False,2020-09-12
Rockstar,DaBaby Featuring Roddy Ricch,,1,4,20,4,False,2020-09-12
Blinding Lights,The Weeknd,,1,5,40,5,False,2020-09-12
Watermelon Sugar,Harry Styles,,1,7,24,6,False,2020-09-12
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,2,6,30,7,False,2020-09-12
Mood,24kGoldn Featuring iann dior,,8,12,4,8,False,2020-09-12
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,,7,9,12,9,False,2020-09-12
Before You Go,Lewis Capaldi,,10,10,31,10,False,2020-09-12
Roses,SAINt JHN,,4,8,24,11,False,2020-09-12
I Hope,Gabby Barrett Featuring Charlie Puth,,10,11,36,12,False,2020-09-12
Ice Cream,BLACKPINK X Selena Gomez,,13,0,1,13,True,2020-09-12
Go Crazy,Chris Brown & Young Thug,,9,13,17,14,False,2020-09-12
Circles,Post Malone,,1,16,53,15,False,2020-09-12
Break My Heart,Dua Lipa,,13,14,23,16,False,2020-09-12
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,15,9,17,False,2020-09-12
Adore You,Harry Styles,,6,17,39,18,False,2020-09-12
Come & Go,Juice WRLD x Marshmello,,2,19,8,19,False,2020-09-12
Mood Swings,Pop Smoke Featuring Lil Tjay,,17,18,9,20,False,2020-09-12
Tap In,Saweetie,,21,31,8,21,False,2020-09-12
Be Like That,Kane Brown With Swae Lee & Khalid,,22,26,8,22,False,2020-09-12
Don't Start Now,Dua Lipa,,2,27,44,23,False,2020-09-12
Popstar,DJ Khaled Featuring Drake,,3,21,7,24,False,2020-09-12
Die From A Broken Heart,Maddie & Tae,,22,22,21,25,False,2020-09-12
Lovin' On You,Luke Combs,,26,30,10,26,False,2020-09-12
If The World Was Ending,JP Saxe Featuring Julia Michaels,,27,34,23,27,False,2020-09-12
The Bones,Maren Morris,,12,25,50,28,False,2020-09-12
The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,,11,23,9,29,False,2020-09-12
Savage,Megan Thee Stallion,,1,20,25,30,False,2020-09-12
Got What I Got,Jason Aldean,,31,33,14,31,False,2020-09-12
Rags2Riches,Rod Wave Featuring ATR Son Son,,12,28,10,32,False,2020-09-12
