title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Out West,JACKBOYS Featuring Young Thug,,38,71,21,61,False,2020-06-13
I Love My Country,Florida Georgia Line,,62,64,7,62,False,2020-06-13
Believe It,PARTYNEXTDOOR & Rihanna,,23,74,10,63,False,2020-06-13
Level Of Concern,twenty one pilots,,23,61,8,64,False,2020-06-13
Ride It.,Regard,,62,75,8,65,False,2020-06-13
TKN,Rosalia & Travis Scott,,66,0,1,66,True,2020-06-13
Yo Perreo Sola,Bad Bunny,,53,68,12,67,False,2020-06-13
P*$$y Fairy (OTW),Jhene Aiko,,40,77,20,68,False,2020-06-13
In Between,Scotty McCreery,,69,81,8,69,False,2020-06-13
Die From A Broken Heart,Maddie & Tae,,70,82,8,70,False,2020-06-13
God Whispered Your Name,Keith Urban,,71,80,7,71,False,2020-06-13
X,Jonas Brothers Featuring Karol G,,33,66,3,72,False,2020-06-13
Dollaz On My Head,Gunna Featuring Young Thug,,38,38,2,73,False,2020-06-13
Daisies,Katy Perry,,40,79,3,74,False,2020-06-13
Righteous,Juice WRLD,,11,72,6,75,False,2020-06-13
Need It,Migos Featuring YoungBoy Never Broke Again,,62,62,2,76,False,2020-06-13
Drinking Alone,Carrie Underwood,,77,87,5,77,False,2020-06-13
Got What I Got,Jason Aldean,,78,0,1,78,True,2020-06-13
Don't Rush,Young T & Bugsey Featuring Headie One,,79,92,4,79,False,2020-06-13
Godzilla,Eminem Featuring Juice WRLD,,3,88,20,80,False,2020-06-13
Cooler Than A Bitch,Gunna Featuring Roddy Ricch,,41,41,2,81,False,2020-06-13
One Big Country Song,LOCASH,,82,0,1,82,True,2020-06-13
T.D,"Lil Yachty & Tierra Whack Featuring A$AP Rocky & Tyler, The Creator",,83,0,1,83,True,2020-06-13
Alice,Lady Gaga,,84,0,1,84,True,2020-06-13
Grace,Lil Baby & 42 Dugg,,48,97,11,85,False,2020-06-13
Hasta Que Dios Diga,Anuel AA & Bad Bunny,,86,0,1,86,True,2020-06-13
Why We Drink,Justin Moore,,87,0,1,87,True,2020-06-13
Lose Somebody,Kygo & OneRepublic,,88,0,1,88,True,2020-06-13
Turks,"NAV, Gunna & Travis Scott",,17,90,10,89,False,2020-06-13
One Of Them Girls,Lee Brice,,90,0,1,90,True,2020-06-13
Girl Of My Dreams,Rod Wave,,91,0,3,91,False,2020-06-13
Like That,Doja Cat Featuring Gucci Mane,,92,0,1,92,True,2020-06-13
Sigues Con El,Arcangel x Sech,,78,0,3,93,False,2020-06-13
That Way,Lil Uzi Vert,,20,0,11,94,False,2020-06-13
Trillionaire,Future Featuring YoungBoy Never Broke Again,,34,85,3,95,False,2020-06-13
ily,Surf Mesa Featuring Emilee,,96,100,2,96,False,2020-06-13
One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,97,0,1,97,True,2020-06-13
July,Noah Cyrus & Leon Bridges,,85,96,13,98,False,2020-06-13
All In,Lil Baby,,45,99,5,99,False,2020-06-13
Solitaires,Future Featuring Travis Scott,,32,83,3,100,False,2020-06-13
