title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Die From A Broken Heart,Maddie & Tae,,45,51,12,45,False,2020-07-11
Hot Girl Bummer,blackbear,,11,47,42,46,False,2020-07-11
Here And Now,Kenny Chesney,,38,38,13,47,False,2020-07-11
I Love My Country,Florida Georgia Line,,48,53,11,48,False,2020-07-11
Wash Us In The Blood,Kanye West Featuring Travis Scott,,49,0,1,49,True,2020-07-11
If The World Was Ending,JP Saxe Featuring Julia Michaels,,50,52,14,50,False,2020-07-11
Like That,Doja Cat Featuring Gucci Mane,,51,72,5,51,False,2020-07-11
Got What I Got,Jason Aldean,,52,67,5,52,False,2020-07-11
Does To Me,Luke Combs Featuring Eric Church,,20,48,16,53,False,2020-07-11
Trollz,6ix9ine & Nicki Minaj,,1,34,3,54,False,2020-07-11
Gooba,6ix9ine,,3,50,8,55,False,2020-07-11
In Between,Scotty McCreery,,53,60,12,56,False,2020-07-11
Don't Rush,Young T & Bugsey Featuring Headie One,,56,58,8,57,False,2020-07-11
Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",,58,59,13,58,False,2020-07-11
P*$$y Fairy (OTW),Jhene Aiko,,40,56,24,59,False,2020-07-11
God Whispered Your Name,Keith Urban,,60,61,11,60,False,2020-07-11
After Party,Don Toliver,,57,63,11,61,False,2020-07-11
Chicago Freestyle,Drake Featuring Giveon,,14,64,9,62,False,2020-07-11
Done,Chris Janson,,63,76,3,63,False,2020-07-11
Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul",,62,62,4,64,False,2020-07-11
One Big Country Song,LOCASH,,65,68,5,65,False,2020-07-11
Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,,36,66,16,66,False,2020-07-11
After A Few,Travis Denning,,31,55,14,67,False,2020-07-11
3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,,43,0,3,68,False,2020-07-11
Why We Drink,Justin Moore,,69,73,5,69,False,2020-07-11
Flex,Polo G Featuring Juice WRLD,,30,69,7,70,False,2020-07-11
Black Parade,Beyonce,,37,37,2,71,False,2020-07-11
Need It,Migos Featuring YoungBoy Never Broke Again,,62,75,6,72,False,2020-07-11
One Of Them Girls,Lee Brice,,73,81,5,73,False,2020-07-11
Yo Perreo Sola,Bad Bunny,,53,71,16,74,False,2020-07-11
Know My Rights,6LACK Featuring Lil Baby,,75,0,1,75,True,2020-07-11
Cool Again,Kane Brown,,68,78,5,76,False,2020-07-11
Past Life,Trevor Daniel x Selena Gomez,,77,0,1,77,True,2020-07-11
ily,Surf Mesa Featuring Emilee,,72,74,6,78,False,2020-07-11
Daisies,Katy Perry,,40,79,7,79,False,2020-07-11
Go!,Kid LAROI & Juice WRLD,,52,65,3,80,False,2020-07-11
Dollaz On My Head,Gunna Featuring Young Thug,,38,82,6,81,False,2020-07-11
More Than My Hometown,Morgan Wallen,,61,97,3,82,False,2020-07-11
One Night Standards,Ashley McBryde,,83,87,4,83,False,2020-07-11
Grace,Lil Baby & 42 Dugg,,48,77,15,84,False,2020-07-11
Believe It,PARTYNEXTDOOR & Rihanna,,23,70,14,85,False,2020-07-11
Bang!,AJR,,86,99,2,86,False,2020-07-11
21,Polo G,,62,84,6,87,False,2020-07-11
One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,86,86,5,88,False,2020-07-11
In Your Eyes,The Weeknd,,16,80,15,89,False,2020-07-11
Girl Of My Dreams,Rod Wave,,84,89,7,90,False,2020-07-11
Do It,Chloe X Halle,,83,91,3,91,False,2020-07-11
Stick That In Your Country Song,Eric Church,,92,0,1,92,True,2020-07-11
Lovin' On You,Luke Combs,,93,0,1,93,True,2020-07-11
Pretty Heart,Parker McCollum,,94,96,2,94,False,2020-07-11
Righteous,Juice WRLD,,11,93,10,95,False,2020-07-11
Rags2Riches,Rod Wave Featuring ATR Son Son,,96,0,1,96,True,2020-07-11
My Truck,Breland,,92,92,2,97,False,2020-07-11
X,Jonas Brothers Featuring Karol G,,33,85,7,98,False,2020-07-11
I Called Mama,Tim McGraw,,99,0,1,99,True,2020-07-11
Shotta Flow 5,NLE Choppa,,54,83,3,100,False,2020-07-11
