title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Dollaz On My Head,Gunna Featuring Young Thug,,38,79,12,84,False,2020-09-05
The 1,Taylor Swift,,4,67,5,85,False,2020-09-05
My Ex's Best Friend,Machine Gun Kelly X blackbear,,82,0,2,86,False,2020-09-05
Girl Of My Dreams,Rod Wave,,65,75,15,87,False,2020-09-05
After Party,Don Toliver,,57,88,18,88,False,2020-09-05
Stuck With U,Ariana Grande & Justin Bieber,,1,90,16,89,False,2020-09-05
All In,YoungBoy Never Broke Again,,90,0,1,90,True,2020-09-05
Got It On Me,Pop Smoke,,31,85,8,91,False,2020-09-05
3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,,43,89,10,92,False,2020-09-05
La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,,93,94,3,93,False,2020-09-05
Lonely If You Are,Chase Rice,,94,100,2,94,False,2020-09-05
You Broke Me First.,Tate McRae,,95,0,1,95,True,2020-09-05
Spicy,Nas Featuring Fivio Foreign & A$AP Ferg,,96,0,1,96,True,2020-09-05
Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,,10,93,7,97,False,2020-09-05
Exile,Taylor Swift Featuring Bon Iver,,6,82,5,98,False,2020-09-05
B*tch From da Souf,Mulatto,,95,95,3,99,False,2020-09-05
21,Polo G,,62,99,8,100,False,2020-09-05
