title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
"10,000 Hours",Dan + Shay & Justin Bieber,,4,34,29,41,False,2020-05-02
I Love Me,Demi Lovato,,18,41,7,42,False,2020-05-02
BOP,DaBaby,,11,39,30,43,False,2020-05-02
PICK UP,DaBaby Featuring Quavo,,44,0,1,44,True,2020-05-02
Level Of Concern,twenty one pilots,,23,23,2,45,False,2020-05-02
Stupid Love,Lady Gaga,,5,33,8,46,False,2020-05-02
I Hope You're Happy Now,Carly Pearce & Lee Brice,,42,42,16,47,False,2020-05-02
No Guidance,Chris Brown Featuring Drake,,5,40,46,48,False,2020-05-02
Hard To Forget,Sam Hunt,,40,49,4,49,False,2020-05-02
NASTY,DaBaby Featuring Ashanti & Megan Thee Stallion,,50,0,1,50,True,2020-05-02
Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,,44,44,6,51,False,2020-05-02
Catch,Brett Young,,29,37,13,52,False,2020-05-02
LIGHTSKIN SH*T,DaBaby Featuring Future & jetsonmade,,53,0,1,53,True,2020-05-02
Dior,Pop Smoke,,30,46,10,54,False,2020-05-02
In Your Eyes,The Weeknd,,16,45,5,55,False,2020-05-02
After A Few,Travis Denning,,55,55,4,56,False,2020-05-02
Before You Go,Lewis Capaldi,,57,57,12,57,False,2020-05-02
Slide,H.E.R. Featuring YG,,43,43,18,58,False,2020-05-02
Supalonely,BENEE Featuring Gus Dapperton,,58,58,6,59,False,2020-05-02
Sum 2 Prove,Lil Baby,,16,53,15,60,False,2020-05-02
More Than My Hometown,Morgan Wallen,,61,0,1,61,True,2020-05-02
BEST ON EARTH,Russ & BIA,,46,52,20,62,False,2020-05-02
CAN'T STOP,DaBaby,,63,0,1,63,True,2020-05-02
BLAME IT ON BABY,DaBaby,,64,0,1,64,True,2020-05-02
Walk Em Down,NLE Choppa Featuring Roddy Ricch,,57,60,5,65,False,2020-05-02
Godzilla,Eminem Featuring Juice WRLD,,3,56,14,66,False,2020-05-02
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,65,68,13,67,False,2020-05-02
Yo Perreo Sola,Bad Bunny,,53,62,6,68,False,2020-05-02
SAD SHIT,DaBaby,,69,0,1,69,True,2020-05-02
Tusa,Karol G & Nicki Minaj,,42,69,21,70,False,2020-05-02
DROP,DaBaby Featuring A Boogie Wit da Hoodie & London On Da Track,,71,0,1,71,True,2020-05-02
Out West,JACKBOYS Featuring Young Thug,,38,71,15,72,False,2020-05-02
Slow Dance In A Parking Lot,Jordan Davis,,37,50,16,73,False,2020-05-02
TALK ABOUT IT,DaBaby,,74,0,1,74,True,2020-05-02
Believe It,PARTYNEXTDOOR & Rihanna,,23,61,4,75,False,2020-05-02
P*$$y Fairy (OTW),Jhene Aiko,,40,70,14,76,False,2020-05-02
If The World Was Ending,JP Saxe Featuring Julia Michaels,,73,73,4,77,False,2020-05-02
Turks,"NAV, Gunna & Travis Scott",,17,63,4,78,False,2020-05-02
Come Thru,Summer Walker & Usher,,42,66,17,79,False,2020-05-02
You Should Be Sad,Halsey,,26,65,15,80,False,2020-05-02
Homemade,Jake Owen,,39,67,13,81,False,2020-05-02
Bluebird,Miranda Lambert,,75,75,3,82,False,2020-05-02
Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",,71,72,3,83,False,2020-05-02
Emotionally Scarred,Lil Baby,,31,82,8,84,False,2020-05-02
CHAMPION,DaBaby,,85,0,1,85,True,2020-05-02
I Dare You,Kelly Clarkson,,86,0,1,86,True,2020-05-02
Here And Now,Kenny Chesney,,79,79,3,87,False,2020-05-02
Myron,Lil Uzi Vert,,13,74,6,88,False,2020-05-02
In Between,Scotty McCreery,,89,93,2,89,False,2020-05-02
Broke In A Minute,Tory Lanez,,64,64,2,90,False,2020-05-02
That Way,Lil Uzi Vert,,20,83,8,91,False,2020-05-02
After Party,Don Toliver,,92,0,1,92,True,2020-05-02
July,Noah Cyrus & Leon Bridges,,85,85,8,93,False,2020-05-02
Die From A Broken Heart,Maddie & Tae,,80,80,2,94,False,2020-05-02
Ride It.,Regard,,95,96,2,95,False,2020-05-02
Captain Hook,Megan Thee Stallion,,74,95,3,96,False,2020-05-02
God Whispered Your Name,Keith Urban,,97,0,1,97,True,2020-05-02
PTSD,"G Herbo Featuring Chance The Rapper, Juice WRLD & Lil Uzi Vert",,38,90,4,98,False,2020-05-02
Safaera,"Bad Bunny, Jowell & Randy & Nengo Flow",,81,86,6,99,False,2020-05-02
Girl Of My Dreams,Rod Wave,,98,98,2,100,False,2020-05-02
