title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Permission To Dance,BTS,,1,0,1,1,True,2021-07-24
Good 4 U,Olivia Rodrigo,,1,2,9,2,False,2021-07-24
Stay,The Kid LAROI & Justin Bieber,,3,0,1,3,True,2021-07-24
Levitating,Dua Lipa,,2,3,41,4,False,2021-07-24
Kiss Me More,Doja Cat Featuring SZA,,3,4,14,5,False,2021-07-24
Bad Habits,Ed Sheeran,,5,6,3,6,False,2021-07-24
Butter,BTS,,1,1,8,7,False,2021-07-24
Montero (Call Me By Your Name),Lil Nas X,,1,5,16,8,False,2021-07-24
Save Your Tears,The Weeknd & Ariana Grande,,1,9,31,9,False,2021-07-24
Deja Vu,Olivia Rodrigo,,3,10,15,10,False,2021-07-24
Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,,1,8,17,11,False,2021-07-24
Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),,1,7,19,12,False,2021-07-24
Motley Crew,Post Malone,,13,0,1,13,True,2021-07-24
Rapstar,Polo G,,1,12,14,14,False,2021-07-24
Astronaut In The Ocean,Masked Wolf,,6,11,22,15,False,2021-07-24
Whole Lotta Money,BIA Featuring Nicki Minaj,,16,0,1,16,True,2021-07-24
Blinding Lights,The Weeknd,,1,15,84,17,False,2021-07-24
Heartbreak Anniversary,Giveon,,16,19,22,18,False,2021-07-24
You Right,Doja Cat & The Weeknd,,11,13,3,19,False,2021-07-24
Without You,The Kid LAROI,,8,16,32,20,False,2021-07-24
Fancy Like,Walker Hayes,,20,20,4,21,False,2021-07-24
Forever After All,Luke Combs,,2,18,38,22,False,2021-07-24
Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,,20,21,11,23,False,2021-07-24
Famous Friends,Chris Young + Kane Brown,,21,22,16,24,False,2021-07-24
Thot Shit,Megan Thee Stallion,,16,17,5,25,False,2021-07-24
Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,,13,23,19,26,False,2021-07-24
Single Saturday Night,Cole Swindell,,26,26,11,27,False,2021-07-24
Leave Before You Love Me,Marshmello X Jonas Brothers,,28,28,8,28,False,2021-07-24
Lil Bit,Nelly & Florida Georgia Line,,23,25,17,29,False,2021-07-24
Blame It On You,Jason Aldean,,30,31,12,30,False,2021-07-24
Glad You Exist,Dan + Shay,,31,35,23,31,False,2021-07-24
Best Friend,Saweetie Featuring Doja Cat,,14,24,27,32,False,2021-07-24
Late At Night,Roddy Ricch,,20,32,6,33,False,2021-07-24
Ain't Shit,Doja Cat,,24,41,3,34,False,2021-07-24
Heat Waves,Glass Animals,,19,27,26,35,False,2021-07-24
Telepatia,Kali Uchis,,25,34,21,36,False,2021-07-24
Wants And Needs,Drake Featuring Lil Baby,,2,29,19,37,False,2021-07-24
Yonaguni,Bad Bunny,,10,30,6,38,False,2021-07-24
NDA,Billie Eilish,,39,0,1,39,True,2021-07-24
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,,40,40,7,40,False,2021-07-24
Beggin',Maneskin,,41,46,3,41,False,2021-07-24
Drivers License,Olivia Rodrigo,,1,33,27,42,False,2021-07-24
Mood,24kGoldn Featuring iann dior,,1,36,49,43,False,2021-07-24
My Ex's Best Friend,Machine Gun Kelly X blackbear,,20,43,48,44,False,2021-07-24
Traitor,Olivia Rodrigo,,9,38,8,45,False,2021-07-24
Wockesha,Moneybagg Yo,,33,37,12,46,False,2021-07-24
Todo de Ti,Rauw Alejandro,,32,39,7,47,False,2021-07-24
pov,Ariana Grande,,27,42,19,48,False,2021-07-24
Calling My Phone,Lil Tjay Featuring 6LACK,,3,45,22,49,False,2021-07-24
Memory,Kane Brown X blackbear,,50,0,1,50,True,2021-07-24
Ball If I Want To,DaBaby,,39,47,4,51,False,2021-07-24
One Too Many,Keith Urban Duet With P!nk,,52,66,31,52,False,2021-07-24
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,53,63,12,53,False,2021-07-24
Settling Down,Miranda Lambert,,41,53,18,54,False,2021-07-24
Gone,Dierks Bentley,,26,48,18,55,False,2021-07-24
Chasing After You,Ryan Hurd With Maren Morris,,56,62,11,56,False,2021-07-24
Favorite Crime,Olivia Rodrigo,,16,52,8,57,False,2021-07-24
Arcade,Duncan Laurence,,58,58,14,58,False,2021-07-24
Things A Man Oughta Know,Lainey Wilson,,51,51,9,59,False,2021-07-24
Way Less Sad,AJR,,54,54,12,60,False,2021-07-24
You,Regard x Troye Sivan x Tate McRae,,60,60,5,61,False,2021-07-24
Straightenin,Migos,,23,55,9,62,False,2021-07-24
Need To Know,Doja Cat,,38,64,5,63,False,2021-07-24
Ski,Young Thug & Gunna,,18,56,13,64,False,2021-07-24
my.life,"J. Cole, 21 Savage & Morray",,2,61,9,65,False,2021-07-24
AM,Nio Garcia X J Balvin X Bad Bunny,,41,57,3,66,False,2021-07-24
Red Light Green Light,DaBaby,,50,50,3,67,False,2021-07-24
Happier,Olivia Rodrigo,,15,59,8,68,False,2021-07-24
WUSYANAME,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",,14,44,3,69,False,2021-07-24
We Didn't Have Much,Justin Moore,,70,75,4,70,False,2021-07-24
Country Again,Thomas Rhett,,71,71,11,71,False,2021-07-24
Essence,Wizkid Featuring Justin Bieber & Tems,,72,82,2,72,False,2021-07-24
Waves,Luke Bryan,,73,74,4,73,False,2021-07-24
Breaking Up Was Easy In The 90's,Sam Hunt,,32,70,20,74,False,2021-07-24
Hats Off,"Lil Baby, Lil Durk & Travis Scott",,16,67,6,75,False,2021-07-24
Brutal,Olivia Rodrigo,,12,68,8,76,False,2021-07-24
Fiel,"Los Legendarios, Wisin & Jhay Cortez",,62,72,5,77,False,2021-07-24
The Jackie,Bas With J. Cole & Lil TJay,,78,0,1,78,True,2021-07-24
Come Through,H.E.R. Featuring Chris Brown,,64,79,6,79,False,2021-07-24
Twerkulator,City Girls,,51,80,6,80,False,2021-07-24
Tombstone,Rod Wave,,11,85,16,81,False,2021-07-24
Minimum Wage,Blake Shelton,,67,76,10,82,False,2021-07-24
A-O-K,Tai Verdes,,83,83,2,83,False,2021-07-24
Build A Bitch,Bella Poarch,,56,69,9,84,False,2021-07-24
I Was On A Boat That Day,Old Dominion,,85,91,2,85,False,2021-07-24
Follow You,Imagine Dragons,,68,77,15,86,False,2021-07-24
"Jealousy, Jealousy",Olivia Rodrigo,,24,78,8,87,False,2021-07-24
Working,Tate McRae X Khalid,,88,93,4,88,False,2021-07-24
Volando,"Mora, Bad Bunny & Sech",,89,0,1,89,True,2021-07-24
My Boy,Elvie Shane,,88,88,3,90,False,2021-07-24
You Should Probably Leave,Chris Stapleton,,90,90,2,91,False,2021-07-24
4 Da Gang,42 Dugg & Roddy Ricch,,67,84,14,92,False,2021-07-24
transparentsoul,Willow Featuring Travis Barker,,76,89,5,93,False,2021-07-24
De Museo,Bad Bunny,,94,0,1,94,True,2021-07-24
Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,,95,95,2,95,False,2021-07-24
Wasting Time,Brent Faiyaz Featuring Drake,,49,49,2,96,False,2021-07-24
All I Know So Far,P!nk,,74,96,5,97,False,2021-07-24
Outside,MO3 X OG Bobby Billions,,92,92,4,98,False,2021-07-24
Miss The Rage,Trippie Redd & Playboi Carti,,11,94,10,99,False,2021-07-24
Next Girl,Carly Pearce,,100,0,1,100,True,2021-07-24
