title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Stuck With U,Ariana Grande & Justin Bieber,,1,0,1,1,True,2020-05-23
Say So,Doja Cat Featuring Nicki Minaj,,1,1,19,2,False,2020-05-23
Gooba,6ix9ine,,3,0,1,3,True,2020-05-23
Blinding Lights,The Weeknd,,1,3,24,4,False,2020-05-23
Savage,Megan Thee Stallion,,2,2,9,5,False,2020-05-23
Toosie Slide,Drake,,1,4,6,6,False,2020-05-23
The Box,Roddy Ricch,,1,5,23,7,False,2020-05-23
Rockstar,DaBaby Featuring Roddy Ricch,,8,9,4,8,False,2020-05-23
Don't Start Now,Dua Lipa,,2,6,28,9,False,2020-05-23
Circles,Post Malone,,1,8,37,10,False,2020-05-23
Intentions,Justin Bieber Featuring Quavo,,8,10,14,11,False,2020-05-23
Adore You,Harry Styles,,6,11,23,12,False,2020-05-23
Life Is Good,Future Featuring Drake,,2,13,18,13,False,2020-05-23
The Bones,Maren Morris,,12,15,34,14,False,2020-05-23
The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi",,1,12,3,15,False,2020-05-23
Roses,SAINt JHN,,16,20,8,16,False,2020-05-23
My Oh My,Camila Cabello Featuring DaBaby,,12,16,23,17,False,2020-05-23
Someone You Loved,Lewis Capaldi,,1,18,53,18,False,2020-05-23
Everything I Wanted,Billie Eilish,,8,17,27,19,False,2020-05-23
Blueberry Faygo,Lil Mosey,,16,22,14,20,False,2020-05-23
Chasin' You,Morgan Wallen,,21,23,16,21,False,2020-05-23
Falling,Trevor Daniel,,22,28,26,22,False,2020-05-23
I Hope,Gabby Barrett Featuring Charlie Puth,,16,21,20,23,False,2020-05-23
Memories,Maroon 5,,2,26,34,24,False,2020-05-23
Nobody But You,Blake Shelton Duet With Gwen Stefani,,18,24,18,25,False,2020-05-23
High Fashion,Roddy Ricch Featuring Mustard,,20,33,20,26,False,2020-05-23
Death Bed,Powfu Featuring beabadoobee,,26,31,9,27,False,2020-05-23
Does To Me,Luke Combs Featuring Eric Church,,28,36,9,28,False,2020-05-23
Sunday Best,Surfaces,,28,37,11,29,False,2020-05-23
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,,26,38,25,30,False,2020-05-23
Break My Heart,Dua Lipa,,21,40,7,31,False,2020-05-23
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,32,44,14,32,False,2020-05-23
Be Kind,Marshmello & Halsey,,29,29,2,33,False,2020-05-23
I Hope You're Happy Now,Carly Pearce & Lee Brice,,34,50,19,34,False,2020-05-23
Hot Girl Bummer,blackbear,,11,43,35,35,False,2020-05-23
Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,,36,41,9,36,False,2020-05-23
Before You Go,Lewis Capaldi,,37,53,15,37,False,2020-05-23
After A Few,Travis Denning,,38,48,7,38,False,2020-05-23
Supalonely,BENEE Featuring Gus Dapperton,,39,54,9,39,False,2020-05-23
Heart On Ice,Rod Wave,,25,46,27,40,False,2020-05-23
Ballin',Mustard & Roddy Ricch,,11,47,43,41,False,2020-05-23
Dance Monkey,Tones And I,,4,49,32,42,False,2020-05-23
3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,,43,0,1,43,True,2020-05-23
Hard To Forget,Sam Hunt,,40,55,7,44,False,2020-05-23
Sum 2 Prove,Lil Baby,,16,57,18,45,False,2020-05-23
Chicago Freestyle,Drake Featuring Giveon,,14,14,2,46,False,2020-05-23
Level Of Concern,twenty one pilots,,23,60,5,47,False,2020-05-23
Party Girl,StaySolidRocky,,48,64,3,48,False,2020-05-23
Righteous,Juice WRLD,,11,42,3,49,False,2020-05-23
