title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Save Your Tears,The Weeknd & Ariana Grande,,1,6,20,1,False,2021-05-08
Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),,1,2,8,2,False,2021-05-08
Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,,1,3,6,3,False,2021-05-08
Rapstar,Polo G,,1,1,3,4,False,2021-05-08
Levitating,Dua Lipa,,5,5,30,5,False,2021-05-08
Kiss Me More,Doja Cat Featuring SZA,,6,8,3,6,False,2021-05-08
Montero (Call Me By Your Name),Lil Nas X,,1,4,5,7,False,2021-05-08
Astronaut In The Ocean,Masked Wolf,,7,7,11,8,False,2021-05-08
Up,Cardi B,,1,9,12,9,False,2021-05-08
Drivers License,Olivia Rodrigo,,1,10,16,10,False,2021-05-08
Blinding Lights,The Weeknd,,1,13,73,11,False,2021-05-08
Deja Vu,Olivia Rodrigo,,8,11,4,12,False,2021-05-08
Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,,12,14,15,13,False,2021-05-08
Calling My Phone,Lil Tjay Featuring 6LACK,,3,16,11,14,False,2021-05-08
On Me,Lil Baby,,15,32,21,15,False,2021-05-08
Best Friend,Saweetie Featuring Doja Cat,,14,15,16,16,False,2021-05-08
Heartbreak Anniversary,Giveon,,17,20,11,17,False,2021-05-08
Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,,18,22,8,18,False,2021-05-08
What You Know Bout Love,Pop Smoke,,9,17,34,19,False,2021-05-08
Mood,24kGoldn Featuring iann dior,,1,19,38,20,False,2021-05-08
My Ex's Best Friend,Machine Gun Kelly X blackbear,,21,27,37,21,False,2021-05-08
Back In Blood,Pooh Shiesty Featuring Lil Durk,,13,23,17,22,False,2021-05-08
Without You,The Kid LAROI,,23,31,21,23,False,2021-05-08
The Good Ones,Gabby Barrett,,19,21,18,24,False,2021-05-08
Go Crazy,Chris Brown & Young Thug,,3,24,51,25,False,2021-05-08
You Broke Me First.,Tate McRae,,17,25,36,26,False,2021-05-08
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,,2,26,26,27,False,2021-05-08
Hell Of A View,Eric Church,,28,41,16,28,False,2021-05-08
Forever After All,Luke Combs,,2,35,27,29,False,2021-05-08
What's Next,Drake,,1,28,8,30,False,2021-05-08
Time Today,Moneybagg Yo,,31,53,12,31,False,2021-05-08
Therefore I Am,Billie Eilish,,2,30,25,32,False,2021-05-08
Dakiti,Bad Bunny & Jhay Cortez,,5,29,26,33,False,2021-05-08
Positions,Ariana Grande,,1,33,27,34,False,2021-05-08
Shottas (Lala),Moneybagg Yo,,35,0,1,35,True,2021-05-08
Solid,Young Thug & Gunna Featuring Drake,,12,12,2,36,False,2021-05-08
Track Star,Mooski,,35,37,10,37,False,2021-05-08
Ski,Young Thug & Gunna,,18,18,2,38,False,2021-05-08
Wants And Needs,Drake Featuring Lil Baby,,2,36,8,39,False,2021-05-08
You're Mines Still,Yung Bleu Featuring Drake,,18,34,21,40,False,2021-05-08
We're Good,Dua Lipa,,38,38,11,41,False,2021-05-08
Heat Waves,Glass Animals,,39,39,15,42,False,2021-05-08
Made For You,Jake Owen,,42,42,10,43,False,2021-05-08
Good Days,SZA,,9,44,18,44,False,2021-05-08
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,40,43,45,False,2021-05-08
Breaking Up Was Easy In The 90's,Sam Hunt,,46,49,9,46,False,2021-05-08
No More Parties,Coi Leray Featuring Lil Durk,,26,43,12,47,False,2021-05-08
Goosebumps,Travis Scott & HVME,,47,47,15,48,False,2021-05-08
Telepatia,Kali Uchis,,39,54,10,49,False,2021-05-08
Tombstone,Rod Wave,,11,48,6,50,False,2021-05-08
Streets,Doja Cat,,16,51,16,51,False,2021-05-08
Go!,Moneybagg Yo Featuring BIG30,,52,96,2,52,False,2021-05-08
Hard For The Next,Moneybagg Yo & Future,,49,0,3,53,False,2021-05-08
If Pain Was A Person,Moneybagg Yo,,54,0,1,54,True,2021-05-08
What's Your Country Song,Thomas Rhett,,29,52,19,55,False,2021-05-08
Just The Way,Parmalee x Blanco Brown,,31,58,18,56,False,2021-05-08
Hold On,Justin Bieber,,20,56,8,57,False,2021-05-08
Settling Down,Miranda Lambert,,58,65,7,58,False,2021-05-08
Wockesha,Moneybagg Yo,,59,0,1,59,True,2021-05-08
Botella Tras Botella,Gera MX + Christian Nodal,,60,0,1,60,True,2021-05-08
Willow,Taylor Swift,,1,60,20,61,False,2021-05-08
Damage,H.E.R.,,44,61,20,62,False,2021-05-08
Street Runner,Rod Wave,,16,57,7,63,False,2021-05-08
Come Through,H.E.R. Featuring Chris Brown,,64,0,1,64,True,2021-05-08
Somebody Like That,Tenille Arts,,50,50,15,65,False,2021-05-08
pov,Ariana Grande,,40,81,8,66,False,2021-05-08
Lil Bit,Nelly & Florida Georgia Line,,67,89,6,67,False,2021-05-08
Gone,Dierks Bentley,,68,74,7,68,False,2021-05-08
Nobody,Dylan Scott,,69,86,9,69,False,2021-05-08
Famous Friends,Chris Young + Kane Brown,,70,73,5,70,False,2021-05-08
Quicksand,Morray,,71,71,12,71,False,2021-05-08
Lady,Brett Young,,52,70,16,72,False,2021-05-08
The Business,Tiesto,,69,78,10,73,False,2021-05-08
La Noche de Anoche,Bad Bunny & Rosalia,,53,64,14,74,False,2021-05-08
One Too Many,Keith Urban Duet With P!nk,,62,72,20,75,False,2021-05-08
Richer,Rod Wave Featuring Polo G,,22,62,5,76,False,2021-05-08
Almost Maybes,Jordan Davis,,73,76,14,77,False,2021-05-08
Follow You,Imagine Dragons,,78,84,4,78,False,2021-05-08
Glad You Exist,Dan + Shay,,63,63,12,79,False,2021-05-08
Free Promo,Moneybagg Yo Featuring Polo G & Lil Durk,,80,0,1,80,True,2021-05-08
Pick Up Your Feelings,Jazmine Sullivan,,75,88,14,81,False,2021-05-08
Just Say Det,Moneybagg Yo,,82,0,1,82,True,2021-05-08
Big Gangsta,Kevin Gates,,81,87,3,83,False,2021-05-08
Down To One,Luke Bryan,,36,69,18,84,False,2021-05-08
Headshot,"Lil Tjay, Polo G & Fivio Foreign",,42,67,6,85,False,2021-05-08
Hellcats & Trackhawks,Lil Durk,,69,83,7,86,False,2021-05-08
Anyone,Justin Bieber,,6,68,17,87,False,2021-05-08
My Head And My Heart,Ava Max,,45,75,12,88,False,2021-05-08
How They Remember You,Rascal Flatts,,89,0,2,89,False,2021-05-08
Arcade,Duncan Laurence,,90,94,3,90,False,2021-05-08
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,79,79,3,91,False,2021-05-08
Masterpiece,DaBaby,,55,80,14,92,False,2021-05-08
Long Live,Florida Georgia Line,,45,82,17,93,False,2021-05-08
Chasing After You,Ryan Hurd With Maren Morris,,91,91,2,94,False,2021-05-08
Drankin N Smokin,Future & Lil Uzi Vert,,31,97,13,95,False,2021-05-08
4 Da Gang,42 Dugg & Roddy Ricch,,67,100,4,96,False,2021-05-08
Blame It On You,Jason Aldean,,97,0,1,97,True,2021-05-08
Wasted On You,Morgan Wallen,,9,92,16,98,False,2021-05-08
Way Less Sad,AJR,,99,0,1,99,True,2021-05-08
Clear Da Air,Moneybagg Yo,,100,0,1,100,True,2021-05-08
