title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Blinding Lights,The Weeknd,,1,2,17,1,False,2020-04-04
The Box,Roddy Ricch,,1,1,16,2,False,2020-04-04
Don't Start Now,Dua Lipa,,2,3,21,3,False,2020-04-04
Heartless,The Weeknd,,1,16,18,4,False,2020-04-04
Circles,Post Malone,,1,5,30,5,False,2020-04-04
Life Is Good,Future Featuring Drake,,2,4,11,6,False,2020-04-04
Adore You,Harry Styles,,7,7,16,7,False,2020-04-04
Intentions,Justin Bieber Featuring Quavo,,8,8,7,8,False,2020-04-04
Say So,Doja Cat Featuring Nicki Minaj,,9,14,12,9,False,2020-04-04
Roxanne,Arizona Zervas,,4,6,21,10,False,2020-04-04
Someone You Loved,Lewis Capaldi,,1,9,46,11,False,2020-04-04
Everything I Wanted,Billie Eilish,,8,10,20,12,False,2020-04-04
Hot Girl Bummer,blackbear,,11,11,28,13,False,2020-04-04
Memories,Maroon 5,,2,12,27,14,False,2020-04-04
Dance Monkey,Tones And I,,4,15,25,15,False,2020-04-04
In Your Eyes,The Weeknd,,16,0,1,16,True,2020-04-04
The Bones,Maren Morris,,17,17,27,17,False,2020-04-04
My Oh My,Camila Cabello Featuring DaBaby,,18,18,16,18,False,2020-04-04
"10,000 Hours",Dan + Shay & Justin Bieber,,4,22,25,19,False,2020-04-04
Savage,Megan Thee Stallion,,20,98,2,20,False,2020-04-04
Alone Again,The Weeknd,,21,0,1,21,True,2020-04-04
After Hours,The Weeknd,,20,0,5,22,False,2020-04-04
Ballin',Mustard & Roddy Ricch,,11,21,36,23,False,2020-04-04
Scared To Live,The Weeknd,,24,0,1,24,True,2020-04-04
Hardest To Love,The Weeknd,,25,0,1,25,True,2020-04-04
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,,26,30,18,26,False,2020-04-04
Stupid Love,Lady Gaga,,5,25,4,27,False,2020-04-04
Too Late,The Weeknd,,28,0,1,28,True,2020-04-04
Falling,Trevor Daniel,,25,29,19,29,False,2020-04-04
I Hope,Gabby Barrett Featuring Charlie Puth,,30,36,13,30,False,2020-04-04
BOP,DaBaby,,11,24,26,31,False,2020-04-04
Snowchild,The Weeknd,,32,0,1,32,True,2020-04-04
You Should Be Sad,Halsey,,26,34,11,33,False,2020-04-04
No Guidance,Chris Brown Featuring Drake,,5,32,42,34,False,2020-04-04
Suicidal,YNW Melly & Juice WRLD,,20,20,17,35,False,2020-04-04
High Fashion,Roddy Ricch Featuring Mustard,,20,33,13,36,False,2020-04-04
Blueberry Faygo,Lil Mosey,,37,38,7,37,False,2020-04-04
Godzilla,Eminem Featuring Juice WRLD,,3,23,10,38,False,2020-04-04
Escape From LA,The Weeknd,,39,0,1,39,True,2020-04-04
Homesick,Kane Brown,,35,35,19,40,False,2020-04-04
Save Your Tears,The Weeknd & Ariana Grande,,41,0,1,41,True,2020-04-04
Woah,Lil Baby,,15,28,20,42,False,2020-04-04
Heart On Ice,Rod Wave,,40,40,20,43,False,2020-04-04
Nobody But You,Blake Shelton Duet With Gwen Stefani,,43,53,11,44,False,2020-04-04
Faith,The Weeknd,,45,0,1,45,True,2020-04-04
What She Wants Tonight,Luke Bryan,,46,49,14,46,False,2020-04-04
Lose You To Love Me,Selena Gomez,,1,31,23,47,False,2020-04-04
I Love Me,Demi Lovato,,18,43,3,48,False,2020-04-04
Slow Dance In A Parking Lot,Jordan Davis,,49,59,12,49,False,2020-04-04
Homemade,Jake Owen,,39,39,9,50,False,2020-04-04
Slide,H.E.R. Featuring YG,,47,47,14,51,False,2020-04-04
BEST ON EARTH,Russ & BIA,,46,46,16,52,False,2020-04-04
Chasin' You,Morgan Wallen,,53,58,9,53,False,2020-04-04
Myron,Lil Uzi Vert,,13,13,2,54,False,2020-04-04
Roses,SAINt JHN,,55,0,1,55,True,2020-04-04
More Hearts Than Mine,Ingrid Andress,,56,56,13,56,False,2020-04-04
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,48,48,7,57,False,2020-04-04
Dior,Pop Smoke,,30,50,6,58,False,2020-04-04
Death Bed,Powfu Featuring beabadoobee,,59,71,2,59,False,2020-04-04
Sum 2 Prove,Lil Baby,,16,51,11,60,False,2020-04-04
Catch,Brett Young,,61,65,9,61,False,2020-04-04
Sunday Best,Surfaces,,62,74,4,62,False,2020-04-04
Does To Me,Luke Combs Featuring Eric Church,,63,86,2,63,False,2020-04-04
I Hope You're Happy Now,Carly Pearce & Lee Brice,,64,81,12,64,False,2020-04-04
homecoming queen?,Kelsea Ballerini,,65,0,13,65,False,2020-04-04
Tusa,Karol G & Nicki Minaj,,42,64,17,66,False,2020-04-04
P*$$y Fairy (OTW),Jhene Aiko,,40,61,10,67,False,2020-04-04
Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,,68,91,2,68,False,2020-04-04
Repeat After Me (Interlude),The Weeknd,,69,0,1,69,True,2020-04-04
P2,Lil Uzi Vert,,11,37,3,70,False,2020-04-04
Supalonely,BENEE Featuring Gus Dapperton,,71,88,2,71,False,2020-04-04
What A Man Gotta Do,Jonas Brothers,,16,63,10,72,False,2020-04-04
That Way,Lil Uzi Vert,,20,41,4,73,False,2020-04-04
