title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Montero (Call Me By Your Name),Lil Nas X,,1,0,1,1,True,2021-04-10
Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,,1,1,2,2,False,2021-04-10
Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),,2,3,4,3,False,2021-04-10
Up,Cardi B,,1,2,8,4,False,2021-04-10
Drivers License,Olivia Rodrigo,,1,4,12,5,False,2021-04-10
Save Your Tears,The Weeknd & Ariana Grande,,4,5,16,6,False,2021-04-10
Levitating,Dua Lipa,,5,7,26,7,False,2021-04-10
Blinding Lights,The Weeknd,,1,6,69,8,False,2021-04-10
Mood,24kGoldn Featuring iann dior,,1,10,34,9,False,2021-04-10
What You Know Bout Love,Pop Smoke,,9,9,30,10,False,2021-04-10
Tombstone,Rod Wave,,11,82,2,11,False,2021-04-10
Astronaut In The Ocean,Masked Wolf,,12,17,7,12,False,2021-04-10
What's Next,Drake,,1,8,4,13,False,2021-04-10
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,,2,11,22,14,False,2021-04-10
Go Crazy,Chris Brown & Young Thug,,3,12,47,15,False,2021-04-10
Street Runner,Rod Wave,,16,32,3,16,False,2021-04-10
Best Friend,Saweetie Featuring Doja Cat,,17,24,12,17,False,2021-04-10
Calling My Phone,Lil Tjay Featuring 6LACK,,3,14,7,18,False,2021-04-10
Therefore I Am,Billie Eilish,,2,15,21,19,False,2021-04-10
Back In Blood,Pooh Shiesty Featuring Lil Durk,,13,13,13,20,False,2021-04-10
You Broke Me First.,Tate McRae,,17,22,32,21,False,2021-04-10
Richer,Rod Wave Featuring Polo G,,22,0,1,22,True,2021-04-10
You're Mines Still,Yung Bleu Featuring Drake,,18,18,17,23,False,2021-04-10
Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,,15,23,11,24,False,2021-04-10
Positions,Ariana Grande,,1,21,23,25,False,2021-04-10
On Me,Lil Baby,,23,25,17,26,False,2021-04-10
Dakiti,Bad Bunny & Jhay Cortez,,5,28,22,27,False,2021-04-10
Heartbreak Anniversary,Giveon,,28,29,7,28,False,2021-04-10
My Ex's Best Friend,Machine Gun Kelly X blackbear,,21,31,33,29,False,2021-04-10
Dynamite,BTS,,1,26,32,30,False,2021-04-10
Without You,The Kid LAROI,,31,36,17,31,False,2021-04-10
The Good Ones,Gabby Barrett,,32,37,14,32,False,2021-04-10
Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,,33,40,4,33,False,2021-04-10
Wants And Needs,Drake Featuring Lil Baby,,2,19,4,34,False,2021-04-10
Streets,Doja Cat,,16,27,12,35,False,2021-04-10
Anyone,Justin Bieber,,6,16,13,36,False,2021-04-10
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,33,39,37,False,2021-04-10
Whoopty,CJ,,10,38,21,38,False,2021-04-10
No More Parties,Coi Leray Featuring Lil Durk,,26,30,8,39,False,2021-04-10
Good Days,SZA,,9,34,14,40,False,2021-04-10
Starting Over,Chris Stapleton,,25,41,31,41,False,2021-04-10
What's Your Country Song,Thomas Rhett,,29,35,15,42,False,2021-04-10
Put Your Records On,Ritt Momney,,30,39,24,43,False,2021-04-10
Cry Baby,Megan Thee Stallion Featuring DaBaby,,28,45,17,44,False,2021-04-10
Long Live,Florida Georgia Line,,45,54,13,45,False,2021-04-10
Hold On,Justin Bieber,,20,20,4,46,False,2021-04-10
Track Star,Mooski,,47,53,6,47,False,2021-04-10
We're Good,Dua Lipa,,48,51,7,48,False,2021-04-10
Hard For The Next,Moneybagg Yo & Future,,49,0,1,49,True,2021-04-10
Heat Waves,Glass Animals,,50,57,11,50,False,2021-04-10
You All Over Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Maren Morris,,51,0,1,51,True,2021-04-10
Lady,Brett Young,,52,52,12,52,False,2021-04-10
Telepatia,Kali Uchis,,39,44,6,53,False,2021-04-10
Forever After All,Luke Combs,,2,61,23,54,False,2021-04-10
SoulFly,Rod Wave,,55,0,1,55,True,2021-04-10
Goosebumps,Travis Scott & HVME,,56,59,11,56,False,2021-04-10
My Head And My Heart,Ava Max,,45,48,8,57,False,2021-04-10
Time Today,Moneybagg Yo,,37,55,8,58,False,2021-04-10
Willow,Taylor Swift,,1,50,16,59,False,2021-04-10
Just The Way,Parmalee x Blanco Brown,,31,46,14,60,False,2021-04-10
Gone Till November,Rod Wave,,61,0,1,61,True,2021-04-10
Momma's House,Dustin Lynch,,62,63,12,62,False,2021-04-10
Don't Forget,Rod Wave,,63,0,1,63,True,2021-04-10
Damage,H.E.R.,,44,58,16,64,False,2021-04-10
Blame On You,Rod Wave,,65,0,1,65,True,2021-04-10
Somebody Like That,Tenille Arts,,66,67,11,66,False,2021-04-10
Hell Of A View,Eric Church,,63,65,12,67,False,2021-04-10
Headshot,"Lil Tjay, Polo G & Fivio Foreign",,42,42,2,68,False,2021-04-10
Big Purr (Prrdd),Coi Leray & Pooh Shiesty,,69,0,1,69,True,2021-04-10
Lemon Pepper Freestyle,Drake Featuring Rick Ross,,3,56,4,70,False,2021-04-10
All I Got,Rod Wave,,71,0,1,71,True,2021-04-10
As I Am,Justin Bieber Featuring Khalid,,43,43,2,72,False,2021-04-10
Breaking Up Was Easy In The 90's,Sam Hunt,,73,79,5,73,False,2021-04-10
Down To One,Luke Bryan,,36,60,14,74,False,2021-04-10
Made For You,Jake Owen,,75,78,6,75,False,2021-04-10
Hellcats & Trackhawks,Lil Durk,,74,0,3,76,False,2021-04-10
Masterpiece,DaBaby,,55,74,10,77,False,2021-04-10
La Noche de Anoche,Bad Bunny & Rosalia,,53,73,10,78,False,2021-04-10
Wasted On You,Morgan Wallen,,9,77,12,79,False,2021-04-10
Monsters,All Time Low Featuring Demi Lovato & blackbear,,55,70,14,80,False,2021-04-10
Body,Megan Thee Stallion,,12,71,19,81,False,2021-04-10
Real As It Gets,Lil Baby Featuring EST Gee,,34,69,4,82,False,2021-04-10
Quicksand,Morray,,74,80,8,83,False,2021-04-10
Pick Up Your Feelings,Jazmine Sullivan,,75,83,10,84,False,2021-04-10
Pills & Billz,Rod Wave,,85,0,1,85,True,2021-04-10
The Business,Tiesto,,69,75,6,86,False,2021-04-10
Buss It,Erica Banks,,47,72,12,87,False,2021-04-10
How The Game Go,Rod Wave,,88,0,1,88,True,2021-04-10
OMDB,Rod Wave,,89,0,1,89,True,2021-04-10
Settling Down,Miranda Lambert,,90,95,3,90,False,2021-04-10
Almost Maybes,Jordan Davis,,73,86,10,91,False,2021-04-10
Glad You Exist,Dan + Shay,,63,85,8,92,False,2021-04-10
Clouds,NF,,53,0,2,93,False,2021-04-10
What's Love??,Rod Wave,,94,0,1,94,True,2021-04-10
One Too Many,Keith Urban Duet With P!nk,,62,90,16,95,False,2021-04-10
Shock Da World,Rod Wave,,96,0,1,96,True,2021-04-10
You Got It,VEDO,,75,88,14,97,False,2021-04-10
Sneaky Links,Rod Wave,,98,0,1,98,True,2021-04-10
Nobody,Dylan Scott,,85,93,5,99,False,2021-04-10
Girl Like Me,Black Eyed Peas X Shakira,,67,89,12,100,False,2021-04-10
