title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Stay,The Kid LAROI & Justin Bieber,,1,1,7,1,False,2021-09-04
Bad Habits,Ed Sheeran,,2,2,9,2,False,2021-09-04
Good 4 U,Olivia Rodrigo,,1,3,15,3,False,2021-09-04
Kiss Me More,Doja Cat Featuring SZA,,3,5,20,4,False,2021-09-04
Industry Baby,Lil Nas X & Jack Harlow,,2,7,5,5,False,2021-09-04
Levitating,Dua Lipa,,2,6,47,6,False,2021-09-04
Butter,BTS,,1,8,14,7,False,2021-09-04
Deja Vu,Olivia Rodrigo,,3,9,21,8,False,2021-09-04
Montero (Call Me By Your Name),Lil Nas X,,1,10,22,9,False,2021-09-04
Save Your Tears,The Weeknd & Ariana Grande,,1,11,37,10,False,2021-09-04
Fancy Like,Walker Hayes,,11,12,10,11,False,2021-09-04
You Right,Doja Cat & The Weeknd,,11,17,9,12,False,2021-09-04
Essence,Wizkid Featuring Justin Bieber & Tems,,13,16,8,13,False,2021-09-04
Need To Know,Doja Cat,,14,20,11,14,False,2021-09-04
Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),,1,15,25,15,False,2021-09-04
Take My Breath,The Weeknd,,6,13,3,16,False,2021-09-04
Rumors,Lizzo Featuring Cardi B,,4,4,2,17,False,2021-09-04
Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,,1,14,23,18,False,2021-09-04
Heartbreak Anniversary,Giveon,,16,19,28,19,False,2021-09-04
Blinding Lights,The Weeknd,,1,21,90,20,False,2021-09-04
Leave Before You Love Me,Marshmello X Jonas Brothers,,19,23,14,21,False,2021-09-04
Happier Than Ever,Billie Eilish,,11,18,4,22,False,2021-09-04
Forever After All,Luke Combs,,2,25,44,23,False,2021-09-04
Waves,Luke Bryan,,24,30,10,24,False,2021-09-04
Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,,20,24,17,25,False,2021-09-04
Pepas,Farruko,,26,33,5,26,False,2021-09-04
Thot Shit,Megan Thee Stallion,,16,27,11,27,False,2021-09-04
Traitor,Olivia Rodrigo,,9,29,14,28,False,2021-09-04
Beggin',Maneskin,,29,42,9,29,False,2021-09-04
Arcade,Duncan Laurence,,30,38,20,30,False,2021-09-04
Late At Night,Roddy Ricch,,20,26,12,31,False,2021-09-04
Things A Man Oughta Know,Lainey Wilson,,32,37,15,32,False,2021-09-04
Heat Waves,Glass Animals,,19,34,32,33,False,2021-09-04
Chasing After You,Ryan Hurd With Maren Morris,,34,44,17,34,False,2021-09-04
Wockesha,Moneybagg Yo,,33,35,18,35,False,2021-09-04
Glad You Exist,Dan + Shay,,21,22,29,36,False,2021-09-04
Without You,The Kid LAROI,,8,32,38,37,False,2021-09-04
Skate,Silk Sonic (Bruno Mars & Anderson .Paak),,14,31,4,38,False,2021-09-04
Astronaut In The Ocean,Masked Wolf,,6,36,28,39,False,2021-09-04
Rapstar,Polo G,,1,28,20,40,False,2021-09-04
We Didn't Have Much,Justin Moore,,41,47,10,41,False,2021-09-04
Country Again,Thomas Rhett,,42,43,17,42,False,2021-09-04
Famous Friends,Chris Young + Kane Brown,,21,40,22,43,False,2021-09-04
