title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Best Friend,Saweetie Featuring Doja Cat,,38,41,6,38,False,2021-02-27
Put Your Records On,Ritt Momney,,39,45,18,39,False,2021-02-27
Just The Way,Parmalee x Blanco Brown,,40,42,8,40,False,2021-02-27
Cry Baby,Megan Thee Stallion Featuring DaBaby,,28,28,11,41,False,2021-02-27
Beers And Sunshine,Darius Rucker,,42,46,10,42,False,2021-02-27
Without You,The Kid LAROI,,43,44,11,43,False,2021-02-27
Damage,H.E.R.,,44,47,10,44,False,2021-02-27
Dynamite,BTS,,1,43,26,45,False,2021-02-27
Down To One,Luke Bryan,,46,50,8,46,False,2021-02-27
Buss It,Erica Banks,,47,60,6,47,False,2021-02-27
Long Live,Florida Georgia Line,,48,61,7,48,False,2021-02-27
We're Good,Dua Lipa,,49,0,1,49,True,2021-02-27
Time Today,Moneybagg Yo,,37,37,2,50,False,2021-02-27
What It Feels Like,Nipsey Hussle & JAY-Z,,51,0,1,51,True,2021-02-27
Hole In The Bottle,Kelsea Ballerini,,39,39,18,52,False,2021-02-27
Wasted On You,Morgan Wallen,,9,36,6,53,False,2021-02-27
Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,,53,53,5,54,False,2021-02-27
The Good Ones,Gabby Barrett,,55,56,8,55,False,2021-02-27
What's Your Country Song,Thomas Rhett,,54,54,9,56,False,2021-02-27
Sand In My Boots,Morgan Wallen,,32,38,6,57,False,2021-02-27
Golden,Harry Styles,,58,58,17,58,False,2021-02-27
Monsters,All Time Low Featuring Demi Lovato & blackbear,,59,62,8,59,False,2021-02-27
Goosebumps,Travis Scott & HVME,,59,59,5,60,False,2021-02-27
My Head And My Heart,Ava Max,,61,82,2,61,False,2021-02-27
Tyler Herro,Jack Harlow,,34,65,17,62,False,2021-02-27
Lady,Brett Young,,63,68,6,63,False,2021-02-27
Heat Waves,Glass Animals,,64,69,5,64,False,2021-02-27
Afterglow,Ed Sheeran,,29,57,9,65,False,2021-02-27
Forever After All,Luke Combs,,2,67,17,66,False,2021-02-27
Girl Like Me,Black Eyed Peas X Shakira,,67,71,6,67,False,2021-02-27
Astronaut In The Ocean,Masked Wolf,,68,0,1,68,True,2021-02-27
La Noche de Anoche,Bad Bunny & Rosalia,,53,0,4,69,False,2021-02-27
No More Parties,Coi Leray Featuring Lil Durk,,70,84,2,70,False,2021-02-27
Somebody's Problem,Morgan Wallen,,25,52,10,71,False,2021-02-27
Momma's House,Dustin Lynch,,72,72,6,72,False,2021-02-27
Hell Of A View,Eric Church,,73,73,6,73,False,2021-02-27
Heartbreak Anniversary,Giveon,,74,0,1,74,True,2021-02-27
Neighbors,Pooh Shiesty Featuring BIG30,,51,51,2,75,False,2021-02-27
Lifestyle,Jason Derulo Featuring Adam Levine,,76,95,2,76,False,2021-02-27
So Done,The Kid LAROI,,59,74,15,77,False,2021-02-27
Somebody Like That,Tenille Arts,,78,79,5,78,False,2021-02-27
Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,,39,77,3,79,False,2021-02-27
Masterpiece,DaBaby,,55,97,4,80,False,2021-02-27
Moonwalking In Calabasas,DDG,,81,85,8,81,False,2021-02-27
Bandido,Myke Towers & Juhn,,82,87,2,82,False,2021-02-27
Happy Does,Kenny Chesney,,47,70,14,83,False,2021-02-27
Cover Me Up,Morgan Wallen,,52,66,7,84,False,2021-02-27
You Got It,VEDO,,85,88,8,85,False,2021-02-27
One Too Many,Keith Urban Duet With P!nk,,62,92,10,86,False,2021-02-27
Still Trappin',Lil Durk & King Von,,53,80,8,87,False,2021-02-27
Pick Up Your Feelings,Jazmine Sullivan,,88,89,4,88,False,2021-02-27
"Big, Big Plans",Chris Lane,,42,86,20,89,False,2021-02-27
Drankin N Smokin,Future & Lil Uzi Vert,,31,0,5,90,False,2021-02-27
Monster,Shawn Mendes & Justin Bieber,,8,91,13,91,False,2021-02-27
Bichota,Karol G,,72,78,12,92,False,2021-02-27
Glad You Exist,Dan + Shay,,63,63,2,93,False,2021-02-27
Quicksand,Morray,,94,100,2,94,False,2021-02-27
Like I Want You,Giveon,,95,0,1,95,True,2021-02-27
Almost Maybes,Jordan Davis,,95,96,4,96,False,2021-02-27
Back To The Streets,Saweetie Featuring Jhene Aiko,,58,75,13,97,False,2021-02-27
Bad Boy,Juice WRLD & Young Thug,,22,83,5,98,False,2021-02-27
Opp Stoppa,YBN Nahmir Featuring 21 Savage,,97,0,2,99,False,2021-02-27
How They Remember You,Rascal Flatts,,100,0,1,100,True,2021-02-27
