title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
More Than My Hometown,Morgan Wallen,,15,32,26,49,False,2020-12-19
Lonely,Justin Bieber & benny blanco,,14,46,8,50,False,2020-12-19
Whoopty,CJ,,51,69,5,51,False,2020-12-19
"Big, Big Plans",Chris Lane,,42,56,10,52,False,2020-12-19
Diamonds,Sam Smith,,40,58,12,53,False,2020-12-19
Better Together,Luke Combs,,30,55,10,54,False,2020-12-19
Hawai,Maluma & The Weeknd,,12,54,16,55,False,2020-12-19
Ain't Always The Cowboy,Jon Pardi,,55,63,15,56,False,2020-12-19
Happy Anywhere,Blake Shelton Featuring Gwen Stefani,,36,49,20,57,False,2020-12-19
Starting Over,Chris Stapleton,,25,62,15,58,False,2020-12-19
Under The Mistletoe,Kelly Clarkson & Brett Eldredge,,59,75,2,59,False,2020-12-19
I Should Probably Go To Bed,Dan + Shay,,42,66,19,60,False,2020-12-19
Love You Like I Used To,Russell Dickerson,,31,61,14,61,False,2020-12-19
B.S.,Jhene Aiko Featuring H.E.R.,,24,71,19,62,False,2020-12-19
Without You,The Kid LAROI,,63,0,1,63,True,2020-12-19
You Broke Me First.,Tate McRae,,50,67,16,64,False,2020-12-19
Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,,10,70,10,65,False,2020-12-19
Forever After All,Luke Combs,,2,68,7,66,False,2020-12-19
My Ex's Best Friend,Machine Gun Kelly X blackbear,,28,73,17,67,False,2020-12-19
Prisoner,Miley Cyrus Featuring Dua Lipa,,54,59,3,68,False,2020-12-19
7 Summers,Morgan Wallen,,6,76,17,69,False,2020-12-19
Wonder,Shawn Mendes,,18,77,10,70,False,2020-12-19
Rockin' Around The Christmas Tree,Justin Bieber,,71,83,2,71,False,2020-12-19
Real Shit,Juice WRLD x benny blanco,,72,0,1,72,True,2020-12-19
Midnight Sky,Miley Cyrus,,14,57,17,73,False,2020-12-19
La Noche de Anoche,Bad Bunny & Rosalia,,53,53,2,74,False,2020-12-19
Dicked Down In Dallas,Trey Lewis,,65,65,2,75,False,2020-12-19
Oh Santa!,Mariah Carey Featuring Ariana Grande & Jennifer Hudson,,76,0,1,76,True,2020-12-19
Tyler Herro,Jack Harlow,,34,91,7,77,False,2020-12-19
Champagne Night,Lady A,,75,82,8,78,False,2020-12-19
Good Time,Niko Moon,,71,93,10,79,False,2020-12-19
Favorite Time Of Year,Carrie Underwood,,80,95,2,80,False,2020-12-19
Throat Baby (Go Baby),BRS Kash,,69,85,8,81,False,2020-12-19
Hit Different,SZA Featuring Ty Dolla $ign,,29,90,14,82,False,2020-12-19
Golden,Harry Styles,,74,92,8,83,False,2020-12-19
Took Her To The O,King Von,,47,88,5,84,False,2020-12-19
pov,Ariana Grande,,40,80,6,85,False,2020-12-19
Don't Stop,Megan Thee Stallion Featuring Young Thug,,30,89,10,86,False,2020-12-19
Hole In The Bottle,Kelsea Ballerini,,72,98,9,87,False,2020-12-19
Take Me Home For Christmas,Dan + Shay,,88,0,1,88,True,2020-12-19
Bichota,Karol G,,89,100,3,89,False,2020-12-19
So Done,The Kid LAROI,,59,99,7,90,False,2020-12-19
Back To The Streets,Saweetie Featuring Jhene Aiko,,76,96,4,91,False,2020-12-19
Somebody's Problem,Morgan Wallen,,25,84,3,92,False,2020-12-19
Life Goes On,BTS,,1,28,3,93,False,2020-12-19
Martin & Gina,Polo G,,61,97,19,94,False,2020-12-19
Heather,Conan Gray,,46,0,15,95,False,2020-12-19
Hallelujah,Carrie Underwood & John Legend,,96,0,1,96,True,2020-12-19
Practice,DaBaby,,86,0,5,97,False,2020-12-19
Put Your Records On,Ritt Momney,,79,0,9,98,False,2020-12-19
Te Mudaste,Bad Bunny,,60,60,2,99,False,2020-12-19
Silent Night,Carrie Underwood,,100,0,1,100,True,2020-12-19
