title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Drivers License,Olivia Rodrigo,,1,1,4,1,False,2021-02-13
Mood,24kGoldn Featuring iann dior,,1,2,26,2,False,2021-02-13
Blinding Lights,The Weeknd,,1,3,61,3,False,2021-02-13
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,,2,4,14,4,False,2021-02-13
Levitating,Dua Lipa,,5,5,18,5,False,2021-02-13
Go Crazy,Chris Brown & Young Thug,,5,6,39,6,False,2021-02-13
Positions,Ariana Grande,,1,7,15,7,False,2021-02-13
Save Your Tears,The Weeknd & Ariana Grande,,8,14,8,8,False,2021-02-13
Holy,Justin Bieber Featuring Chance The Rapper,,3,8,20,9,False,2021-02-13
Whoopty,CJ,,10,16,13,10,False,2021-02-13
Good Days,SZA,,9,9,6,11,False,2021-02-13
Lonely,Justin Bieber & benny blanco,,12,13,16,12,False,2021-02-13
What You Know Bout Love,Pop Smoke,,13,19,22,13,False,2021-02-13
Therefore I Am,Billie Eilish,,2,12,13,14,False,2021-02-13
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,11,31,15,False,2021-02-13
Bang!,AJR,,8,10,31,16,False,2021-02-13
Better Together,Luke Combs,,15,15,18,17,False,2021-02-13
Streets,Doja Cat,,18,25,4,18,False,2021-02-13
I Hope,Gabby Barrett Featuring Charlie Puth,,3,17,58,19,False,2021-02-13
Body,Megan Thee Stallion,,12,18,11,20,False,2021-02-13
Dakiti,Bad Bunny & Jhay Cortez,,5,20,14,21,False,2021-02-13
Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,,6,21,25,22,False,2021-02-13
You Broke Me First.,Tate McRae,,23,27,24,23,False,2021-02-13
Laugh Now Cry Later,Drake Featuring Lil Durk,,2,22,25,24,False,2021-02-13
My Ex's Best Friend,Machine Gun Kelly X blackbear,,25,34,25,25,False,2021-02-13
Wasted On You,Morgan Wallen,,9,31,4,26,False,2021-02-13
You're Mines Still,Yung Bleu Featuring Drake,,27,32,9,27,False,2021-02-13
Anyone,Justin Bieber,,6,26,5,28,False,2021-02-13
Willow,Taylor Swift,,1,28,8,29,False,2021-02-13
On Me,Lil Baby,,29,29,9,30,False,2021-02-13
Good Time,Niko Moon,,31,37,18,31,False,2021-02-13
Sand In My Boots,Morgan Wallen,,32,38,4,32,False,2021-02-13
Throat Baby (Go Baby),BRS Kash,,24,24,16,33,False,2021-02-13
Before You Go,Lewis Capaldi,,9,33,50,34,False,2021-02-13
7 Summers,Morgan Wallen,,6,23,24,35,False,2021-02-13
Starting Over,Chris Stapleton,,25,36,23,36,False,2021-02-13
Back In Blood,Pooh Shiesty Featuring Lil Durk,,37,40,5,37,False,2021-02-13
More Than My Hometown,Morgan Wallen,,15,30,32,38,False,2021-02-13
