peak_rank,debut_rank,lifetime_peak_rank,sensationality,avg_rank_score,std_rank_score,time_on_chart,num_occurrences,rank_sum,skewness,kurtosis,spotify_popularity,top_10,top_25,top_50
"['energy', 'key', 'speechiness', 'acousticness', 'instrumentalness', 'liveness', 'valence', 'length', 'chroma_stft_var', 'spectral_bandwidth_var', 'zero_crossing_rate_mean', 'harmony_var', 'perceptr_var', 'mfcc1_var', 'mfcc2_mean', 'mfcc3_mean', 'mfcc4_mean', 'mfcc5_mean', 'mfcc6_mean', 'mfcc6_var', 'mfcc7_var', 'mfcc8_var', 'mfcc11_var', 'mfcc12_var', 'mfcc13_mean', 'mfcc14_var', 'mfcc15_mean', 'mfcc15_var', 'mfcc16_mean', 'mfcc16_var', 'mfcc18_mean', 'mfcc19_mean', 'mfcc19_var', 'explicit_False', 'explicit_True', 'mean_bar_duration', 'num_beats', 'num_sections', 'mean_section_tempo', 'var_section_tempo', 'mean_section_loudness', 'var_section_loudness', 'var_segment_duration', 'mean_segment_loudness_end', 'mean_segment_loudness_start_end_diff', 'mean_segment_loudness_max_end_diff', 'var_segment_loudness_max_end_diff', 'mean_segment_num_pitches', 'var_segment_num_pure_pitches', 'mean_segment_timbre', 'num_tatums']","['energy', 'acousticness', 'liveness', 'chroma_stft_mean', 'spectral_bandwidth_var', 'zero_crossing_rate_mean', 'harmony_mean', 'harmony_var', 'perceptr_var', 'mfcc3_mean', 'mfcc4_var', 'mfcc5_mean', 'mfcc5_var', 'mfcc6_var', 'mfcc7_var', 'mfcc9_mean', 'mfcc10_mean', 'mfcc10_var', 'mfcc12_var', 'mfcc13_mean', 'mfcc14_mean', 'mfcc14_var', 'mfcc15_mean', 'mfcc16_mean', 'mfcc18_var', 'mfcc19_var', 'mfcc20_mean', 'explicit_False', 'explicit_True', 'num_bars', 'mean_bar_duration', 'num_beats', 'num_sections', 'mean_section_tempo', 'var_section_tempo', 'mean_section_loudness', 'mean_segment_loudness_end', 'var_segment_loudness_end', 'mean_segment_loudness_start_end_diff', 'mean_segment_loudness_max_end_diff', 'var_segment_loudness_max_end_diff', 'var_segment_num_pitches', 'var_segment_num_pure_pitches', 'mean_segment_timbre', 'var_tatum_duration']","['energy', 'key', 'speechiness', 'acousticness', 'instrumentalness', 'liveness', 'valence', 'length', 'spectral_centroid_mean', 'spectral_bandwidth_var', 'zero_crossing_rate_mean', 'harmony_var', 'perceptr_var', 'mfcc1_mean', 'mfcc1_var', 'mfcc2_mean', 'mfcc3_mean', 'mfcc4_mean', 'mfcc5_mean', 'mfcc5_var', 'mfcc6_mean', 'mfcc6_var', 'mfcc7_var', 'mfcc8_mean', 'mfcc11_var', 'mfcc12_var', 'mfcc13_mean', 'mfcc14_var', 'mfcc15_mean', 'mfcc15_var', 'mfcc16_mean', 'mfcc16_var', 'mfcc19_mean', 'mean_bar_duration', 'var_bar_duration', 'num_beats', 'num_sections', 'mean_section_tempo', 'var_section_tempo', 'mean_section_loudness', 'var_section_loudness', 'var_segment_duration', 'mean_segment_loudness_end', 'var_segment_loudness_start_max_diff', 'var_segment_loudness_start_end_diff', 'mean_segment_loudness_max_end_diff', 'var_segment_loudness_max_end_diff', 'mean_segment_num_pitches', 'mean_segment_timbre', 'num_tatums', 'mean_tatum_duration']","['duration_ms', 'loudness', 'speechiness', 'acousticness', 'instrumentalness', 'liveness', 'valence', 'length', 'chroma_stft_mean', 'chroma_stft_var', 'rms_mean', 'rms_var', 'spectral_centroid_mean', 'spectral_centroid_var', 'spectral_bandwidth_var', 'rolloff_mean', 'rolloff_var', 'perceptr_mean', 'perceptr_var', 'mfcc1_mean', 'mfcc2_var', 'mfcc3_var', 'mfcc4_mean', 'mfcc5_var', 'mfcc6_var', 'mfcc7_var', 'mfcc8_mean', 'mfcc8_var', 'mfcc9_mean', 'mfcc9_var', 'mfcc10_mean', 'mfcc10_var', 'mfcc11_var', 'mfcc13_var', 'mfcc14_var', 'mfcc15_mean', 'mfcc16_mean', 'mfcc18_mean', 'mfcc18_var', 'mfcc19_mean', 'mfcc20_mean', 'explicit_False', 'explicit_True', 'num_bars', 'var_bar_duration', 'num_sections', 'var_section_tempo', 'mean_section_loudness', 'var_segment_loudness_max', 'mean_segment_loudness_end', 'mean_segment_loudness_max_end_diff', 'mean_segment_num_pitches', 'num_tatums']","['energy', 'acousticness', 'tempo', 'length', 'spectral_centroid_mean', 'spectral_bandwidth_mean', 'rolloff_mean', 'rolloff_var', 'zero_crossing_rate_mean', 'harmony_mean', 'harmony_var', 'perceptr_mean', 'perceptr_var', 'mfcc2_var', 'mfcc3_mean', 'mfcc3_var', 'mfcc5_mean', 'mfcc5_var', 'mfcc7_mean', 'mfcc7_var', 'mfcc8_mean', 'mfcc8_var', 'mfcc9_mean', 'mfcc9_var', 'mfcc10_mean', 'mfcc10_var', 'mfcc15_mean', 'mfcc15_var', 'mfcc18_mean', 'mfcc19_mean', 'mfcc20_var', 'explicit_False', 'explicit_True', 'num_bars', 'var_bar_duration', 'num_sections', 'var_section_tempo', 'mean_section_loudness', 'var_segment_loudness_max', 'mean_segment_loudness_end', 'mean_segment_loudness_max_end_diff', 'mean_segment_num_pitches', 'num_tatums']","['energy', 'mode', 'instrumentalness', 'liveness', 'valence', 'tempo', 'length', 'chroma_stft_mean', 'chroma_stft_var', 'rms_mean', 'rms_var', 'spectral_centroid_mean', 'spectral_centroid_var', 'spectral_bandwidth_mean', 'spectral_bandwidth_var', 'rolloff_mean', 'rolloff_var', 'zero_crossing_rate_mean', 'perceptr_mean', 'mfcc2_mean', 'mfcc3_mean', 'mfcc4_mean', 'mfcc4_var', 'mfcc5_var', 'mfcc6_var', 'mfcc7_mean', 'mfcc7_var', 'mfcc8_mean', 'mfcc8_var', 'mfcc9_var', 'mfcc10_mean', 'mfcc10_var', 'mfcc11_mean', 'mfcc11_var', 'mfcc13_var', 'mfcc14_var', 'mfcc15_var', 'mfcc16_mean', 'mfcc16_var', 'mfcc19_mean', 'num_sections', 'mean_section_duration', 'mean_section_tempo', 'var_section_tempo', 'var_section_loudness', 'mean_segment_duration', 'mean_segment_loudness_max', 'var_segment_loudness_start_max_diff', 'var_segment_num_pitches', 'mean_segment_timbre', 'num_tatums']","['duration_ms', 'energy', 'key', 'mode', 'liveness', 'valence', 'length', 'chroma_stft_var', 'rms_var', 'spectral_centroid_var', 'spectral_bandwidth_var', 'harmony_mean', 'mfcc1_mean', 'mfcc1_var', 'mfcc2_var', 'mfcc4_mean', 'mfcc4_var', 'mfcc5_var', 'mfcc6_mean', 'mfcc6_var', 'mfcc7_mean', 'mfcc7_var', 'mfcc8_mean', 'mfcc8_var', 'mfcc9_var', 'mfcc10_mean', 'mfcc10_var', 'mfcc11_var', 'mfcc12_mean', 'mfcc13_var', 'mfcc15_mean', 'mfcc16_mean', 'mfcc16_var', 'mfcc17_mean', 'mfcc18_var', 'mfcc20_mean', 'explicit_True', 'var_bar_duration', 'mean_beat_duration', 'num_sections', 'mean_section_duration', 'mean_section_tempo', 'var_section_tempo', 'var_segment_duration', 'mean_segment_loudness_max', 'mean_segment_loudness_max_time', 'var_segment_loudness_max_time', 'mean_segment_loudness_end', 'var_segment_loudness_start_max_diff', 'var_segment_loudness_start_end_diff', 'var_segment_loudness_max_end_diff', 'var_segment_num_pitches', 'num_tatums', 'mean_tatum_duration']","['key', 'mode', 'speechiness', 'valence', 'tempo', 'length', 'chroma_stft_mean', 'chroma_stft_var', 'rms_mean', 'rms_var', 'spectral_centroid_mean', 'spectral_centroid_var', 'spectral_bandwidth_mean', 'spectral_bandwidth_var', 'rolloff_mean', 'rolloff_var', 'zero_crossing_rate_var', 'harmony_var', 'mfcc1_mean', 'mfcc1_var', 'mfcc2_var', 'mfcc3_mean', 'mfcc4_mean', 'mfcc4_var', 'mfcc5_var', 'mfcc6_mean', 'mfcc6_var', 'mfcc7_mean', 'mfcc8_mean', 'mfcc8_var', 'mfcc9_mean', 'mfcc10_mean', 'mfcc11_var', 'mfcc12_mean', 'mfcc13_mean', 'mfcc15_mean', 'mfcc16_mean', 'mfcc16_var', 'mfcc17_mean', 'mfcc19_mean', 'mfcc20_mean', 'mfcc20_var', 'explicit_True', 'num_beats', 'mean_beat_duration', 'num_sections', 'mean_section_tempo', 'var_section_tempo', 'mean_section_loudness', 'mean_segment_duration', 'mean_segment_loudness_max', 'mean_segment_loudness_max_time', 'var_segment_loudness_max_time', 'mean_segment_loudness_end', 'var_segment_loudness_start_max_diff', 'var_segment_loudness_start_end_diff', 'var_segment_loudness_max_end_diff', 'var_segment_num_pitches', 'num_tatums', 'mean_tatum_duration']","['duration_ms', 'speechiness', 'acousticness', 'liveness', 'valence', 'chroma_stft_mean', 'rms_mean', 'rms_var', 'spectral_centroid_mean', 'spectral_centroid_var', 'spectral_bandwidth_var', 'rolloff_mean', 'rolloff_var', 'perceptr_var', 'mfcc1_mean', 'mfcc3_var', 'mfcc4_mean', 'mfcc5_var', 'mfcc6_var', 'mfcc7_var', 'mfcc8_mean', 'mfcc8_var', 'mfcc9_mean', 'mfcc9_var', 'mfcc11_var', 'mfcc12_var', 'mfcc13_var', 'mfcc14_var', 'mfcc15_mean', 'mfcc16_mean', 'mfcc16_var', 'mfcc17_mean', 'mfcc18_mean', 'mfcc18_var', 'mfcc19_mean', 'mfcc20_mean', 'explicit_False', 'explicit_True', 'num_bars', 'var_bar_duration', 'num_sections', 'var_section_tempo', 'mean_section_loudness', 'var_segment_loudness_max', 'mean_segment_loudness_end', 'mean_segment_loudness_max_end_diff', 'mean_segment_num_pitches', 'num_tatums']","['duration_ms', 'mode', 'speechiness', 'liveness', 'valence', 'length', 'chroma_stft_mean', 'rms_mean', 'rms_var', 'spectral_centroid_mean', 'spectral_centroid_var', 'zero_crossing_rate_var', 'harmony_var', 'perceptr_mean', 'mfcc1_var', 'mfcc4_mean', 'mfcc4_var', 'mfcc6_var', 'mfcc7_var', 'mfcc8_mean', 'mfcc8_var', 'mfcc9_var', 'mfcc10_var', 'mfcc11_var', 'mfcc12_mean', 'mfcc12_var', 'mfcc13_mean', 'mfcc13_var', 'mfcc14_var', 'mfcc15_mean', 'mfcc15_var', 'mfcc16_var', 'mfcc18_mean', 'explicit_True', 'mean_beat_duration', 'num_sections', 'mean_section_duration', 'mean_section_tempo', 'mean_section_loudness', 'mean_segment_duration', 'var_segment_loudness_max_time', 'var_segment_loudness_start_max_diff', 'var_segment_loudness_start_end_diff', 'var_segment_loudness_max_end_diff', 'var_segment_num_pitches', 'mean_segment_num_pure_pitches', 'num_tatums']","['key', 'loudness', 'mode', 'speechiness', 'liveness', 'valence', 'length', 'chroma_stft_mean', 'chroma_stft_var', 'rms_mean', 'rms_var', 'spectral_centroid_var', 'spectral_bandwidth_mean', 'spectral_bandwidth_var', 'rolloff_mean', 'rolloff_var', 'zero_crossing_rate_mean', 'zero_crossing_rate_var', 'harmony_var', 'perceptr_mean', 'perceptr_var', 'mfcc1_mean', 'mfcc1_var', 'mfcc2_mean', 'mfcc2_var', 'mfcc4_mean', 'mfcc4_var', 'mfcc5_var', 'mfcc7_var', 'mfcc8_var', 'mfcc10_var', 'mfcc11_mean', 'mfcc11_var', 'mfcc12_var', 'mfcc13_mean', 'mfcc13_var', 'mfcc14_var', 'mfcc15_mean', 'mfcc15_var', 'mfcc16_mean', 'mfcc19_var', 'mfcc20_mean', 'mfcc20_var', 'explicit_True', 'mean_beat_duration', 'num_sections', 'mean_section_tempo', 'var_section_tempo', 'mean_section_loudness', 'var_section_loudness', 'mean_segment_duration', 'mean_segment_loudness_max', 'mean_segment_loudness_end', 'mean_segment_loudness_start_max_diff', 'var_segment_loudness_start_max_diff', 'var_segment_num_pitches', 'mean_segment_timbre', 'num_tatums', 'mean_tatum_duration']","['duration_ms', 'danceability', 'energy', 'loudness', 'mode', 'speechiness', 'acousticness', 'instrumentalness', 'liveness', 'valence', 'tempo', 'time_signature', 'length', 'chroma_stft_mean', 'rms_mean', 'rms_var', 'spectral_centroid_var', 'spectral_bandwidth_mean', 'harmony_mean', 'harmony_var', 'perceptr_var', 'mfcc3_mean', 'mfcc3_var', 'mfcc8_mean', 'mfcc9_var', 'mfcc13_var', 'mfcc14_var', 'mfcc15_mean', 'mfcc16_mean', 'mfcc16_var', 'mfcc17_mean', 'mfcc17_var', 'mfcc18_mean', 'mfcc18_var', 'mfcc19_var', 'mfcc20_var', 'explicit_False', 'explicit_True', 'mean_section_duration', 'mean_section_tempo', 'var_section_tempo', 'var_section_loudness', 'num_segments', 'mean_segment_loudness_end', 'var_segment_loudness_end', 'mean_segment_loudness_start_max_diff', 'mean_segment_loudness_start_end_diff', 'mean_segment_loudness_max_end_diff', 'var_segment_loudness_max_end_diff', 'mean_segment_timbre', 'var_segment_timbre', 'mean_tatum_duration']","['mode', 'instrumentalness', 'length', 'rms_mean', 'rms_var', 'rolloff_mean', 'rolloff_var', 'harmony_mean', 'mfcc3_var', 'mfcc4_mean', 'mfcc7_var', 'mfcc8_mean', 'mfcc8_var', 'mfcc9_mean', 'mfcc13_var', 'mfcc17_var', 'mfcc19_mean', 'mfcc19_var', 'num_bars', 'var_beat_duration', 'num_sections', 'mean_section_duration', 'mean_segment_duration', 'mean_segment_loudness_start', 'var_segment_loudness_start', 'var_segment_loudness_start_end_diff', 'var_segment_num_pitches', 'mean_segment_num_pure_pitches', 'var_tatum_duration']","['danceability', 'energy', 'key', 'instrumentalness', 'tempo', 'length', 'rms_mean', 'rms_var', 'zero_crossing_rate_var', 'mfcc6_mean', 'mfcc9_mean', 'mfcc12_mean', 'mfcc13_mean', 'mfcc13_var', 'mfcc14_mean', 'mfcc16_var', 'mfcc17_var', 'mfcc18_mean', 'mfcc18_var', 'mfcc19_mean', 'mfcc19_var', 'mfcc20_mean', 'explicit_False', 'num_bars', 'num_beats', 'mean_beat_duration', 'num_sections', 'var_section_duration', 'mean_section_loudness', 'mean_segment_duration', 'var_segment_loudness_end', 'mean_segment_loudness_start_max_diff', 'mean_segment_num_pure_pitches', 'mean_tatum_duration', 'var_tatum_duration']","['instrumentalness', 'valence', 'tempo', 'length', 'chroma_stft_mean', 'rms_mean', 'rms_var', 'spectral_centroid_var', 'spectral_bandwidth_var', 'rolloff_mean', 'rolloff_var', 'zero_crossing_rate_mean', 'zero_crossing_rate_var', 'perceptr_var', 'mfcc1_mean', 'mfcc1_var', 'mfcc2_var', 'mfcc5_mean', 'mfcc6_var', 'mfcc7_mean', 'mfcc8_mean', 'mfcc11_var', 'mfcc12_mean', 'mfcc12_var', 'mfcc13_var', 'mfcc14_mean', 'mfcc14_var', 'mfcc18_var', 'mfcc19_var', 'num_beats', 'mean_beat_duration', 'num_sections', 'mean_segment_loudness_start', 'mean_segment_loudness_start_max_diff', 'mean_segment_num_pitches', 'var_segment_num_pitches', 'var_segment_timbre', 'var_tatum_duration']"
