,peak_rank,debut_rank,lifetime_peak_rank,sensationality,avg_rank_score,std_rank_score,time_on_chart,num_occurrences,rank_sum,skewness,kurtosis,spotify_popularity,top_10,top_20,top_50
274,0.7319938950602514,-0.24558499984434398,0.7611200814571506,-0.6054148968094787,-0.4700962047854076,-0.33256994214263774,-0.6750958922893697,-0.6516696705876078,-0.42785651277649195,-0.548372745347274,-0.6555279562951144,-0.5326537686759385,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
275,0.8012878887184962,-0.24837008399160432,0.8296300362875336,-0.48521393466766727,-0.4700962047854076,-0.3050274488733391,-0.40197379560785734,-0.3426296990547821,-0.3623394374832813,0.6095068190710147,0.1211365472665985,0.14703504868397202,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
276,0.8705818823767412,-0.25100858476269305,0.8981399911179166,-0.608179854680563,-0.4700962047854076,-0.33256994214263774,-0.6750958922893697,-0.6516696705876078,-0.42936240066075865,-0.548372745347274,-0.6555279562951144,-0.7592167077959087,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
277,0.4894649172563941,-0.25471584533979247,0.52133523955081,-0.5518927260423582,-0.4700962047854076,-0.3024657852048561,-0.5840551933955322,-0.5486563467433326,-0.39869859365887217,-0.5483727453472717,-0.2936057777094565,-0.589294503455931,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
278,1.2516988474970883,-0.26335191595617724,0.041765555738128804,-0.6144727110012299,-0.4700962047854076,-0.33256994214263774,-0.40197379560785734,-0.6516696705876078,-0.43278959377667575,-0.548372745347274,-0.6555279562951144,-0.19280935999598325,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
279,0.1429949489651696,-0.26526834735700416,0.17878546539889487,-0.3559448304292117,-0.4700962047854076,-0.2805413353802003,-0.21989239782018236,-0.13660305136623152,-0.3148095088888696,0.7327815067471705,0.3485582336570591,-0.1361686252159907,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
280,1.4595808284718228,-0.2688539286875837,0.17878546539889487,-0.6172778174843931,-0.4700962047854076,-0.33256994214263774,-0.4930144945016948,-0.6516696705876078,-0.43431725757028106,-0.548372745347274,-0.6555279562951144,-0.19280935999598325,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
281,-1.3121789178579735,0.2220948996532969,-1.2599235860391487,-0.05195686989208175,-0.1521556632409043,0.15550872725096113,-0.12885169892634488,-0.03358972752195625,-0.12361525635346031,1.8785034283566877,1.1774006315120156,0.48687945736392724,-0.3381278782063972,1.989519578518921,1.0394274177282155
282,-1.1042969368832387,0.04186500082815781,-1.0543937215479997,-0.4151858391298026,0.16578487830359898,0.1201833658508524,-0.5840551933955322,-0.5486563467433326,-0.32409033135598025,-0.5483727453472734,-0.29360577770945656,-3.817816385915506,-0.3381278782063972,1.989519578518921,1.0394274177282155
283,-0.8617679590793816,-0.06326910681983991,-0.8146088796416591,-0.4719204846545551,-0.1521556632409043,-0.026615059900552143,-0.5840551933955322,-0.5486563467433326,-0.3550843873519448,-0.5483727453472744,-0.2936057777094565,0.20367578346396456,-0.3381278782063972,-0.502633907601171,1.0394274177282155
284,-0.20347501932605497,-0.18375613177516434,-0.16376430875302028,-0.5738990684229408,-0.1521556632409043,-0.33256994214263774,-0.6750958922893697,-0.6516696705876078,-0.4106893908958525,-0.548372745347274,-0.6555279562951144,0.14703504868397202,-0.3381278782063972,-0.502633907601171,1.0394274177282155
285,0.10834795213604714,-0.21123562869479975,0.14453048798370335,-0.5879049225425118,-0.1521556632409043,-0.33256994214263774,-0.6750958922893697,-0.6516696705876078,-0.4183192228428034,-0.548372745347274,-0.6555279562951144,-0.589294503455931,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
286,0.31622993311078185,-0.22497537715461743,0.3500603524748524,-0.5949085940258696,-0.1521556632409043,-0.33256994214263774,-0.6750958922893697,-0.6516696705876078,-0.4221341388162788,-0.548372745347274,-0.6555279562951144,-3.761175651135513,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
287,0.3855239267690268,-0.22896433638488708,0.4185703073052354,-0.5969420011032293,-0.1521556632409043,-0.33256994214263774,-0.6750958922893697,-0.6516696705876078,-0.42324169506664266,-0.548372745347274,-0.6555279562951144,-0.589294503455931,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
288,0.5241119140855166,-0.23621698953083192,0.5555902169660015,-0.6006391944019902,-0.1521556632409043,-0.33256994214263774,-0.6750958922893697,-0.6516696705876078,-0.42525543370366786,-0.548372745347274,-0.6555279562951144,-0.5326537686759385,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
289,0.5934059077437616,-0.2395233461120715,0.6241001717963846,-0.6023247163489587,-0.4700962047854076,-0.33256994214263774,-0.6750958922893697,-0.6516696705876078,-0.4261734616117234,-0.548372745347274,-0.6555279562951144,-0.47601303389594596,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
290,-0.965708949566749,-0.24413361796478575,-0.9173738118872335,2.0219843544336698,0.16578487830359898,-0.15042526668816159,1.6009215800565673,1.923663425519274,0.5619591966498692,-1.0420894461554189,0.19538531070450119,0.9400053356038676,-0.3381278782063972,-0.502633907601171,1.0394274177282155
291,0.7319938950602514,-0.24558499984434398,0.7611200814571506,-0.6054148968094787,-0.4700962047854076,-0.33256994214263774,-0.6750958922893697,-0.6516696705876078,-0.42785651277649195,-0.548372745347274,-0.6555279562951144,-0.3627315643359609,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
292,0.8705818823767412,-0.25100858476269305,0.8981399911179166,-0.608179854680563,-0.4700962047854076,-0.33256994214263774,-0.6750958922893697,-0.6516696705876078,-0.42936240066075865,-0.548372745347274,-0.6555279562951144,0.20367578346396456,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
293,1.1131108601805983,-0.2592419787351266,1.1379248330242573,-0.6123773612854391,-0.4700962047854076,-0.33256994214263774,-0.6750958922893697,-0.6516696705876078,-0.43164844732844043,-0.548372745347274,-0.6555279562951144,-0.589294503455931,-0.3381278782063972,-0.502633907601171,-0.9620681376537206
294,-1.0696499400541164,-0.26236027412667956,-1.020138744132808,1.0294548552332006,-0.1521556632409043,-0.07404357587501006,0.9636366877997049,1.202570158609347,0.41532395646802484,0.3542439070725364,0.20760014967880652,0.033753579123986924,-0.3381278782063972,1.989519578518921,1.0394274177282155
